dataset,size,key,elapsed,delta
ZKC,15,solve_ftapas_30,0.0068776607513427734,0.0
NK,27,branch_bound,2.3581221103668213,0.0
NK,15,solve_ftapas_30,0.014474868774414062,0.0
NK,20,branch_bound,0.015419721603393555,0.0
ZKC,27,branch_bound,85.81847977638245,0.0
NK,10,solve_ftapas_30,0.006354570388793945,0.0
NK,25,greedy_simple,0.0002543926239013672,297.0
ZKW,4,dynamic_cost,4.5299530029296875e-05,0.0
ZKC,27,branch_bound,137.62576246261597,0.0
ZKC,10,greedy_simple,3.886222839355469e-05,110.0
ZKC,10,greedy_redux,3.790855407714844e-05,964.0
ZKW,4,solve_ftapas_15,0.0005133152008056641,0.0
NK,22,greedy_simple,4.7206878662109375e-05,16.0
ZKW,4,solve_ftapas_70,0.00029540061950683594,33.0
ZKC,27,dynamic_weight,1.9324376583099365,0.0
ZKC,27,greedy_simple,6.437301635742188e-05,466.0
NK,27,dynamic_cost,0.15385675430297852,0.0
NK,4,greedy_redux,3.790855407714844e-05,78.0
ZKC,4,solve_ftapas_50,0.0004048347473144531,0.0
NK,10,solve_ftapas_15,0.007673501968383789,0.0
ZKC,15,solve_ftapas_70,0.006679534912109375,95.0
NK,25,dynamic_weight,1.9338884353637695,0.0
NK,15,solve_ftapas_30,0.011104106903076172,0.0
NK,20,greedy_redux,5.8650970458984375e-05,240.0
ZKC,25,solve_ftapas_70,0.027724027633666992,28.0
NK,15,branch_bound,0.007292270660400391,0.0
ZKW,20,dynamic_cost,6.031990051269531e-05,0.0
NK,20,greedy_simple,4.6253204345703125e-05,0.0
ZKC,4,dynamic_weight,0.03171873092651367,0.0
ZKC,25,solve_ftapas_30,0.0733802318572998,0.0
ZKC,15,dynamic_cost,0.013529539108276367,0.0
NK,20,solve_ftapas_30,0.03922152519226074,9.0
ZKC,15,greedy_redux,5.3882598876953125e-05,323.0
NK,10,greedy_simple,2.6941299438476562e-05,0.0
NK,20,greedy_redux,5.316734313964844e-05,0.0
NK,4,solve_ftapas_70,0.0003139972686767578,140.0
ZKC,15,greedy_simple,3.600120544433594e-05,1038.0
ZKW,4,dynamic_weight,0.06206154823303223,0.0
ZKC,22,solve_ftapas_50,0.02926492691040039,37.0
NK,10,dynamic_weight,0.22879743576049805,0.0
ZKC,27,greedy_redux,8.177757263183594e-05,1857.0
NK,10,dynamic_weight,0.3136005401611328,0.0
ZKC,4,solve_ftapas_15,0.0006039142608642578,0.0
NK,25,solve_ftapas_30,0.06579065322875977,0.0
NK,22,solve_ftapas_50,0.03171706199645996,0.0
ZKW,4,greedy_redux,6.532669067382812e-05,0.0
ZKC,15,solve_ftapas_30,0.015447378158569336,0.0
NK,10,dynamic_cost,7.390975952148438e-05,0.0
NK,4,solve_ftapas_50,0.000354766845703125,0.0
ZKW,4,branch_bound,8.249282836914062e-05,0.0
ZKW,10,dynamic_weight,0.26349425315856934,0.0
ZKC,15,solve_ftapas_15,0.027001619338989258,0.0
ZKC,4,solve_ftapas_15,0.0006225109100341797,0.0
NK,4,solve_ftapas_30,0.00035381317138671875,22.0
ZKC,25,greedy_simple,5.7220458984375e-05,974.0
ZKC,15,solve_ftapas_15,0.02821660041809082,0.0
ZKC,20,greedy_redux,5.888938903808594e-05,328.0
NK,22,dynamic_cost,0.014968633651733398,0.0
NK,25,solve_ftapas_15,0.14292478561401367,0.0
ZKC,4,branch_bound,0.0001595020294189453,0.0
ZKW,4,solve_ftapas_15,0.0005433559417724609,0.0
NK,27,solve_ftapas_70,0.03508448600769043,0.0
ZKC,20,solve_ftapas_15,0.0832984447479248,8.0
ZKC,4,dynamic_cost,5.030632019042969e-05,0.0
NK,25,solve_ftapas_50,0.04857635498046875,0.0
ZKC,27,branch_bound,47.795769691467285,0.0
ZKC,10,greedy_redux,3.409385681152344e-05,361.0
NK,27,branch_bound,0.312044620513916,0.0
ZKC,20,greedy_simple,2.6702880859375e-05,750.0
NK,4,solve_ftapas_70,0.00020885467529296875,0.0
ZKC,10,solve_ftapas_70,0.001165628433227539,45.0
ZKC,10,greedy_simple,1.8835067749023438e-05,114.0
NK,4,branch_bound,6.914138793945312e-05,0.0
ZKW,15,branch_bound,0.003511190414428711,0.0
ZKC,25,solve_ftapas_30,0.03394508361816406,7.0
NK,10,branch_bound,0.0002791881561279297,0.0
ZKC,20,dynamic_cost,0.018770217895507812,0.0
NK,10,solve_ftapas_15,0.002457857131958008,0.0
ZKW,4,solve_ftapas_50,0.00015425682067871094,0.0
ZKC,10,greedy_simple,1.9073486328125e-05,796.0
ZKC,25,greedy_simple,2.6702880859375e-05,942.0
ZKC,22,solve_ftapas_30,0.021726608276367188,17.0
NK,4,solve_ftapas_70,0.00016379356384277344,0.0
ZKC,25,solve_ftapas_70,0.02349710464477539,0.0
NK,27,solve_ftapas_30,0.06904363632202148,0.0
ZKC,27,dynamic_cost,0.03996634483337402,0.0
ZKC,20,solve_ftapas_50,0.011436700820922852,35.0
ZKW,10,solve_ftapas_70,0.0010352134704589844,0.0
ZKW,4,greedy_redux,4.458427429199219e-05,0.0
NK,27,dynamic_cost,0.042858123779296875,0.0
ZKC,22,dynamic_weight,1.5226047039031982,0.0
ZKC,20,solve_ftapas_50,0.011156558990478516,48.0
NK,27,greedy_redux,4.9591064453125e-05,256.0
NK,22,greedy_simple,2.5510787963867188e-05,0.0
ZKC,22,solve_ftapas_70,0.02071523666381836,7.0
NK,15,solve_ftapas_50,0.008499860763549805,0.0
NK,25,greedy_redux,6.628036499023438e-05,33.0
NK,25,solve_ftapas_15,0.061810970306396484,0.0
NK,4,branch_bound,5.125999450683594e-05,0.0
ZKC,4,solve_ftapas_50,0.00021505355834960938,0.0
ZKW,4,solve_ftapas_70,0.0001544952392578125,0.0
NK,22,solve_ftapas_50,0.01337289810180664,0.0
ZKW,15,dynamic_cost,0.0004444122314453125,0.0
ZKC,4,solve_ftapas_50,0.000217437744140625,0.0
NK,27,solve_ftapas_50,0.05827641487121582,0.0
NK,25,dynamic_cost,0.04027271270751953,0.0
ZKW,10,solve_ftapas_15,0.003484964370727539,0.0
ZKW,4,dynamic_cost,1.33514404296875e-05,0.0
NK,20,dynamic_cost,0.04192066192626953,0.0
ZKW,4,dynamic_cost,2.288818359375e-05,0.0
ZKC,25,branch_bound,47.22100806236267,0.0
ZKW,4,solve_ftapas_70,0.0004851818084716797,0.0
ZKW,15,solve_ftapas_50,0.0027494430541992188,0.0
NK,4,solve_ftapas_15,0.0003743171691894531,0.0
ZKC,27,greedy_simple,6.318092346191406e-05,1687.0
ZKC,15,solve_ftapas_15,0.012643814086914062,0.0
NK,20,solve_ftapas_50,0.011216163635253906,0.0
ZKC,27,solve_ftapas_70,0.017804622650146484,0.0
ZKW,4,dynamic_weight,0.01307535171508789,0.0
NK,20,branch_bound,0.22166752815246582,0.0
ZKW,15,solve_ftapas_15,0.010119199752807617,0.0
NK,25,dynamic_weight,0.7741641998291016,0.0
NK,25,dynamic_cost,0.06202363967895508,0.0
ZKC,15,dynamic_weight,0.6733088493347168,0.0
ZKC,15,greedy_redux,5.936622619628906e-05,1093.0
NK,10,solve_ftapas_15,0.006697654724121094,0.0
NK,27,solve_ftapas_70,0.03748488426208496,0.0
ZKW,15,greedy_redux,5.698204040527344e-05,0.0
ZKW,4,solve_ftapas_50,0.00037026405334472656,0.0
ZKC,15,dynamic_weight,0.31105995178222656,0.0
ZKW,10,dynamic_cost,0.0007574558258056641,0.0
ZKC,4,solve_ftapas_15,0.0004858970642089844,1.0
ZKW,4,solve_ftapas_30,0.0002703666687011719,0.0
ZKC,10,solve_ftapas_30,0.0022885799407958984,0.0
ZKC,4,solve_ftapas_70,0.0002961158752441406,0.0
ZKC,27,solve_ftapas_70,0.02146005630493164,13.0
ZKC,4,solve_ftapas_15,0.0005152225494384766,0.0
ZKC,4,solve_ftapas_15,0.0004649162292480469,0.0
NK,22,dynamic_cost,0.023998022079467773,0.0
NK,10,greedy_redux,4.839897155761719e-05,756.0
ZKW,4,branch_bound,0.0001575946807861328,0.0
ZKC,10,solve_ftapas_50,0.0015094280242919922,9.0
NK,25,greedy_redux,6.699562072753906e-05,0.0
ZKC,25,greedy_redux,4.363059997558594e-05,350.0
ZKC,15,solve_ftapas_50,0.005453824996948242,24.0
NK,15,solve_ftapas_50,0.0047566890716552734,30.0
NK,10,solve_ftapas_70,0.0010461807250976562,0.0
NK,25,solve_ftapas_50,0.019956111907958984,0.0
NK,20,dynamic_cost,0.009728193283081055,0.0
ZKW,4,solve_ftapas_50,0.0003199577331542969,0.0
NK,22,solve_ftapas_30,0.019316911697387695,0.0
NK,4,solve_ftapas_70,0.00022721290588378906,0.0
NK,4,dynamic_weight,0.01746511459350586,0.0
ZKW,10,solve_ftapas_30,0.001201629638671875,0.0
NK,4,solve_ftapas_15,0.0004730224609375,0.0
ZKC,20,solve_ftapas_30,0.020241975784301758,0.0
ZKC,20,dynamic_weight,1.129345417022705,0.0
ZKC,22,solve_ftapas_15,0.09306931495666504,0.0
ZKC,25,branch_bound,27.739368200302124,0.0
NK,15,solve_ftapas_70,0.006650686264038086,0.0
NK,15,greedy_simple,3.910064697265625e-05,0.0
ZKC,20,solve_ftapas_50,0.020318984985351562,10.0
NK,20,solve_ftapas_50,0.019573450088500977,0.0
NK,15,dynamic_cost,0.014964818954467773,0.0
NK,27,solve_ftapas_15,0.16069936752319336,0.0
NK,27,solve_ftapas_70,0.03310847282409668,0.0
ZKC,25,branch_bound,27.222071409225464,0.0
NK,15,solve_ftapas_70,0.006091117858886719,45.0
ZKW,4,dynamic_weight,0.027802705764770508,0.0
NK,27,solve_ftapas_30,0.09382009506225586,26.0
ZKW,4,dynamic_cost,2.6464462280273438e-05,0.0
ZKW,4,dynamic_cost,2.7179718017578125e-05,0.0
ZKW,15,solve_ftapas_30,0.012225627899169922,0.0
ZKC,4,solve_ftapas_15,0.0005791187286376953,0.0
ZKC,4,solve_ftapas_30,0.0003578662872314453,0.0
ZKC,4,branch_bound,0.000179290771484375,0.0
ZKC,25,dynamic_weight,2.136291742324829,0.0
NK,10,solve_ftapas_30,0.004565715789794922,0.0
NK,25,solve_ftapas_50,0.03738069534301758,0.0
NK,10,greedy_simple,3.600120544433594e-05,0.0
NK,20,greedy_redux,5.91278076171875e-05,0.0
ZKC,15,greedy_redux,4.5299530029296875e-05,760.0
ZKW,10,solve_ftapas_50,0.001302480697631836,0.0
NK,22,solve_ftapas_15,0.10689806938171387,0.0
NK,15,dynamic_cost,0.015534400939941406,0.0
NK,4,solve_ftapas_50,0.0003910064697265625,0.0
NK,25,solve_ftapas_70,0.034024953842163086,16.0
ZKC,4,solve_ftapas_70,0.00030517578125,0.0
ZKC,20,branch_bound,2.470592975616455,0.0
ZKC,25,solve_ftapas_50,0.04214191436767578,19.0
ZKC,20,greedy_simple,5.1021575927734375e-05,1342.0
ZKW,22,solve_ftapas_50,0.01751422882080078,1419.0
ZKC,22,greedy_redux,6.365776062011719e-05,806.0
NK,4,solve_ftapas_50,0.0003516674041748047,0.0
ZKW,10,solve_ftapas_30,0.002226114273071289,0.0
ZKC,4,solve_ftapas_50,0.0003323554992675781,0.0
ZKC,22,greedy_redux,6.175041198730469e-05,1777.0
ZKC,20,solve_ftapas_70,0.014923572540283203,72.0
ZKC,25,solve_ftapas_15,0.16083049774169922,9.0
NK,22,solve_ftapas_15,0.07667279243469238,0.0
NK,25,solve_ftapas_50,0.03627800941467285,0.0
ZKC,15,dynamic_cost,0.01329946517944336,0.0
NK,15,dynamic_cost,0.015600204467773438,0.0
ZKC,10,dynamic_weight,0.20992255210876465,0.0
ZKW,10,solve_ftapas_15,0.004004716873168945,0.0
ZKC,27,branch_bound,93.64042496681213,0.0
ZKC,22,greedy_simple,5.602836608886719e-05,1121.0
NK,25,greedy_redux,6.723403930664062e-05,0.0
ZKC,25,dynamic_cost,0.03191852569580078,0.0
ZKW,22,greedy_simple,4.220008850097656e-05,8482.0
NK,4,solve_ftapas_30,0.00035262107849121094,0.0
NK,22,solve_ftapas_50,0.015381097793579102,0.0
NK,10,solve_ftapas_30,0.0018672943115234375,0.0
ZKC,22,solve_ftapas_15,0.04532599449157715,0.0
ZKW,22,solve_ftapas_70,0.003391265869140625,0.0
ZKC,25,greedy_simple,3.886222839355469e-05,7.0
NK,10,dynamic_weight,0.10160565376281738,0.0
ZKW,4,greedy_simple,1.8596649169921875e-05,142.0
ZKC,10,solve_ftapas_70,0.0012619495391845703,0.0
ZKC,20,greedy_simple,2.6702880859375e-05,213.0
ZKC,15,solve_ftapas_70,0.0037603378295898438,17.0
NK,15,solve_ftapas_30,0.007573127746582031,0.0
ZKW,4,greedy_simple,1.3828277587890625e-05,1067.0
NK,22,branch_bound,0.0008587837219238281,0.0
NK,27,branch_bound,0.0025467872619628906,0.0
ZKC,27,greedy_simple,3.170967102050781e-05,43.0
ZKC,22,solve_ftapas_30,0.04824399948120117,0.0
NK,10,solve_ftapas_70,0.002265453338623047,0.0
ZKC,22,greedy_simple,5.14984130859375e-05,121.0
NK,20,solve_ftapas_50,0.022505521774291992,30.0
NK,15,greedy_redux,5.412101745605469e-05,0.0
ZKW,22,solve_ftapas_30,0.02912306785583496,0.0
ZKW,4,branch_bound,0.0001399517059326172,0.0
ZKC,22,branch_bound,3.130174398422241,0.0
ZKC,27,solve_ftapas_15,0.16807079315185547,5.0
NK,15,dynamic_cost,0.009707450866699219,0.0
NK,15,branch_bound,0.0017476081848144531,0.0
ZKW,20,branch_bound,0.002170085906982422,0.0
NK,4,solve_ftapas_15,0.0006983280181884766,0.0
NK,15,solve_ftapas_15,0.0230712890625,0.0
NK,25,solve_ftapas_50,0.03288698196411133,415.0
NK,22,solve_ftapas_50,0.029450654983520508,0.0
ZKC,25,branch_bound,53.45324492454529,0.0
ZKC,22,solve_ftapas_70,0.021065473556518555,64.0
NK,4,solve_ftapas_70,0.0003101825714111328,0.0
NK,10,solve_ftapas_50,0.0025348663330078125,0.0
NK,22,solve_ftapas_30,0.03992581367492676,0.0
ZKW,4,greedy_redux,7.700920104980469e-05,0.0
ZKC,15,greedy_redux,4.8160552978515625e-05,356.0
ZKC,10,branch_bound,0.005646228790283203,0.0
ZKC,27,greedy_redux,7.343292236328125e-05,360.0
NK,20,greedy_simple,4.57763671875e-05,251.0
ZKC,20,solve_ftapas_50,0.022010087966918945,29.0
NK,20,dynamic_cost,0.02363419532775879,0.0
ZKC,20,solve_ftapas_70,0.018559932708740234,0.0
ZKC,25,greedy_redux,7.033348083496094e-05,0.0
ZKC,4,solve_ftapas_50,0.00034737586975097656,0.0
ZKW,15,solve_ftapas_30,0.00911855697631836,0.0
ZKC,20,branch_bound,0.9697952270507812,0.0
NK,27,branch_bound,0.18312716484069824,0.0
ZKC,25,branch_bound,45.42892813682556,0.0
NK,22,dynamic_cost,0.029087543487548828,0.0
NK,4,dynamic_weight,0.031560420989990234,0.0
NK,15,dynamic_cost,0.011174440383911133,0.0
ZKW,10,dynamic_weight,0.21502280235290527,0.0
ZKC,10,solve_ftapas_15,0.007760047912597656,0.0
ZKC,22,greedy_redux,6.771087646484375e-05,1083.0
ZKC,15,solve_ftapas_15,0.022866249084472656,0.0
ZKW,4,solve_ftapas_70,0.00024366378784179688,0.0
ZKC,4,dynamic_cost,3.8623809814453125e-05,0.0
ZKW,4,solve_ftapas_30,0.0002837181091308594,0.0
NK,20,solve_ftapas_70,0.018849849700927734,0.0
ZKC,25,greedy_simple,5.245208740234375e-05,1381.0
ZKC,4,solve_ftapas_30,0.0004596710205078125,0.0
NK,4,solve_ftapas_50,0.0003094673156738281,0.0
ZKC,4,solve_ftapas_15,0.0005409717559814453,0.0
ZKC,25,branch_bound,12.960015296936035,0.0
ZKC,4,solve_ftapas_50,0.00034236907958984375,0.0
ZKC,10,solve_ftapas_50,0.0023958683013916016,82.0
ZKC,22,dynamic_cost,0.024441003799438477,0.0
NK,27,dynamic_weight,1.8974151611328125,0.0
NK,4,solve_ftapas_50,0.00032138824462890625,62.0
ZKC,27,solve_ftapas_50,0.06091642379760742,46.0
ZKC,10,dynamic_cost,0.0017108917236328125,0.0
ZKC,4,dynamic_weight,0.0435185432434082,0.0
ZKW,4,branch_bound,8.082389831542969e-05,0.0
ZKC,25,dynamic_weight,1.8560404777526855,0.0
NK,22,solve_ftapas_70,0.016443967819213867,0.0
ZKC,22,branch_bound,6.338099002838135,0.0
NK,22,solve_ftapas_15,0.08929634094238281,0.0
ZKW,10,greedy_redux,7.653236389160156e-05,0.0
NK,22,branch_bound,0.11873745918273926,0.0
ZKC,15,solve_ftapas_30,0.015049457550048828,6.0
ZKW,4,dynamic_weight,0.07565069198608398,0.0
ZKW,10,greedy_redux,3.886222839355469e-05,0.0
NK,27,greedy_simple,5.054473876953125e-05,0.0
NK,15,solve_ftapas_50,0.008511781692504883,0.0
ZKW,4,solve_ftapas_15,0.00042176246643066406,0.0
ZKC,10,solve_ftapas_70,0.0019731521606445312,308.0
NK,15,solve_ftapas_70,0.006865978240966797,0.0
ZKC,22,solve_ftapas_50,0.029442787170410156,36.0
ZKW,22,solve_ftapas_30,0.030341148376464844,0.0
ZKC,10,solve_ftapas_50,0.002655506134033203,0.0
NK,20,solve_ftapas_70,0.01596379280090332,0.0
NK,27,dynamic_weight,1.793665885925293,0.0
NK,4,greedy_redux,3.647804260253906e-05,0.0
ZKW,4,dynamic_weight,0.027332305908203125,0.0
ZKC,27,greedy_simple,5.507469177246094e-05,1203.0
NK,27,branch_bound,0.01100468635559082,0.0
ZKW,4,dynamic_weight,0.0445408821105957,0.0
ZKC,20,dynamic_cost,0.02924489974975586,0.0
ZKW,27,greedy_simple,5.269050598144531e-05,740.0
ZKC,4,solve_ftapas_50,0.0003905296325683594,0.0
ZKC,22,branch_bound,4.741877317428589,0.0
ZKC,22,dynamic_weight,1.4207401275634766,0.0
ZKW,10,solve_ftapas_30,0.0032041072845458984,0.0
NK,15,solve_ftapas_70,0.007226467132568359,0.0
NK,10,solve_ftapas_15,0.006708621978759766,0.0
ZKW,27,solve_ftapas_15,0.14164328575134277,0.0
ZKC,27,greedy_simple,6.198883056640625e-05,1320.0
ZKW,15,greedy_redux,7.128715515136719e-05,0.0
NK,10,solve_ftapas_15,0.008385896682739258,0.0
ZKC,27,dynamic_weight,1.244185209274292,0.0
ZKC,27,dynamic_cost,0.03866887092590332,0.0
ZKW,22,solve_ftapas_50,0.009346961975097656,0.0
ZKW,4,greedy_redux,0.0006988048553466797,0.0
NK,4,dynamic_cost,2.6226043701171875e-05,0.0
NK,27,greedy_simple,3.314018249511719e-05,0.0
NK,22,solve_ftapas_15,0.03520679473876953,1.0
ZKC,25,dynamic_weight,1.906477689743042,0.0
ZKC,27,branch_bound,99.18023037910461,0.0
ZKC,22,solve_ftapas_50,0.02876758575439453,66.0
ZKC,15,dynamic_weight,0.5221872329711914,0.0
NK,25,greedy_redux,7.486343383789062e-05,0.0
ZKC,22,solve_ftapas_30,0.05375981330871582,23.0
NK,4,dynamic_cost,3.457069396972656e-05,0.0
NK,15,solve_ftapas_15,0.028888225555419922,0.0
ZKC,4,solve_ftapas_30,0.00042510032653808594,0.0
NK,25,solve_ftapas_70,0.028203487396240234,0.0
ZKW,4,greedy_redux,6.222724914550781e-05,0.0
NK,22,branch_bound,0.24217891693115234,0.0
ZKW,15,solve_ftapas_30,0.00835275650024414,0.0
NK,27,solve_ftapas_30,0.07930874824523926,0.0
ZKC,20,branch_bound,1.3841869831085205,0.0
NK,27,dynamic_weight,2.0338199138641357,0.0
ZKC,27,dynamic_cost,0.0390169620513916,0.0
ZKW,15,solve_ftapas_15,0.008857011795043945,0.0
NK,10,branch_bound,0.00025343894958496094,0.0
NK,25,branch_bound,1.1666135787963867,0.0
NK,15,dynamic_weight,0.5047509670257568,0.0
NK,15,greedy_simple,4.887580871582031e-05,0.0
ZKW,15,solve_ftapas_70,0.0024764537811279297,5700.0
NK,4,solve_ftapas_30,0.0004165172576904297,0.0
ZKC,20,dynamic_weight,0.5202682018280029,0.0
NK,27,solve_ftapas_70,0.0374140739440918,0.0
ZKC,25,greedy_redux,6.985664367675781e-05,836.0
NK,27,dynamic_cost,0.05310797691345215,0.0
NK,4,branch_bound,8.225440979003906e-05,0.0
ZKW,4,solve_ftapas_15,0.000469207763671875,0.0
ZKC,15,dynamic_cost,0.012345075607299805,0.0
ZKW,4,greedy_redux,5.936622619628906e-05,0.0
ZKC,22,solve_ftapas_15,0.1062765121459961,12.0
NK,22,branch_bound,0.009789705276489258,0.0
NK,25,greedy_redux,7.05718994140625e-05,78.0
ZKW,4,dynamic_cost,3.814697265625e-05,0.0
ZKC,25,solve_ftapas_30,0.08083176612854004,29.0
ZKW,20,dynamic_weight,1.0640029907226562,0.0
NK,27,branch_bound,0.13396024703979492,0.0
NK,22,solve_ftapas_30,0.04308891296386719,0.0
NK,4,branch_bound,7.176399230957031e-05,0.0
ZKW,4,dynamic_weight,0.05123615264892578,0.0
NK,25,solve_ftapas_50,0.03860616683959961,11.0
NK,15,dynamic_cost,0.017904996871948242,0.0
ZKW,4,dynamic_weight,0.05029129981994629,0.0
NK,20,solve_ftapas_30,0.028406858444213867,324.0
ZKW,4,solve_ftapas_70,0.0003094673156738281,0.0
ZKW,4,solve_ftapas_70,0.0002682209014892578,0.0
NK,22,solve_ftapas_15,0.08737969398498535,0.0
ZKW,10,branch_bound,0.002628803253173828,0.0
ZKC,20,greedy_redux,6.461143493652344e-05,1680.0
ZKC,22,greedy_simple,4.6253204345703125e-05,713.0
ZKC,22,solve_ftapas_30,0.05592608451843262,0.0
NK,25,solve_ftapas_50,0.04421496391296387,0.0
ZKC,22,solve_ftapas_70,0.02067875862121582,21.0
NK,20,greedy_redux,5.9604644775390625e-05,172.0
NK,4,dynamic_weight,0.03792858123779297,0.0
ZKC,15,branch_bound,0.11993670463562012,0.0
ZKW,20,solve_ftapas_70,0.01029825210571289,0.0
ZKC,25,greedy_simple,5.3882598876953125e-05,646.0
NK,4,branch_bound,7.081031799316406e-05,0.0
ZKC,10,greedy_simple,3.0517578125e-05,1111.0
ZKC,25,solve_ftapas_50,0.04729890823364258,36.0
ZKC,10,greedy_redux,3.981590270996094e-05,1502.0
ZKW,4,solve_ftapas_30,0.0003781318664550781,0.0
NK,4,branch_bound,0.00011491775512695312,0.0
NK,15,greedy_simple,3.814697265625e-05,0.0
NK,15,branch_bound,0.00092315673828125,0.0
NK,10,greedy_redux,3.910064697265625e-05,0.0
ZKC,25,branch_bound,46.8058226108551,0.0
ZKC,15,solve_ftapas_15,0.03137946128845215,0.0
NK,15,dynamic_cost,0.011146068572998047,0.0
ZKW,4,dynamic_weight,0.0546870231628418,0.0
NK,10,branch_bound,0.0015788078308105469,0.0
NK,22,solve_ftapas_30,0.03563833236694336,0.0
ZKW,4,greedy_simple,3.075599670410156e-05,1951.0
NK,4,solve_ftapas_30,0.0003924369812011719,0.0
NK,25,solve_ftapas_15,0.14455080032348633,0.0
ZKC,10,solve_ftapas_15,0.007486104965209961,0.0
NK,15,solve_ftapas_70,0.00526881217956543,0.0
NK,20,solve_ftapas_70,0.013206243515014648,0.0
NK,27,solve_ftapas_30,0.09006261825561523,39.0
ZKC,22,solve_ftapas_70,0.021329879760742188,17.0
NK,27,dynamic_weight,1.9604816436767578,0.0
ZKC,15,solve_ftapas_50,0.009943008422851562,0.0
ZKC,25,solve_ftapas_50,0.04542422294616699,5.0
NK,4,dynamic_weight,0.036726951599121094,0.0
NK,25,branch_bound,0.02208089828491211,0.0
ZKC,20,solve_ftapas_15,0.08013081550598145,10.0
NK,25,dynamic_cost,0.04577493667602539,0.0
ZKC,10,solve_ftapas_70,0.002536773681640625,15.0
ZKC,15,dynamic_weight,0.4798417091369629,0.0
ZKC,22,solve_ftapas_70,0.024117708206176758,36.0
NK,25,dynamic_cost,0.2978367805480957,0.0
ZKC,20,solve_ftapas_50,0.021459341049194336,3.0
NK,25,solve_ftapas_30,0.06642532348632812,0.0
NK,10,solve_ftapas_50,0.0029196739196777344,0.0
ZKC,27,dynamic_weight,2.477085828781128,0.0
NK,4,solve_ftapas_15,0.000698089599609375,0.0
NK,15,solve_ftapas_15,0.03181123733520508,0.0
NK,10,dynamic_weight,0.17742300033569336,0.0
NK,22,dynamic_cost,0.01737689971923828,0.0
ZKW,4,greedy_simple,2.7179718017578125e-05,129.0
ZKC,4,dynamic_weight,0.042565107345581055,0.0
NK,22,solve_ftapas_70,0.019101619720458984,0.0
ZKW,4,solve_ftapas_70,0.0002689361572265625,0.0
ZKW,4,dynamic_weight,0.04985523223876953,0.0
NK,20,greedy_simple,4.482269287109375e-05,486.0
NK,25,dynamic_cost,0.009202718734741211,0.0
NK,27,branch_bound,4.501102685928345,0.0
NK,20,greedy_redux,6.413459777832031e-05,734.0
ZKC,10,solve_ftapas_50,0.0029675960540771484,0.0
ZKC,27,greedy_redux,7.343292236328125e-05,730.0
ZKC,10,solve_ftapas_50,0.0031244754791259766,18.0
ZKC,25,solve_ftapas_70,0.03241562843322754,9.0
ZKC,10,solve_ftapas_70,0.002146482467651367,0.0
NK,10,greedy_simple,3.075599670410156e-05,0.0
NK,25,dynamic_weight,1.6185519695281982,0.0
ZKC,4,solve_ftapas_50,0.0003886222839355469,0.0
ZKW,10,dynamic_cost,0.0007321834564208984,0.0
NK,4,dynamic_weight,0.035864830017089844,0.0
ZKC,15,greedy_redux,4.8160552978515625e-05,1949.0
ZKC,22,solve_ftapas_30,0.04818558692932129,0.0
NK,4,solve_ftapas_50,0.0003566741943359375,0.0
ZKC,15,solve_ftapas_70,0.006937265396118164,71.0
ZKW,10,greedy_simple,3.0279159545898438e-05,393.0
NK,27,solve_ftapas_50,0.05228877067565918,0.0
ZKC,10,solve_ftapas_50,0.002837657928466797,33.0
NK,15,dynamic_cost,0.003488779067993164,0.0
NK,25,dynamic_cost,0.213836669921875,0.0
NK,10,solve_ftapas_15,0.008250236511230469,0.0
ZKW,10,solve_ftapas_15,0.004387855529785156,0.0
NK,4,solve_ftapas_50,0.0003619194030761719,0.0
ZKC,20,solve_ftapas_50,0.022037506103515625,3.0
NK,20,branch_bound,0.0014247894287109375,0.0
ZKC,27,solve_ftapas_70,0.03870892524719238,59.0
ZKC,20,solve_ftapas_15,0.07805657386779785,0.0
ZKW,15,solve_ftapas_50,0.005680561065673828,0.0
ZKC,27,dynamic_cost,0.07104754447937012,0.0
ZKC,25,branch_bound,60.9325737953186,0.0
NK,4,solve_ftapas_50,0.00038242340087890625,0.0
ZKC,25,solve_ftapas_50,0.046613216400146484,69.0
ZKC,20,solve_ftapas_50,0.023668766021728516,55.0
ZKC,20,solve_ftapas_15,0.07651710510253906,6.0
ZKW,4,greedy_redux,6.151199340820312e-05,0.0
ZKW,4,dynamic_cost,3.266334533691406e-05,0.0
NK,15,solve_ftapas_50,0.007417201995849609,0.0
ZKC,4,solve_ftapas_30,0.00036025047302246094,0.0
NK,20,solve_ftapas_70,0.01619100570678711,0.0
ZKC,20,dynamic_cost,0.7218732833862305,0.0
NK,22,greedy_simple,5.3882598876953125e-05,0.0
ZKW,15,greedy_simple,3.075599670410156e-05,185.0
ZKW,15,solve_ftapas_70,0.003693103790283203,0.0
ZKC,10,solve_ftapas_15,0.008063316345214844,0.0
NK,20,dynamic_cost,0.03867197036743164,0.0
ZKC,27,solve_ftapas_15,0.1963033676147461,0.0
NK,20,solve_ftapas_30,0.032752275466918945,0.0
ZKW,10,dynamic_weight,0.34725117683410645,0.0
ZKC,25,dynamic_weight,2.1840198040008545,0.0
NK,20,greedy_redux,6.0558319091796875e-05,0.0
ZKC,22,dynamic_cost,0.04718136787414551,0.0
NK,25,solve_ftapas_30,0.08134078979492188,0.0
ZKC,27,greedy_simple,5.745887756347656e-05,1588.0
ZKC,10,branch_bound,0.0018589496612548828,0.0
