dataset,size,key,elapsed,delta
ZKC,27,solve_ftapas_50,0.05932784080505371,2147.0
ZKW,15,dynamic_weight,0.2782425880432129,0.0
ZKC,15,solve_ftapas_70,0.007288217544555664,1804.0
NK,4,greedy_redux,3.3855438232421875e-05,0.0
ZKC,15,solve_ftapas_50,0.0072743892669677734,4105.0
ZKC,22,dynamic_cost,0.019507646560668945,2708.0
NK,27,solve_ftapas_50,0.053281545639038086,0.0
ZKC,22,solve_ftapas_15,0.04449272155761719,507.0
ZKW,15,branch_bound,0.004155158996582031,0.0
ZKC,25,greedy_simple,5.698204040527344e-05,2722.0
ZKC,25,dynamic_cost,0.22515416145324707,1841.0
NK,27,solve_ftapas_50,0.026411771774291992,0.0
ZKC,10,solve_ftapas_70,0.0011475086212158203,220.0
NK,22,solve_ftapas_50,0.01612257957458496,0.0
NK,15,solve_ftapas_70,0.0035676956176757812,0.0
ZKW,4,solve_ftapas_70,0.0002722740173339844,204.0
NK,4,greedy_simple,2.7179718017578125e-05,44.0
ZKC,25,dynamic_cost,0.031350135803222656,1967.0
ZKC,15,solve_ftapas_30,0.00810384750366211,2228.0
NK,10,greedy_simple,3.123283386230469e-05,0.0
ZKC,15,dynamic_cost,0.0072710514068603516,216.0
NK,10,solve_ftapas_70,0.0013554096221923828,0.0
NK,22,dynamic_weight,1.048699140548706,0.0
ZKC,15,dynamic_weight,0.663348913192749,3191.0
ZKW,15,solve_ftapas_50,0.006762504577636719,0.0
NK,4,dynamic_weight,0.016526222229003906,0.0
NK,27,solve_ftapas_50,0.025192737579345703,0.0
NK,15,greedy_redux,5.078315734863281e-05,184.0
NK,25,greedy_simple,2.765655517578125e-05,84.0
ZKW,22,branch_bound,0.0015480518341064453,0.0
ZKC,10,solve_ftapas_70,0.0011925697326660156,32.0
NK,15,greedy_simple,3.647804260253906e-05,0.0
NK,15,solve_ftapas_15,0.029801607131958008,0.0
ZKW,4,greedy_redux,5.817413330078125e-05,0.0
NK,22,solve_ftapas_30,0.03947305679321289,0.0
ZKC,22,solve_ftapas_15,0.0948629379272461,417.0
ZKW,15,greedy_redux,4.863739013671875e-05,28.0
ZKW,10,greedy_simple,2.5987625122070312e-05,78.0
ZKC,15,dynamic_cost,0.014096975326538086,1203.0
NK,10,solve_ftapas_70,0.0022628307342529297,0.0
ZKC,27,solve_ftapas_30,0.07972168922424316,3647.0
ZKC,10,solve_ftapas_50,0.0029337406158447266,410.0
NK,20,dynamic_cost,0.10092782974243164,0.0
NK,15,solve_ftapas_15,0.028186321258544922,0.0
ZKC,15,solve_ftapas_50,0.010254383087158203,34.0
ZKC,25,solve_ftapas_15,0.13734674453735352,2320.0
NK,22,greedy_redux,6.818771362304688e-05,0.0
NK,4,dynamic_weight,0.028467416763305664,0.0
NK,4,greedy_redux,2.6464462280273438e-05,0.0
ZKC,22,greedy_redux,5.841255187988281e-05,2283.0
ZKC,22,solve_ftapas_70,0.020906925201416016,17.0
NK,27,solve_ftapas_50,0.05398273468017578,69.0
ZKC,27,solve_ftapas_70,0.039793968200683594,2649.0
ZKC,10,solve_ftapas_30,0.0046100616455078125,585.0
NK,10,solve_ftapas_70,0.0017282962799072266,446.0
ZKW,20,solve_ftapas_15,0.05027890205383301,0.0
NK,10,solve_ftapas_70,0.0019845962524414062,0.0
NK,4,solve_ftapas_15,0.0004894733428955078,0.0
ZKC,10,greedy_redux,3.743171691894531e-05,156.0
NK,15,solve_ftapas_30,0.014118432998657227,0.0
ZKW,4,solve_ftapas_50,0.0002810955047607422,0.0
ZKW,22,greedy_simple,3.600120544433594e-05,2889.0
ZKW,15,solve_ftapas_15,0.013978958129882812,0.0
ZKW,4,branch_bound,0.0001366138458251953,0.0
ZKC,15,branch_bound,0.07916784286499023,2028.0
ZKC,25,solve_ftapas_70,0.03614234924316406,7221.0
NK,22,dynamic_weight,0.7037272453308105,0.0
ZKW,25,dynamic_weight,0.8558230400085449,0.0
ZKC,22,solve_ftapas_50,0.01493382453918457,1553.0
ZKC,22,greedy_simple,4.9114227294921875e-05,777.0
ZKC,4,solve_ftapas_70,0.00022983551025390625,0.0
ZKW,4,solve_ftapas_50,0.0002722740173339844,0.0
ZKC,15,solve_ftapas_15,0.01203775405883789,1388.0
NK,15,dynamic_weight,0.5619025230407715,0.0
NK,27,solve_ftapas_70,0.015963315963745117,0.0
NK,10,branch_bound,0.0004680156707763672,0.0
NK,15,greedy_redux,2.8848648071289062e-05,42.0
ZKC,20,solve_ftapas_30,0.018779993057250977,182.0
ZKC,10,solve_ftapas_15,0.0035562515258789062,19.0
ZKC,20,solve_ftapas_15,0.06971883773803711,2135.0
NK,20,greedy_redux,6.175041198730469e-05,0.0
ZKC,27,dynamic_cost,0.17385315895080566,1809.0
ZKW,10,solve_ftapas_15,0.00211334228515625,3923.0
ZKW,4,greedy_redux,4.38690185546875e-05,0.0
ZKW,4,solve_ftapas_15,0.00027179718017578125,0.0
ZKW,4,branch_bound,6.723403930664062e-05,0.0
ZKC,27,solve_ftapas_30,0.09947085380554199,1828.0
NK,15,solve_ftapas_15,0.009883880615234375,0.0
NK,20,greedy_simple,2.5272369384765625e-05,284.0
NK,20,dynamic_cost,0.0019783973693847656,0.0
NK,22,solve_ftapas_30,0.02173757553100586,0.0
ZKW,10,greedy_redux,3.743171691894531e-05,198.0
NK,4,greedy_simple,1.1682510375976562e-05,0.0
ZKC,25,branch_bound,21.469247341156006,1705.0
NK,25,solve_ftapas_30,0.06894040107727051,0.0
ZKC,22,greedy_simple,5.125999450683594e-05,1719.0
ZKC,10,greedy_redux,3.6716461181640625e-05,1450.0
NK,25,solve_ftapas_30,0.07025647163391113,0.0
ZKC,22,solve_ftapas_70,0.02360391616821289,2234.0
NK,25,greedy_simple,4.982948303222656e-05,399.0
NK,27,dynamic_weight,2.0359628200531006,0.0
ZKW,10,greedy_simple,0.00019502639770507812,11693.0
ZKC,27,solve_ftapas_15,0.16115283966064453,162.0
NK,10,solve_ftapas_50,0.0030481815338134766,0.0
ZKW,4,dynamic_cost,4.029273986816406e-05,0.0
NK,10,greedy_redux,3.814697265625e-05,378.0
NK,10,solve_ftapas_15,0.008393287658691406,0.0
NK,4,branch_bound,0.00018715858459472656,0.0
ZKC,22,dynamic_weight,1.3285596370697021,570.0
NK,20,solve_ftapas_15,0.06783509254455566,0.0
NK,27,solve_ftapas_50,0.04405379295349121,4.0
ZKC,27,dynamic_weight,2.300100326538086,2846.0
ZKW,4,branch_bound,8.487701416015625e-05,0.0
ZKC,27,dynamic_weight,1.2288427352905273,3426.0
ZKC,10,solve_ftapas_70,0.001107931137084961,2145.0
ZKC,20,solve_ftapas_70,0.008518457412719727,1321.0
NK,25,dynamic_cost,0.047338247299194336,0.0
ZKC,27,greedy_simple,6.318092346191406e-05,2427.0
NK,20,greedy_redux,5.698204040527344e-05,519.0
ZKC,25,solve_ftapas_50,0.0451509952545166,376.0
ZKW,22,greedy_simple,3.7670135498046875e-05,181.0
ZKC,27,solve_ftapas_15,0.1789553165435791,1047.0
NK,10,dynamic_weight,0.1089012622833252,0.0
NK,4,dynamic_weight,0.01094508171081543,0.0
NK,15,dynamic_cost,0.015996694564819336,0.0
ZKW,15,greedy_simple,4.076957702636719e-05,270.0
NK,10,solve_ftapas_30,0.0027484893798828125,0.0
ZKC,20,solve_ftapas_15,0.07307600975036621,352.0
NK,27,solve_ftapas_70,0.034056663513183594,0.0
ZKC,20,dynamic_weight,1.0500240325927734,1169.0
ZKC,4,solve_ftapas_50,0.0011780261993408203,0.0
NK,25,greedy_redux,7.176399230957031e-05,0.0
ZKW,4,dynamic_cost,2.574920654296875e-05,0.0
ZKC,22,dynamic_cost,0.04073286056518555,1203.0
ZKC,22,dynamic_weight,1.3408699035644531,72.0
ZKW,10,solve_ftapas_30,0.0018768310546875,4756.0
NK,15,greedy_simple,4.673004150390625e-05,0.0
ZKC,25,dynamic_weight,2.153791666030884,3283.0
ZKC,15,branch_bound,0.07249307632446289,829.0
ZKW,4,solve_ftapas_15,0.0005078315734863281,699.0
ZKC,27,solve_ftapas_50,0.05277752876281738,2166.0
NK,15,solve_ftapas_30,0.01429891586303711,0.0
ZKC,25,solve_ftapas_30,0.08206057548522949,2622.0
ZKC,15,greedy_simple,4.2438507080078125e-05,645.0
NK,27,solve_ftapas_30,0.08543252944946289,0.0
NK,20,greedy_redux,5.650520324707031e-05,0.0
ZKW,25,greedy_redux,8.487701416015625e-05,0.0
ZKC,27,solve_ftapas_15,0.17520380020141602,6891.0
ZKC,22,dynamic_weight,1.3399641513824463,716.0
NK,25,solve_ftapas_30,0.0637967586517334,0.0
NK,25,dynamic_weight,1.5634350776672363,0.0
ZKC,15,dynamic_cost,0.011823177337646484,0.0
NK,10,greedy_simple,3.552436828613281e-05,0.0
ZKC,15,greedy_redux,4.982948303222656e-05,1627.0
NK,15,dynamic_cost,0.013973712921142578,0.0
NK,4,dynamic_cost,2.5987625122070312e-05,0.0
NK,10,greedy_redux,3.4332275390625e-05,0.0
ZKW,4,solve_ftapas_50,0.0003085136413574219,557.0
ZKW,4,solve_ftapas_50,0.00030517578125,0.0
ZKC,22,greedy_redux,6.318092346191406e-05,2112.0
ZKC,4,solve_ftapas_30,0.0004181861877441406,0.0
ZKC,27,greedy_redux,7.224082946777344e-05,1287.0
ZKW,4,greedy_redux,5.7697296142578125e-05,0.0
ZKC,20,solve_ftapas_50,0.019690752029418945,305.0
NK,27,solve_ftapas_70,0.03255772590637207,0.0
ZKW,15,solve_ftapas_50,0.006864786148071289,0.0
ZKC,20,dynamic_cost,0.10027313232421875,2272.0
NK,22,solve_ftapas_50,0.029066801071166992,0.0
ZKW,27,solve_ftapas_30,0.030501127243041992,0.0
NK,22,greedy_simple,4.887580871582031e-05,0.0
ZKC,20,solve_ftapas_30,0.03964543342590332,674.0
ZKW,22,solve_ftapas_15,0.047049760818481445,0.0
NK,22,greedy_simple,5.316734313964844e-05,606.0
ZKC,10,solve_ftapas_70,0.0018646717071533203,1244.0
ZKC,27,solve_ftapas_15,0.16902446746826172,2694.0
NK,27,solve_ftapas_50,0.04471611976623535,0.0
NK,20,dynamic_weight,1.1174209117889404,0.0
ZKC,22,solve_ftapas_30,0.04829764366149902,1622.0
ZKW,22,branch_bound,0.0009632110595703125,0.0
NK,22,solve_ftapas_50,0.025256872177124023,0.0
ZKC,22,solve_ftapas_15,0.0899505615234375,32.0
ZKC,10,solve_ftapas_70,0.001725912094116211,4851.0
ZKC,15,solve_ftapas_15,0.0226895809173584,3572.0
NK,25,solve_ftapas_15,0.14932465553283691,0.0
ZKC,4,solve_ftapas_15,0.0006923675537109375,0.0
NK,4,greedy_simple,2.5033950805664062e-05,0.0
ZKC,22,greedy_redux,7.176399230957031e-05,1059.0
NK,10,greedy_redux,3.9577484130859375e-05,0.0
ZKW,27,dynamic_cost,0.00013184547424316406,0.0
NK,4,solve_ftapas_30,0.00043082237243652344,0.0
NK,4,solve_ftapas_15,0.0011990070343017578,0.0
ZKC,25,greedy_simple,5.316734313964844e-05,2738.0
ZKC,15,greedy_redux,4.839897155761719e-05,1850.0
NK,15,greedy_simple,3.6716461181640625e-05,0.0
ZKW,10,solve_ftapas_50,0.0018999576568603516,1702.0
NK,25,solve_ftapas_70,0.033304452896118164,0.0
NK,25,dynamic_cost,0.12350702285766602,0.0
ZKW,4,branch_bound,9.036064147949219e-05,0.0
NK,25,greedy_redux,7.462501525878906e-05,123.0
ZKW,4,branch_bound,7.987022399902344e-05,0.0
NK,10,dynamic_cost,0.0018243789672851562,0.0
NK,25,solve_ftapas_70,0.02985692024230957,0.0
ZKW,4,solve_ftapas_50,0.00030040740966796875,0.0
ZKC,27,solve_ftapas_30,0.09150958061218262,920.0
NK,25,solve_ftapas_50,0.03792834281921387,0.0
NK,4,branch_bound,0.0001392364501953125,0.0
NK,4,solve_ftapas_70,0.00030684471130371094,0.0
ZKC,27,branch_bound,144.7255311012268,4072.0
NK,20,dynamic_cost,0.030956745147705078,0.0
ZKW,10,solve_ftapas_30,0.0014734268188476562,1327.0
NK,15,greedy_simple,5.221366882324219e-05,0.0
NK,25,solve_ftapas_30,0.033879995346069336,0.0
ZKW,4,branch_bound,0.00014519691467285156,0.0
NK,15,greedy_simple,2.9087066650390625e-05,0.0
ZKC,20,branch_bound,1.1925644874572754,722.0
ZKC,4,greedy_redux,6.079673767089844e-05,391.0
NK,15,dynamic_weight,0.5571579933166504,0.0
ZKW,10,greedy_redux,7.176399230957031e-05,2525.0
ZKC,27,solve_ftapas_30,0.10376930236816406,1629.0
NK,25,solve_ftapas_30,0.03109598159790039,0.0
ZKC,20,greedy_simple,4.744529724121094e-05,1493.0
NK,27,solve_ftapas_30,0.08632898330688477,0.0
NK,25,solve_ftapas_50,0.037979841232299805,0.0
NK,15,greedy_redux,5.030632019042969e-05,0.0
ZKC,10,dynamic_cost,0.002198457717895508,646.0
ZKC,25,solve_ftapas_15,0.14991545677185059,3586.0
ZKC,22,greedy_redux,6.270408630371094e-05,53.0
NK,27,dynamic_cost,0.05975699424743652,0.0
ZKC,27,solve_ftapas_30,0.09590435028076172,413.0
ZKC,15,solve_ftapas_15,0.02423262596130371,1541.0
ZKC,4,greedy_simple,2.193450927734375e-05,569.0
NK,20,solve_ftapas_15,0.06013607978820801,0.0
ZKW,22,greedy_redux,7.295608520507812e-05,0.0
ZKC,4,dynamic_weight,0.03815817832946777,0.0
NK,27,solve_ftapas_30,0.09478425979614258,0.0
ZKW,15,dynamic_cost,7.653236389160156e-05,0.0
ZKC,10,dynamic_weight,0.214019775390625,1404.0
ZKC,10,greedy_simple,3.457069396972656e-05,2046.0
ZKW,4,solve_ftapas_30,0.00035881996154785156,0.0
ZKW,4,dynamic_cost,3.6716461181640625e-05,0.0
ZKW,4,solve_ftapas_30,0.0003304481506347656,0.0
ZKW,15,branch_bound,0.0008053779602050781,0.0
ZKC,25,solve_ftapas_70,0.03231167793273926,360.0
ZKW,4,solve_ftapas_70,0.0002720355987548828,0.0
NK,25,solve_ftapas_30,0.05176115036010742,0.0
NK,20,solve_ftapas_30,0.029628753662109375,366.0
ZKC,20,solve_ftapas_70,0.018713951110839844,2005.0
NK,27,solve_ftapas_30,0.09683823585510254,596.0
ZKC,27,solve_ftapas_70,0.047748565673828125,3994.0
NK,15,solve_ftapas_15,0.03097057342529297,0.0
ZKC,27,solve_ftapas_70,0.039899349212646484,1575.0
ZKC,15,greedy_simple,3.790855407714844e-05,1996.0
NK,4,solve_ftapas_50,0.0003676414489746094,0.0
ZKC,25,solve_ftapas_15,0.16338443756103516,3558.0
NK,4,dynamic_weight,0.03574943542480469,0.0
NK,25,greedy_redux,6.580352783203125e-05,354.0
NK,25,greedy_redux,6.580352783203125e-05,0.0
NK,20,greedy_redux,5.412101745605469e-05,796.0
ZKC,20,dynamic_cost,0.03274369239807129,4510.0
NK,4,solve_ftapas_15,0.0005660057067871094,0.0
NK,10,solve_ftapas_50,0.0028481483459472656,0.0
NK,20,branch_bound,0.00964665412902832,0.0
NK,20,solve_ftapas_50,0.019269466400146484,0.0
ZKC,27,greedy_simple,5.435943603515625e-05,52.0
NK,10,solve_ftapas_15,0.006359100341796875,1080.0
ZKW,4,solve_ftapas_50,0.0002696514129638672,3029.0
ZKC,10,solve_ftapas_30,0.00471806526184082,1542.0
NK,10,branch_bound,0.001264333724975586,0.0
NK,20,solve_ftapas_15,0.06871509552001953,0.0
ZKC,27,solve_ftapas_70,0.040581464767456055,3.0
ZKC,15,dynamic_cost,0.013469934463500977,398.0
ZKC,27,branch_bound,75.51255798339844,3228.0
NK,22,solve_ftapas_70,0.009839296340942383,385.0
NK,10,greedy_redux,3.361701965332031e-05,88.0
NK,25,branch_bound,0.4331192970275879,0.0
ZKW,4,solve_ftapas_15,0.0005173683166503906,0.0
ZKW,4,solve_ftapas_70,0.0002701282501220703,0.0
ZKW,4,solve_ftapas_15,0.0004215240478515625,0.0
NK,15,solve_ftapas_15,0.0152130126953125,0.0
ZKW,20,solve_ftapas_70,0.0027103424072265625,0.0
NK,22,dynamic_cost,0.024103164672851562,0.0
NK,27,dynamic_cost,0.03828144073486328,0.0
ZKW,4,solve_ftapas_15,0.000385284423828125,0.0
NK,27,greedy_redux,5.125999450683594e-05,439.0
NK,4,dynamic_cost,1.6450881958007812e-05,0.0
ZKC,27,solve_ftapas_30,0.10624361038208008,113.0
ZKW,4,solve_ftapas_15,0.000431060791015625,0.0
NK,15,greedy_redux,5.245208740234375e-05,347.0
NK,27,solve_ftapas_50,0.04380440711975098,0.0
ZKC,27,branch_bound,115.70810008049011,1451.0
ZKC,20,dynamic_cost,0.09738039970397949,2347.0
ZKW,4,solve_ftapas_50,0.000354766845703125,0.0
ZKC,15,dynamic_weight,0.5887293815612793,514.0
NK,4,solve_ftapas_15,0.0006558895111083984,0.0
ZKC,15,solve_ftapas_15,0.030351877212524414,2941.0
ZKW,4,dynamic_cost,2.7418136596679688e-05,0.0
NK,22,dynamic_cost,0.0008759498596191406,0.0
NK,4,solve_ftapas_70,0.0003006458282470703,0.0
NK,10,greedy_redux,4.601478576660156e-05,0.0
NK,27,greedy_redux,6.389617919921875e-05,0.0
NK,20,solve_ftapas_70,0.016349077224731445,0.0
NK,10,solve_ftapas_50,0.0028727054595947266,0.0
ZKC,20,solve_ftapas_15,0.07515621185302734,146.0
ZKC,27,greedy_redux,7.987022399902344e-05,470.0
ZKW,4,dynamic_weight,0.05739188194274902,0.0
ZKC,25,solve_ftapas_70,0.029073476791381836,2157.0
ZKC,22,dynamic_weight,1.5208854675292969,956.0
NK,27,solve_ftapas_50,0.04186654090881348,0.0
NK,25,greedy_simple,4.887580871582031e-05,0.0
NK,15,solve_ftapas_30,0.015349149703979492,0.0
ZKC,25,greedy_simple,5.14984130859375e-05,6056.0
ZKC,15,greedy_simple,3.552436828613281e-05,495.0
NK,22,greedy_simple,4.315376281738281e-05,0.0
ZKC,22,greedy_redux,5.793571472167969e-05,842.0
NK,27,solve_ftapas_70,0.033051490783691406,0.0
ZKC,20,dynamic_cost,0.03068685531616211,1833.0
NK,25,greedy_redux,7.43865966796875e-05,106.0
ZKC,20,solve_ftapas_50,0.02097487449645996,641.0
NK,10,solve_ftapas_15,0.006260395050048828,0.0
ZKC,27,greedy_redux,7.224082946777344e-05,558.0
NK,25,greedy_simple,5.1021575927734375e-05,0.0
ZKC,20,solve_ftapas_15,0.07691073417663574,1580.0
ZKC,4,solve_ftapas_50,0.00037407875061035156,173.0
ZKW,4,solve_ftapas_15,0.0004856586456298828,0.0
NK,20,greedy_redux,5.435943603515625e-05,0.0
NK,27,greedy_redux,6.532669067382812e-05,95.0
NK,25,solve_ftapas_70,0.031311988830566406,0.0
NK,22,dynamic_cost,0.04461216926574707,0.0
ZKC,20,solve_ftapas_70,0.018201589584350586,2285.0
ZKC,22,greedy_redux,6.198883056640625e-05,2015.0
ZKW,4,branch_bound,0.00011777877807617188,0.0
ZKC,27,dynamic_weight,2.279392719268799,2132.0
NK,22,solve_ftapas_15,0.09461522102355957,0.0
NK,4,dynamic_cost,1.6450881958007812e-05,0.0
ZKW,4,greedy_simple,2.3603439331054688e-05,1645.0
ZKC,10,greedy_simple,2.765655517578125e-05,338.0
ZKC,27,solve_ftapas_50,0.055033206939697266,486.0
NK,4,greedy_redux,2.6941299438476562e-05,715.0
NK,25,dynamic_cost,0.008057355880737305,0.0
ZKC,10,dynamic_weight,0.09296631813049316,2755.0
NK,15,solve_ftapas_15,0.02639627456665039,0.0
NK,15,greedy_redux,4.76837158203125e-05,0.0
ZKC,15,greedy_simple,3.504753112792969e-05,1349.0
ZKC,22,branch_bound,5.844282388687134,555.0
NK,20,branch_bound,0.00037360191345214844,0.0
ZKC,4,dynamic_cost,4.601478576660156e-05,0.0
ZKW,4,dynamic_cost,3.218650817871094e-05,0.0
ZKC,10,dynamic_cost,0.0013551712036132812,0.0
ZKW,10,dynamic_weight,0.24383807182312012,1685.0
ZKC,20,branch_bound,0.6856429576873779,1454.0
NK,4,solve_ftapas_70,0.00023055076599121094,0.0
ZKW,4,branch_bound,5.412101745605469e-05,0.0
ZKC,4,solve_ftapas_50,0.00020503997802734375,0.0
ZKC,15,greedy_redux,3.8623809814453125e-05,1720.0
NK,22,dynamic_cost,0.01333165168762207,0.0
NK,20,dynamic_weight,0.45954227447509766,0.0
ZKW,4,greedy_redux,7.700920104980469e-05,0.0
ZKC,22,solve_ftapas_15,0.046576499938964844,2270.0
ZKW,22,dynamic_cost,0.0003287792205810547,0.0
ZKC,15,solve_ftapas_15,0.014042139053344727,1894.0
ZKC,27,greedy_simple,5.7697296142578125e-05,4986.0
NK,10,solve_ftapas_50,0.0012879371643066406,0.0
ZKC,20,solve_ftapas_70,0.00764155387878418,70.0
ZKC,25,branch_bound,42.94445300102234,1480.0
NK,20,solve_ftapas_15,0.07070088386535645,10.0
ZKC,25,solve_ftapas_50,0.04116535186767578,694.0
ZKW,4,solve_ftapas_50,0.0003082752227783203,0.0
NK,22,dynamic_cost,0.14249444007873535,0.0
NK,10,branch_bound,0.0011415481567382812,0.0
ZKW,4,solve_ftapas_50,0.0003628730773925781,0.0
ZKW,4,dynamic_cost,3.7670135498046875e-05,0.0
ZKC,22,greedy_redux,6.985664367675781e-05,2405.0
NK,4,dynamic_cost,4.649162292480469e-05,0.0
NK,22,dynamic_weight,0.9081628322601318,0.0
NK,15,solve_ftapas_30,0.008492469787597656,0.0
NK,22,solve_ftapas_30,0.02574896812438965,0.0
ZKW,15,greedy_simple,2.288818359375e-05,2408.0
ZKC,27,dynamic_weight,1.2356865406036377,1807.0
NK,4,solve_ftapas_15,0.0004456043243408203,0.0
ZKW,10,solve_ftapas_50,0.0007636547088623047,1358.0
ZKW,4,dynamic_cost,3.7670135498046875e-05,0.0
NK,22,dynamic_weight,1.0221529006958008,0.0
NK,10,greedy_redux,3.981590270996094e-05,0.0
ZKW,4,branch_bound,0.000110626220703125,0.0
ZKC,4,solve_ftapas_15,0.0005927085876464844,0.0
ZKW,4,solve_ftapas_70,0.00024366378784179688,0.0
ZKC,20,solve_ftapas_50,0.021245241165161133,1798.0
NK,25,solve_ftapas_15,0.07166385650634766,0.0
ZKC,27,solve_ftapas_30,0.10146498680114746,2836.0
ZKC,10,solve_ftapas_50,0.0026993751525878906,1109.0
ZKC,25,dynamic_cost,0.06643843650817871,4894.0
ZKC,20,solve_ftapas_30,0.0367283821105957,1912.0
NK,25,greedy_redux,6.651878356933594e-05,449.0
ZKC,15,solve_ftapas_30,0.0157623291015625,1310.0
ZKC,22,dynamic_cost,0.042587995529174805,1762.0
NK,4,solve_ftapas_50,0.00038933753967285156,0.0
NK,25,solve_ftapas_70,0.030488014221191406,0.0
ZKC,22,solve_ftapas_50,0.02735733985900879,1861.0
NK,25,greedy_redux,7.2479248046875e-05,0.0
ZKC,27,solve_ftapas_50,0.051451683044433594,82.0
NK,22,solve_ftapas_15,0.08973455429077148,0.0
NK,27,dynamic_cost,0.02107834815979004,0.0
ZKW,15,solve_ftapas_70,0.007176876068115234,0.0
ZKC,27,dynamic_weight,2.1429052352905273,124.0
NK,25,dynamic_weight,0.9608550071716309,0.0
NK,20,branch_bound,0.20982694625854492,0.0
NK,15,solve_ftapas_50,0.0075261592864990234,0.0
ZKC,15,solve_ftapas_15,0.029817819595336914,2277.0
ZKC,10,branch_bound,0.0033669471740722656,4626.0
NK,20,dynamic_cost,0.0012412071228027344,0.0
ZKC,15,greedy_simple,4.1961669921875e-05,2030.0
ZKC,20,solve_ftapas_15,0.0745241641998291,1152.0
ZKC,25,branch_bound,50.87863492965698,4072.0
NK,4,solve_ftapas_30,0.00041604042053222656,0.0
NK,4,solve_ftapas_50,0.0003046989440917969,677.0
NK,15,dynamic_cost,0.00010442733764648438,0.0
NK,15,solve_ftapas_70,0.007013559341430664,102.0
NK,27,solve_ftapas_15,0.18020939826965332,0.0
ZKW,4,solve_ftapas_70,0.0002536773681640625,0.0
ZKW,4,dynamic_cost,3.790855407714844e-05,0.0
ZKC,4,solve_ftapas_15,0.0005660057067871094,0.0
NK,27,dynamic_cost,0.04469585418701172,0.0
NK,22,greedy_redux,6.461143493652344e-05,0.0
ZKW,4,solve_ftapas_70,0.0002796649932861328,0.0
ZKW,10,branch_bound,0.00040841102600097656,1855.0
ZKC,20,branch_bound,0.828998327255249,4476.0
ZKW,15,solve_ftapas_50,0.005470752716064453,0.0
ZKW,4,greedy_simple,2.5033950805664062e-05,3573.0
ZKC,10,branch_bound,0.0025582313537597656,2120.0
ZKC,27,solve_ftapas_70,0.04362225532531738,380.0
ZKC,27,dynamic_cost,0.22074007987976074,792.0
NK,4,branch_bound,0.00013637542724609375,0.0
ZKW,22,dynamic_weight,1.4695029258728027,0.0
NK,27,greedy_simple,5.5789947509765625e-05,487.0
ZKC,27,solve_ftapas_70,0.039618730545043945,2046.0
NK,27,greedy_simple,5.555152893066406e-05,0.0
NK,20,solve_ftapas_30,0.018957138061523438,0.0
ZKC,15,solve_ftapas_30,0.007632017135620117,406.0
NK,20,solve_ftapas_70,0.01250600814819336,0.0
ZKC,25,greedy_simple,6.079673767089844e-05,1608.0
NK,15,solve_ftapas_50,0.008236885070800781,0.0
ZKC,4,solve_ftapas_30,0.00048089027404785156,0.0
NK,27,branch_bound,0.039399147033691406,0.0
NK,22,solve_ftapas_30,0.0420384407043457,0.0
ZKC,20,greedy_redux,6.842613220214844e-05,2486.0
ZKC,20,solve_ftapas_30,0.01904296875,4099.0
ZKC,4,greedy_redux,3.266334533691406e-05,0.0
ZKW,4,greedy_simple,2.0503997802734375e-05,984.0
ZKC,4,solve_ftapas_50,0.0002162456512451172,0.0
ZKC,27,dynamic_weight,1.9831581115722656,212.0
ZKW,4,greedy_redux,6.818771362304688e-05,0.0
ZKC,27,dynamic_cost,0.23820161819458008,4912.0
NK,25,greedy_simple,5.841255187988281e-05,0.0
ZKC,20,solve_ftapas_70,0.017034053802490234,431.0
ZKC,15,dynamic_cost,0.013152360916137695,855.0
ZKC,22,solve_ftapas_15,0.09025454521179199,904.0
ZKW,4,solve_ftapas_50,0.00034427642822265625,0.0
NK,4,solve_ftapas_50,0.00029754638671875,0.0
ZKC,20,solve_ftapas_50,0.019700288772583008,2338.0
NK,27,solve_ftapas_50,0.03621196746826172,0.0
NK,25,branch_bound,0.8824622631072998,0.0
NK,10,dynamic_cost,0.0022881031036376953,0.0
NK,25,greedy_simple,0.0002849102020263672,0.0
ZKW,25,branch_bound,0.0005486011505126953,0.0
ZKW,15,solve_ftapas_70,0.0024805068969726562,397.0
NK,25,solve_ftapas_30,0.06377315521240234,0.0
ZKW,10,greedy_simple,2.956390380859375e-05,162.0
ZKC,20,greedy_simple,4.2438507080078125e-05,488.0
NK,27,solve_ftapas_15,0.16582989692687988,0.0
NK,20,solve_ftapas_70,0.016192913055419922,0.0
ZKC,27,branch_bound,91.20819425582886,1959.0
NK,20,dynamic_cost,0.014639616012573242,0.0
ZKC,25,solve_ftapas_15,0.07697916030883789,4937.0
ZKC,15,dynamic_weight,0.604072093963623,53.0
NK,22,dynamic_weight,1.3528883457183838,0.0
ZKC,15,dynamic_cost,0.016094684600830078,2833.0
NK,15,solve_ftapas_30,0.01382136344909668,43.0
ZKC,27,greedy_simple,6.151199340820312e-05,1545.0
NK,20,greedy_redux,5.817413330078125e-05,0.0
ZKC,4,dynamic_cost,4.863739013671875e-05,0.0
ZKW,4,dynamic_cost,3.62396240234375e-05,0.0
ZKW,10,branch_bound,0.0005011558532714844,0.0
ZKC,15,solve_ftapas_70,0.005379438400268555,2510.0
ZKC,27,dynamic_cost,0.06598973274230957,1253.0
ZKC,25,solve_ftapas_30,0.08394455909729004,1784.0
NK,4,dynamic_weight,0.035538434982299805,0.0
ZKC,22,solve_ftapas_70,0.022709131240844727,3288.0
