batch_size,mutation_rate,problem_path,init_type,fitness_type,solved_time
1280,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0407.mwcnf,allfalse,sum_or_nothing,
320,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0158.mwcnf,uniform,sum_or_nothing,0.3592960834503174
160,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0736.mwcnf,uniform,correct_count,0.4123804569244385
40,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0480.mwcnf,uniform,correct_count,0.06063055992126465
320,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0651.mwcnf,uniform,sum_or_nothing,0.11819005012512207
40,0.08,data/wuf-N1/wuf20-78-N1/wuf20-076.mwcnf,allfalse,correct_count,0.23091936111450195
10,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0892.mwcnf,allfalse,correct_count,0.332012414932251
640,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0551.mwcnf,allfalse,sum_or_nothing,
1280,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0892.mwcnf,uniform,sum_or_nothing,0.6547667980194092
5,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0736.mwcnf,uniform,correct_count,0.045537471771240234
40,0.16,data/wuf-N1/wuf20-78-N1/wuf20-093.mwcnf,allfalse,correct_count,0.15629267692565918
160,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0841.mwcnf,allfalse,sum_or_nothing,
10,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0502.mwcnf,uniform,sum_or_nothing,0.8664329051971436
160,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0562.mwcnf,allfalse,sum_or_nothing,0.5511825084686279
80,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0789.mwcnf,uniform,sum_or_nothing,
5,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0598.mwcnf,uniform,sum_or_nothing,
40,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0752.mwcnf,uniform,correct_count,0.1797957420349121
640,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0676.mwcnf,uniform,correct_count,0.35865259170532227
320,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0827.mwcnf,uniform,correct_count,0.20064258575439453
5,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0676.mwcnf,allfalse,correct_count,0.0353398323059082
1280,0.01,data/wuf-N1/wuf20-78-N1/wuf20-068.mwcnf,allfalse,correct_count,
80,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0252.mwcnf,allfalse,correct_count,
10,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0326.mwcnf,uniform,sum_or_nothing,0.01887679100036621
40,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0319.mwcnf,allfalse,correct_count,0.12109017372131348
160,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0736.mwcnf,uniform,sum_or_nothing,0.0602262020111084
160,0.01,data/wuf-N1/wuf20-78-N1/wuf20-090.mwcnf,uniform,sum_or_nothing,0.4655313491821289
80,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0868.mwcnf,allfalse,correct_count,0.12099862098693848
80,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0115.mwcnf,uniform,sum_or_nothing,0.02988719940185547
20,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0359.mwcnf,allfalse,correct_count,0.02976059913635254
40,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0329.mwcnf,uniform,correct_count,0.11674284934997559
1280,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0379.mwcnf,allfalse,sum_or_nothing,
20,0.04,data/wuf-N1/wuf20-78-N1/wuf20-092.mwcnf,uniform,correct_count,0.030342817306518555
20,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0585.mwcnf,allfalse,correct_count,0.2101442813873291
20,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0701.mwcnf,uniform,correct_count,0.41867494583129883
5,0.16,data/wuf-N1/wuf20-78-N1/wuf20-07.mwcnf,uniform,correct_count,0.0228726863861084
20,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0176.mwcnf,uniform,sum_or_nothing,
160,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0961.mwcnf,uniform,correct_count,0.4892854690551758
10,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0502.mwcnf,allfalse,correct_count,0.05314803123474121
1280,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0714.mwcnf,uniform,correct_count,0.9608337879180908
160,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0160.mwcnf,allfalse,sum_or_nothing,
640,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0425.mwcnf,uniform,sum_or_nothing,0.25480079650878906
320,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0489.mwcnf,uniform,sum_or_nothing,0.1175532341003418
80,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0329.mwcnf,allfalse,sum_or_nothing,
640,0.01,data/wuf-N1/wuf20-78-N1/wuf20-095.mwcnf,uniform,correct_count,0.658165693283081
5,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0252.mwcnf,uniform,sum_or_nothing,
320,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0480.mwcnf,allfalse,correct_count,0.5294854640960693
40,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0257.mwcnf,allfalse,correct_count,0.26648497581481934
20,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0733.mwcnf,allfalse,sum_or_nothing,
1280,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0224.mwcnf,allfalse,sum_or_nothing,1.5420660972595215
160,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0961.mwcnf,uniform,correct_count,0.35114240646362305
320,0.32,data/wuf-N1/wuf20-78-N1/wuf20-093.mwcnf,uniform,sum_or_nothing,0.14196109771728516
10,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0380.mwcnf,allfalse,sum_or_nothing,
320,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0572.mwcnf,uniform,sum_or_nothing,0.35895872116088867
160,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0492.mwcnf,uniform,correct_count,0.48331570625305176
5,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0594.mwcnf,uniform,correct_count,0.049273014068603516
640,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0326.mwcnf,allfalse,sum_or_nothing,0.2346792221069336
320,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0548.mwcnf,allfalse,correct_count,0.8114559650421143
5,0.02,data/wuf-N1/wuf20-78-N1/wuf20-057.mwcnf,uniform,sum_or_nothing,
10,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0521.mwcnf,allfalse,correct_count,0.06295609474182129
320,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0176.mwcnf,uniform,correct_count,0.7293477058410645
640,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0489.mwcnf,allfalse,sum_or_nothing,
80,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0160.mwcnf,uniform,correct_count,0.18415498733520508
40,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0682.mwcnf,uniform,sum_or_nothing,0.26039958000183105
40,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0219.mwcnf,allfalse,sum_or_nothing,
320,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0982.mwcnf,allfalse,sum_or_nothing,
320,0.08,data/wuf-N1/wuf20-78-N1/wuf20-036.mwcnf,uniform,correct_count,0.5294806957244873
160,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0666.mwcnf,allfalse,sum_or_nothing,2.8468916416168213
10,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0121.mwcnf,uniform,sum_or_nothing,
1280,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0478.mwcnf,allfalse,correct_count,2.2841432094573975
10,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0345.mwcnf,uniform,correct_count,0.04741096496582031
160,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0733.mwcnf,uniform,sum_or_nothing,0.09096813201904297
5,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0316.mwcnf,allfalse,sum_or_nothing,0.059578657150268555
1280,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0464.mwcnf,allfalse,correct_count,
160,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0649.mwcnf,uniform,sum_or_nothing,0.10883116722106934
1280,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0126.mwcnf,uniform,correct_count,0.7588109970092773
5,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0283.mwcnf,uniform,sum_or_nothing,
1280,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0519.mwcnf,uniform,correct_count,1.1864628791809082
80,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0734.mwcnf,uniform,sum_or_nothing,0.0696563720703125
40,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0160.mwcnf,uniform,correct_count,0.11873745918273926
640,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0264.mwcnf,uniform,correct_count,0.47186994552612305
640,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0841.mwcnf,uniform,sum_or_nothing,0.38375234603881836
80,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0572.mwcnf,uniform,sum_or_nothing,0.026520729064941406
40,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0594.mwcnf,uniform,correct_count,0.20339703559875488
320,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0968.mwcnf,allfalse,correct_count,1.8135597705841064
40,0.16,data/wuf-N1/wuf20-78-N1/wuf20-048.mwcnf,allfalse,correct_count,0.30643248558044434
640,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0242.mwcnf,allfalse,correct_count,
160,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0907.mwcnf,allfalse,correct_count,0.17915725708007812
80,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0160.mwcnf,uniform,correct_count,0.0415036678314209
640,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0464.mwcnf,allfalse,correct_count,0.8800175189971924
320,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0841.mwcnf,uniform,sum_or_nothing,0.5731189250946045
5,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0326.mwcnf,uniform,correct_count,0.05682373046875
1280,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0905.mwcnf,allfalse,correct_count,
640,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0183.mwcnf,uniform,sum_or_nothing,1.1557836532592773
40,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0371.mwcnf,uniform,correct_count,0.2767906188964844
20,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0512.mwcnf,allfalse,sum_or_nothing,
5,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0666.mwcnf,allfalse,sum_or_nothing,
640,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0600.mwcnf,allfalse,correct_count,1.762566328048706
640,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0777.mwcnf,uniform,correct_count,0.37165236473083496
10,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0733.mwcnf,allfalse,correct_count,
10,0.0,data/wuf-N1/wuf20-78-N1/wuf20-064.mwcnf,uniform,correct_count,0.022040605545043945
160,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0345.mwcnf,allfalse,sum_or_nothing,
1280,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0502.mwcnf,uniform,sum_or_nothing,0.5218555927276611
160,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0231.mwcnf,uniform,correct_count,0.1230473518371582
5,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0917.mwcnf,allfalse,correct_count,0.02549576759338379
640,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0160.mwcnf,uniform,correct_count,0.5460629463195801
640,0.02,data/wuf-N1/wuf20-78-N1/wuf20-013.mwcnf,uniform,correct_count,1.0395781993865967
10,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0283.mwcnf,allfalse,correct_count,0.3134639263153076
5,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0319.mwcnf,allfalse,sum_or_nothing,
20,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0480.mwcnf,uniform,correct_count,0.21466827392578125
160,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0600.mwcnf,allfalse,sum_or_nothing,
80,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0316.mwcnf,uniform,sum_or_nothing,
80,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0480.mwcnf,allfalse,correct_count,0.3646092414855957
1280,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0734.mwcnf,allfalse,sum_or_nothing,
320,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0600.mwcnf,uniform,correct_count,0.24030399322509766
1280,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0138.mwcnf,uniform,correct_count,
10,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0982.mwcnf,allfalse,correct_count,
320,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0666.mwcnf,allfalse,correct_count,0.9400956630706787
10,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0418.mwcnf,allfalse,correct_count,0.16580653190612793
80,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0489.mwcnf,allfalse,correct_count,0.29927945137023926
160,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0219.mwcnf,allfalse,sum_or_nothing,0.9757213592529297
320,0.04,data/wuf-N1/wuf20-78-N1/wuf20-036.mwcnf,uniform,sum_or_nothing,0.23818349838256836
80,0.0,data/wuf-N1/wuf20-78-N1/wuf20-093.mwcnf,uniform,sum_or_nothing,
1280,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0300.mwcnf,allfalse,correct_count,0.9415762424468994
40,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0666.mwcnf,uniform,correct_count,0.3688201904296875
20,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0257.mwcnf,allfalse,correct_count,0.08994245529174805
20,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0585.mwcnf,uniform,sum_or_nothing,
640,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0158.mwcnf,allfalse,correct_count,
160,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0320.mwcnf,allfalse,correct_count,0.5711753368377686
5,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0524.mwcnf,allfalse,sum_or_nothing,
5,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0736.mwcnf,uniform,sum_or_nothing,
1280,0.16,data/wuf-N1/wuf20-78-N1/wuf20-076.mwcnf,uniform,correct_count,1.2076256275177002
320,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0416.mwcnf,allfalse,correct_count,3.1791818141937256
1280,0.02,data/wuf-N1/wuf20-78-N1/wuf20-076.mwcnf,uniform,sum_or_nothing,0.4821360111236572
5,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0326.mwcnf,allfalse,sum_or_nothing,
640,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0326.mwcnf,allfalse,sum_or_nothing,
20,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0130.mwcnf,allfalse,sum_or_nothing,
20,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0359.mwcnf,uniform,correct_count,0.0914146900177002
80,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0594.mwcnf,uniform,sum_or_nothing,1.1459627151489258
320,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0892.mwcnf,allfalse,sum_or_nothing,
40,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0907.mwcnf,uniform,sum_or_nothing,0.029508113861083984
20,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0425.mwcnf,uniform,sum_or_nothing,0.1489856243133545
80,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0699.mwcnf,uniform,sum_or_nothing,0.6252226829528809
20,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0600.mwcnf,allfalse,sum_or_nothing,
640,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0982.mwcnf,uniform,correct_count,2.954181432723999
640,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0367.mwcnf,uniform,correct_count,0.7874679565429688
5,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0320.mwcnf,allfalse,correct_count,
640,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0613.mwcnf,uniform,sum_or_nothing,0.2452106475830078
1280,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0789.mwcnf,uniform,correct_count,2.104712724685669
40,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0551.mwcnf,allfalse,correct_count,
10,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0620.mwcnf,uniform,sum_or_nothing,0.6795966625213623
20,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0443.mwcnf,allfalse,sum_or_nothing,0.17526769638061523
10,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0443.mwcnf,allfalse,correct_count,
640,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0917.mwcnf,allfalse,correct_count,1.2302837371826172
160,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0425.mwcnf,uniform,sum_or_nothing,0.43062829971313477
40,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0454.mwcnf,allfalse,sum_or_nothing,0.0590212345123291
80,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0561.mwcnf,uniform,sum_or_nothing,0.26910924911499023
160,0.08,data/wuf-N1/wuf20-78-N1/wuf20-048.mwcnf,uniform,sum_or_nothing,
320,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0649.mwcnf,uniform,sum_or_nothing,0.08338451385498047
160,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0443.mwcnf,allfalse,correct_count,0.4130737781524658
320,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0551.mwcnf,uniform,sum_or_nothing,0.12011170387268066
160,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0755.mwcnf,allfalse,sum_or_nothing,2.1705427169799805
10,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0380.mwcnf,uniform,sum_or_nothing,0.3285083770751953
320,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0367.mwcnf,uniform,correct_count,0.14647865295410156
640,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0734.mwcnf,uniform,sum_or_nothing,0.2370309829711914
160,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0827.mwcnf,uniform,sum_or_nothing,0.06535649299621582
40,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0223.mwcnf,uniform,sum_or_nothing,0.3026421070098877
640,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0115.mwcnf,allfalse,sum_or_nothing,
40,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0104.mwcnf,uniform,sum_or_nothing,0.593451976776123
40,0.01,data/wuf-N1/wuf20-78-N1/wuf20-064.mwcnf,uniform,sum_or_nothing,
640,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0717.mwcnf,uniform,correct_count,0.6407012939453125
640,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0425.mwcnf,allfalse,sum_or_nothing,
640,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0512.mwcnf,allfalse,correct_count,
20,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0634.mwcnf,uniform,sum_or_nothing,
640,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0103.mwcnf,uniform,correct_count,1.028667688369751
10,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0526.mwcnf,allfalse,correct_count,
80,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0635.mwcnf,uniform,correct_count,0.1201777458190918
320,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0380.mwcnf,uniform,correct_count,0.18576335906982422
10,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0561.mwcnf,uniform,correct_count,
5,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0329.mwcnf,allfalse,correct_count,0.053351640701293945
10,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0676.mwcnf,allfalse,correct_count,0.17601490020751953
40,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0526.mwcnf,allfalse,correct_count,
5,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0905.mwcnf,uniform,sum_or_nothing,
640,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0714.mwcnf,allfalse,sum_or_nothing,0.47493672370910645
160,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0734.mwcnf,uniform,correct_count,0.2424027919769287
160,0.0,data/wuf-N1/wuf20-78-N1/wuf20-013.mwcnf,uniform,sum_or_nothing,
160,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0551.mwcnf,uniform,sum_or_nothing,
320,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0548.mwcnf,uniform,sum_or_nothing,0.755340576171875
20,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0464.mwcnf,uniform,correct_count,0.18685269355773926
80,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0561.mwcnf,uniform,sum_or_nothing,0.09129214286804199
5,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0635.mwcnf,allfalse,correct_count,0.21509933471679688
40,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0917.mwcnf,uniform,correct_count,0.06029009819030762
640,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0345.mwcnf,uniform,correct_count,0.526745080947876
320,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0242.mwcnf,uniform,correct_count,0.5172617435455322
640,0.02,data/wuf-N1/wuf20-78-N1/wuf20-076.mwcnf,allfalse,sum_or_nothing,
1280,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0454.mwcnf,uniform,sum_or_nothing,0.5415239334106445
320,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0682.mwcnf,allfalse,sum_or_nothing,
10,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0130.mwcnf,uniform,correct_count,0.19036054611206055
40,0.16,data/wuf-N1/wuf20-78-N1/wuf20-076.mwcnf,uniform,correct_count,0.1077432632446289
320,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0714.mwcnf,allfalse,sum_or_nothing,
160,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0649.mwcnf,uniform,sum_or_nothing,0.06258010864257812
320,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0283.mwcnf,allfalse,correct_count,0.85489821434021
40,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0231.mwcnf,allfalse,correct_count,0.1495814323425293
1280,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0443.mwcnf,allfalse,correct_count,2.103537082672119
20,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0676.mwcnf,uniform,sum_or_nothing,
80,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0478.mwcnf,allfalse,sum_or_nothing,0.20251727104187012
5,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0492.mwcnf,uniform,correct_count,0.10914778709411621
1280,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0104.mwcnf,uniform,sum_or_nothing,0.4467787742614746
1280,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0367.mwcnf,uniform,sum_or_nothing,0.5170423984527588
10,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0489.mwcnf,uniform,correct_count,0.06652188301086426
20,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0567.mwcnf,uniform,correct_count,0.13657879829406738
40,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0379.mwcnf,uniform,correct_count,0.149306058883667
320,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0562.mwcnf,allfalse,sum_or_nothing,0.8713154792785645
20,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0734.mwcnf,uniform,correct_count,0.06170535087585449
80,0.32,data/wuf-N1/wuf20-78-N1/wuf20-068.mwcnf,uniform,correct_count,0.05923628807067871
40,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0115.mwcnf,uniform,sum_or_nothing,0.3110668659210205
320,0.04,data/wuf-N1/wuf20-78-N1/wuf20-048.mwcnf,allfalse,sum_or_nothing,
5,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0314.mwcnf,uniform,sum_or_nothing,0.07977914810180664
80,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0516.mwcnf,allfalse,correct_count,0.47987866401672363
640,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0676.mwcnf,uniform,sum_or_nothing,0.2257978916168213
160,0.04,data/wuf-N1/wuf20-78-N1/wuf20-057.mwcnf,allfalse,correct_count,0.7270472049713135
1280,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0115.mwcnf,uniform,correct_count,0.8306007385253906
20,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0521.mwcnf,uniform,correct_count,
40,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0492.mwcnf,uniform,correct_count,0.10468888282775879
640,0.0,data/wuf-N1/wuf20-78-N1/wuf20-0892.mwcnf,uniform,sum_or_nothing,0.24760079383850098
10,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0548.mwcnf,allfalse,sum_or_nothing,0.9046776294708252
640,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0733.mwcnf,allfalse,sum_or_nothing,
20,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0827.mwcnf,allfalse,sum_or_nothing,0.015252113342285156
40,0.16,data/wuf-N1/wuf20-78-N1/wuf20-0733.mwcnf,uniform,correct_count,0.18564939498901367
40,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0158.mwcnf,allfalse,correct_count,0.304121732711792
10,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0676.mwcnf,allfalse,sum_or_nothing,0.03714299201965332
80,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0158.mwcnf,allfalse,correct_count,0.30837035179138184
160,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0257.mwcnf,allfalse,sum_or_nothing,
20,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0502.mwcnf,allfalse,correct_count,0.1029052734375
5,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0662.mwcnf,uniform,sum_or_nothing,
80,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0841.mwcnf,allfalse,correct_count,0.3695414066314697
160,0.01,data/wuf-N1/wuf20-78-N1/wuf20-0516.mwcnf,allfalse,sum_or_nothing,
40,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0789.mwcnf,allfalse,correct_count,0.26683545112609863
80,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0425.mwcnf,allfalse,sum_or_nothing,
160,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0674.mwcnf,allfalse,correct_count,0.25542783737182617
640,0.32,data/wuf-N1/wuf20-78-N1/wuf20-0674.mwcnf,allfalse,sum_or_nothing,0.285428524017334
20,0.04,data/wuf-N1/wuf20-78-N1/wuf20-0917.mwcnf,uniform,correct_count,0.19802117347717285
80,0.08,data/wuf-N1/wuf20-78-N1/wuf20-0320.mwcnf,allfalse,correct_count,0.572993278503418
1280,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0300.mwcnf,uniform,correct_count,1.3032288551330566
40,0.02,data/wuf-N1/wuf20-78-N1/wuf20-0649.mwcnf,allfalse,correct_count,0.2937657833099365
