opcount,elapsed,optimizations,size,itype
29,0.00011001300001112213,set(),4,ZR
25,9.555700000873912e-05,set(),4,ZR
4,2.6030000014998222e-05,set(),4,ZR
3,2.049200000442397e-05,set(),4,ZR
29,0.00010463899999990645,set(),4,ZR
17,6.999600000767714e-05,set(),4,ZR
29,0.00010442000001376073,set(),4,ZR
13,5.333999999379557e-05,set(),4,ZR
23,8.811400002173286e-05,set(),4,ZR
6,3.3529000006637943e-05,set(),4,ZR
29,0.0001139099999818427,set(),4,ZR
27,9.816900001169415e-05,set(),4,ZR
21,8.550900000159345e-05,set(),4,ZR
31,0.00010925300000508287,set(),4,ZR
29,0.00013302299998940725,set(),4,ZR
27,9.847600000512102e-05,set(),4,ZR
29,0.00010310199999707947,set(),4,ZR
6,3.234600001178478e-05,set(),4,ZR
10,5.899600000702776e-05,set(),4,ZR
29,0.00011748700001135148,set(),4,ZR
6,3.241800001774209e-05,set(),4,ZR
27,0.00010550700000067081,set(),4,ZR
21,8.302399999138288e-05,set(),4,ZR
27,0.00010094799998228154,set(),4,ZR
29,0.00012502699999572542,set(),4,ZR
23,0.00015356299999780276,set(),4,ZR
3,1.8914000008862786e-05,set(),4,ZR
25,9.273800000642041e-05,set(),4,ZR
29,0.00012517599998318474,set(),4,ZR
9,4.991099999074322e-05,set(),4,ZR
6,3.975499998887244e-05,set(),4,ZR
25,0.00013178100002164683,set(),4,ZR
29,0.000138278999997965,set(),4,ZR
23,9.227699999314609e-05,set(),4,ZR
31,0.00011097500001255867,set(),4,ZR
4,5.4806999997936146e-05,set(),4,ZR
17,7.106299997872156e-05,set(),4,ZR
27,0.00010035100001459796,set(),4,ZR
25,9.317100000316714e-05,set(),4,ZR
25,0.00010492799998473856,set(),4,ZR
17,6.493099999715923e-05,set(),4,ZR
4,2.63419999839698e-05,set(),4,ZR
6,3.215799998201874e-05,set(),4,ZR
6,3.166400000509384e-05,set(),4,ZR
23,8.358899998484048e-05,set(),4,ZR
27,9.736500001622517e-05,set(),4,ZR
14,5.6163000010656106e-05,set(),4,ZR
25,9.464900000466514e-05,set(),4,ZR
11,4.641099999957987e-05,set(),4,ZR
31,0.00010756799997579947,set(),4,ZR
27,9.73459999897841e-05,set(),4,ZR
5,3.821600000719627e-05,set(),4,ZR
6,3.190699999322533e-05,set(),4,ZR
