dataset,size,key,elapsed,delta,target_cost
NK,20,branch_bound,0.0024406909942626953,0.0,24742
ZKC,22,dynamic_cost,0.027431249618530273,0.0,20034
ZKW,10,solve_ftapas_70,0.0006365776062011719,0.0,6743
ZKC,4,greedy_redux,2.4080276489257812e-05,380.0,1989
ZKW,15,dynamic_cost,0.003482341766357422,0.0,10807
ZKW,10,greedy_simple,1.811981201171875e-05,6069.0,8305
NK,25,greedy_simple,2.7894973754882812e-05,297.0,19193
NK,4,solve_ftapas_70,0.00019502639770507812,309.0,2310
NK,22,branch_bound,0.0003268718719482422,0.0,30750
ZKC,25,dynamic_weight,1.4264318943023682,0.0,22503
NK,22,dynamic_weight,1.4655370712280273,0.0,21787
NK,25,solve_ftapas_70,0.02594757080078125,0.0,11467
ZKC,22,solve_ftapas_70,0.023704051971435547,29.0,22025
ZKC,4,solve_ftapas_50,0.00035572052001953125,0.0,2669
ZKC,20,solve_ftapas_50,0.021410465240478516,0.0,17788
NK,27,solve_ftapas_70,0.03751707077026367,0.0,22866
NK,15,solve_ftapas_30,0.013853788375854492,0.0,0
NK,25,greedy_redux,7.843971252441406e-05,12.0,31548
NK,10,greedy_simple,3.075599670410156e-05,157.0,8644
ZKC,20,solve_ftapas_50,0.020916461944580078,0.0,15322
NK,27,dynamic_cost,0.002155780792236328,0.0,8099
ZKC,25,greedy_simple,5.3882598876953125e-05,404.0,23234
NK,15,solve_ftapas_30,0.011280536651611328,0.0,15391
ZKC,25,solve_ftapas_70,0.027372360229492188,44.0,19026
ZKC,10,branch_bound,0.004830360412597656,0.0,8344
NK,22,solve_ftapas_30,0.04849696159362793,0.0,27326
NK,15,solve_ftapas_30,0.01245427131652832,0.0,12958
ZKC,15,solve_ftapas_15,0.02971649169921875,0.0,13726
ZKW,15,solve_ftapas_70,0.00431513786315918,0.0,4106
NK,27,dynamic_weight,0.7196447849273682,0.0,20901
ZKW,4,solve_ftapas_70,0.0002224445343017578,0.0,4045
ZKC,10,greedy_simple,2.6226043701171875e-05,1050.0,8541
ZKC,20,branch_bound,1.3804552555084229,0.0,16378
ZKC,4,solve_ftapas_70,0.00019860267639160156,159.0,4467
ZKW,10,greedy_simple,2.1696090698242188e-05,0.0,7990
ZKW,4,branch_bound,6.365776062011719e-05,0.0,2700
ZKC,20,solve_ftapas_30,0.017986536026000977,0.0,18454
ZKC,10,solve_ftapas_70,0.001253366470336914,140.0,10572
NK,10,greedy_simple,1.8358230590820312e-05,0.0,8458
NK,15,dynamic_weight,0.5335311889648438,0.0,8043
ZKW,4,solve_ftapas_30,0.00038361549377441406,0.0,3398
ZKC,20,solve_ftapas_30,0.03594565391540527,0.0,16077
ZKC,4,solve_ftapas_50,0.0003333091735839844,0.0,4424
ZKC,25,dynamic_weight,0.952578067779541,0.0,23528
ZKW,4,solve_ftapas_50,0.00023174285888671875,0.0,6988
ZKW,10,greedy_simple,2.5272369384765625e-05,0.0,6706
ZKC,4,branch_bound,0.00011110305786132812,0.0,2626
ZKC,10,branch_bound,0.0026268959045410156,0.0,11173
ZKC,10,greedy_redux,2.5033950805664062e-05,0.0,8417
ZKC,10,solve_ftapas_30,0.0024106502532958984,0.0,10046
ZKW,15,greedy_simple,3.218650817871094e-05,1521.0,6107
ZKC,22,greedy_redux,3.457069396972656e-05,546.0,18580
ZKC,22,solve_ftapas_70,0.010349035263061523,18.0,19581
ZKW,22,solve_ftapas_50,0.007912158966064453,0.0,3852
ZKW,4,dynamic_cost,2.6941299438476562e-05,0.0,2757
NK,27,solve_ftapas_30,0.04075813293457031,0.0,436
ZKW,4,dynamic_weight,0.015795469284057617,0.0,1476
ZKC,20,dynamic_weight,1.220621109008789,0.0,20055
ZKC,22,dynamic_weight,0.6872386932373047,0.0,18913
ZKW,4,branch_bound,0.00010275840759277344,0.0,4109
NK,20,solve_ftapas_30,0.017529964447021484,0.0,25903
ZKC,4,solve_ftapas_50,0.0002460479736328125,0.0,3820
NK,25,greedy_redux,5.1021575927734375e-05,355.0,22278
NK,20,solve_ftapas_30,0.01828289031982422,0.0,15681
ZKW,10,dynamic_weight,0.10283041000366211,0.0,2250
ZKC,27,solve_ftapas_70,0.019952774047851562,28.0,23507
ZKW,4,greedy_redux,5.602836608886719e-05,0.0,3467
ZKC,27,solve_ftapas_15,0.09266352653503418,17.0,24119
NK,15,branch_bound,0.0025153160095214844,0.0,17315
NK,27,solve_ftapas_15,0.07845473289489746,0.0,4929
NK,4,greedy_simple,2.47955322265625e-05,0.0,2173
NK,22,solve_ftapas_30,0.023205280303955078,0.0,8431
NK,15,solve_ftapas_30,0.007336616516113281,0.0,17632
NK,15,solve_ftapas_50,0.009020328521728516,0.0,11868
ZKW,27,solve_ftapas_50,0.04500722885131836,0.0,2826
ZKC,25,branch_bound,19.571205854415894,0.0,23289
ZKC,22,branch_bound,4.740644693374634,0.0,22139
ZKC,15,dynamic_cost,0.011275291442871094,0.0,12339
ZKC,20,solve_ftapas_50,0.021105527877807617,29.0,16482
NK,4,greedy_redux,4.1484832763671875e-05,0.0,3491
ZKC,4,solve_ftapas_50,0.0003314018249511719,112.0,3356
ZKC,20,solve_ftapas_70,0.01711583137512207,55.0,19086
ZKW,4,dynamic_cost,3.4809112548828125e-05,0.0,3508
NK,20,dynamic_weight,0.5054025650024414,0.0,18528
NK,10,greedy_redux,4.00543212890625e-05,0.0,6203
NK,10,greedy_redux,2.193450927734375e-05,0.0,12154
ZKW,4,solve_ftapas_70,0.00018858909606933594,0.0,4613
ZKC,20,dynamic_cost,0.01832866668701172,0.0,17646
NK,27,branch_bound,3.027777910232544,0.0,26924
ZKW,4,solve_ftapas_70,0.0002579689025878906,16575.0,16575
NK,27,greedy_simple,3.600120544433594e-05,0.0,27312
ZKW,4,dynamic_weight,0.03713345527648926,0.0,3458
NK,20,dynamic_weight,1.0968668460845947,0.0,16946
NK,10,greedy_redux,4.9591064453125e-05,0.0,7515
ZKW,4,solve_ftapas_50,0.00028586387634277344,82810.0,82810
NK,27,solve_ftapas_70,0.03384280204772949,0.0,12534
NK,4,solve_ftapas_50,0.00036406517028808594,0.0,5212
ZKC,4,greedy_redux,2.8133392333984375e-05,2.0,1759
NK,15,solve_ftapas_70,0.002862215042114258,190.0,17065
ZKC,25,greedy_redux,4.315376281738281e-05,1740.0,24179
ZKC,25,solve_ftapas_50,0.022796630859375,38.0,23059
NK,25,dynamic_weight,1.8103599548339844,0.0,4399
NK,4,greedy_redux,3.3855438232421875e-05,0.0,6226
ZKC,4,greedy_redux,2.6226043701171875e-05,0.0,3660
ZKW,15,solve_ftapas_30,0.015895843505859375,0.0,2504
ZKC,27,dynamic_cost,0.05193305015563965,0.0,26121
ZKW,4,branch_bound,6.4849853515625e-05,0.0,13840
ZKC,22,branch_bound,4.036203861236572,0.0,21813
NK,20,solve_ftapas_50,0.010154247283935547,0.0,24554
ZKC,15,greedy_redux,3.1948089599609375e-05,1046.0,13895
ZKW,10,dynamic_weight,0.2034013271331787,0.0,3449
ZKC,25,solve_ftapas_70,0.032538414001464844,2.0,22466
NK,22,branch_bound,0.339813232421875,0.0,17084
ZKC,20,dynamic_weight,1.016862154006958,0.0,16113
NK,25,solve_ftapas_30,0.07762837409973145,0.0,18038
ZKC,10,solve_ftapas_50,0.003407001495361328,28.0,10631
NK,25,greedy_simple,5.459785461425781e-05,0.0,24422
ZKC,22,solve_ftapas_30,0.04900193214416504,2.0,20411
NK,25,greedy_simple,5.269050598144531e-05,32.0,32229
NK,4,solve_ftapas_70,0.0003139972686767578,0.0,3901
ZKW,4,branch_bound,7.891654968261719e-05,0.0,24514
NK,15,dynamic_weight,0.49819421768188477,0.0,16068
ZKW,4,solve_ftapas_70,0.0002582073211669922,0.0,5320
NK,20,branch_bound,0.3853609561920166,0.0,18731
NK,4,dynamic_weight,0.033156394958496094,0.0,4426
NK,25,branch_bound,1.355733871459961,0.0,21073
ZKC,27,branch_bound,36.75981116294861,0.0,23515
NK,4,dynamic_cost,3.814697265625e-05,0.0,3798
NK,27,solve_ftapas_30,0.03991866111755371,18.0,23751
NK,20,greedy_redux,8.058547973632812e-05,796.0,19370
NK,25,greedy_redux,3.910064697265625e-05,45.0,14926
ZKC,20,solve_ftapas_30,0.018380165100097656,19.0,18533
ZKC,20,solve_ftapas_70,0.007988691329956055,103.0,18694
NK,25,dynamic_cost,0.025859832763671875,0.0,20033
NK,25,solve_ftapas_15,0.05447697639465332,0.0,22575
ZKC,25,dynamic_weight,1.8145852088928223,0.0,21492
NK,25,dynamic_weight,0.8684041500091553,0.0,25270
NK,10,solve_ftapas_30,0.0017974376678466797,0.0,8282
ZKC,22,solve_ftapas_70,0.013054132461547852,4.0,22284
NK,27,solve_ftapas_50,0.023607969284057617,0.0,18569
NK,27,dynamic_weight,1.944514513015747,0.0,29715
ZKW,4,solve_ftapas_50,0.00031280517578125,0.0,5151
ZKC,4,solve_ftapas_30,0.00044417381286621094,0.0,3719
ZKC,22,dynamic_weight,0.8764641284942627,0.0,22298
NK,15,solve_ftapas_70,0.0033502578735351562,53.0,13553
ZKC,10,dynamic_weight,0.09532427787780762,0.0,7456
ZKC,25,branch_bound,34.62417697906494,0.0,20961
NK,25,solve_ftapas_70,0.013019084930419922,0.0,21478
NK,15,dynamic_cost,0.007671833038330078,0.0,18125
ZKC,22,solve_ftapas_30,0.025372982025146484,31.0,19889
ZKC,22,greedy_redux,7.390975952148438e-05,725.0,21983
ZKC,10,solve_ftapas_30,0.0024614334106445312,29.0,9988
NK,20,solve_ftapas_70,0.008906841278076172,0.0,16494
ZKC,27,greedy_redux,7.700920104980469e-05,1443.0,26106
ZKC,27,dynamic_weight,2.222853899002075,0.0,22277
NK,27,branch_bound,0.0009734630584716797,0.0,35461
ZKW,20,dynamic_cost,0.0001900196075439453,0.0,4134
ZKW,10,solve_ftapas_30,0.003911018371582031,0.0,1411
ZKW,4,branch_bound,0.00017333030700683594,0.0,4295
ZKC,10,greedy_simple,3.528594970703125e-05,1065.0,7752
ZKW,27,dynamic_cost,0.0002295970916748047,0.0,6482
NK,10,dynamic_weight,0.13442564010620117,0.0,12254
ZKC,4,solve_ftapas_70,0.0002474784851074219,111.0,4026
ZKC,10,greedy_simple,3.409385681152344e-05,711.0,10194
NK,27,solve_ftapas_15,0.09070706367492676,0.0,22108
NK,25,branch_bound,0.014848470687866211,0.0,31815
ZKC,4,greedy_redux,1.8835067749023438e-05,0.0,1892
ZKC,4,solve_ftapas_15,0.0003876686096191406,0.0,3820
NK,4,greedy_simple,1.3828277587890625e-05,0.0,4276
NK,15,solve_ftapas_30,0.006333827972412109,22.0,14958
NK,22,solve_ftapas_15,0.04709267616271973,0.0,27575
NK,25,solve_ftapas_30,0.027185678482055664,0.0,20284
NK,10,dynamic_cost,0.0015642642974853516,0.0,13027
NK,10,solve_ftapas_30,0.0021810531616210938,0.0,9113
ZKW,4,greedy_redux,6.914138793945312e-05,0.0,4854
ZKC,4,solve_ftapas_30,0.00022673606872558594,0.0,3552
ZKC,25,solve_ftapas_15,0.16376018524169922,4.0,24651
NK,25,branch_bound,0.012961387634277344,0.0,22741
NK,22,greedy_simple,4.744529724121094e-05,0.0,15844
ZKW,22,solve_ftapas_70,0.0200197696685791,0.0,1726
NK,4,solve_ftapas_70,0.00029921531677246094,0.0,2364
ZKC,25,dynamic_cost,0.060457706451416016,0.0,20497
NK,25,dynamic_weight,0.8958187103271484,0.0,29620
ZKC,10,solve_ftapas_50,0.0017070770263671875,27.0,9736
NK,15,solve_ftapas_30,0.005430698394775391,0.0,12976
NK,15,solve_ftapas_15,0.01253199577331543,17.0,9986
NK,20,solve_ftapas_15,0.029283523559570312,0.0,21445
ZKC,25,solve_ftapas_70,0.017908573150634766,0.0,23192
NK,20,solve_ftapas_50,0.011281013488769531,0.0,22575
NK,10,branch_bound,0.0010714530944824219,0.0,8327
NK,15,dynamic_cost,0.007861614227294922,0.0,18571
ZKW,4,solve_ftapas_50,0.0002791881561279297,0.0,2352
NK,27,dynamic_weight,1.8277161121368408,0.0,18168
NK,25,greedy_redux,8.153915405273438e-05,327.0,21445
ZKW,10,branch_bound,0.00029015541076660156,0.0,30316
ZKW,4,dynamic_weight,0.05263781547546387,0.0,6074
NK,4,dynamic_weight,0.02843952178955078,0.0,4419
ZKW,4,solve_ftapas_70,0.0003342628479003906,0.0,4925
ZKC,27,solve_ftapas_50,0.05103421211242676,0.0,21649
ZKC,22,branch_bound,4.793458938598633,0.0,21477
ZKC,20,greedy_redux,4.00543212890625e-05,466.0,16791
ZKC,15,solve_ftapas_50,0.010641336441040039,16.0,15375
ZKC,15,solve_ftapas_70,0.006608486175537109,119.0,13664
ZKC,15,solve_ftapas_30,0.013135194778442383,26.0,12034
NK,27,solve_ftapas_70,0.033103227615356445,53.0,16328
NK,4,dynamic_weight,0.02666759490966797,0.0,2384
NK,22,dynamic_weight,1.3860929012298584,0.0,16942
ZKC,15,solve_ftapas_15,0.02880382537841797,38.0,12803
ZKC,15,solve_ftapas_50,0.00998997688293457,0.0,14413
NK,22,greedy_simple,5.030632019042969e-05,0.0,32540
ZKC,10,solve_ftapas_30,0.004263877868652344,63.0,8120
ZKW,4,dynamic_weight,0.04481315612792969,0.0,3864
ZKC,25,solve_ftapas_30,0.07779598236083984,0.0,23062
NK,10,branch_bound,0.0012874603271484375,0.0,6156
NK,22,branch_bound,0.21857285499572754,0.0,25323
ZKW,25,greedy_simple,4.6253204345703125e-05,374.0,1646
ZKW,4,solve_ftapas_30,0.0003795623779296875,0.0,4445
NK,25,solve_ftapas_30,0.04262971878051758,0.0,27323
NK,27,solve_ftapas_70,0.017368793487548828,0.0,24617
ZKC,4,solve_ftapas_70,0.0001919269561767578,316.0,2803
NK,20,solve_ftapas_70,0.00722193717956543,236.0,24123
NK,27,solve_ftapas_15,0.16793298721313477,0.0,33599
ZKW,4,dynamic_weight,0.06850504875183105,0.0,8861
ZKC,27,dynamic_cost,0.06703519821166992,0.0,21731
ZKW,10,greedy_simple,3.814697265625e-05,2155.0,4878
ZKC,20,solve_ftapas_70,0.017406225204467773,69.0,17848
ZKW,4,solve_ftapas_15,0.0005021095275878906,0.0,6515
ZKC,22,solve_ftapas_15,0.1036684513092041,6.0,19806
ZKW,27,greedy_redux,9.560585021972656e-05,0.0,6482
ZKW,4,greedy_redux,4.553794860839844e-05,0.0,6275
NK,10,solve_ftapas_15,0.008107185363769531,0.0,14609
ZKW,4,solve_ftapas_70,0.0002548694610595703,0.0,5047
NK,25,solve_ftapas_50,0.04010462760925293,0.0,27642
NK,25,greedy_simple,4.863739013671875e-05,352.0,22270
ZKC,22,solve_ftapas_30,0.048180341720581055,13.0,19008
ZKC,20,greedy_simple,4.506111145019531e-05,1749.0,18024
NK,22,greedy_simple,4.458427429199219e-05,0.0,25329
ZKC,15,greedy_redux,4.6253204345703125e-05,704.0,10996
ZKC,27,dynamic_weight,1.2504913806915283,0.0,25979
NK,15,dynamic_cost,0.0009670257568359375,0.0,11848
NK,15,dynamic_weight,0.21683120727539062,0.0,16108
ZKC,25,branch_bound,42.87398862838745,0.0,22668
ZKC,10,dynamic_weight,0.09199070930480957,0.0,7599
NK,22,solve_ftapas_30,0.02352285385131836,0.0,29157
ZKC,4,greedy_redux,2.9325485229492188e-05,0.0,1984
NK,27,branch_bound,0.003248929977416992,0.0,34388
ZKC,22,solve_ftapas_15,0.04479074478149414,0.0,18252
ZKC,20,branch_bound,0.3029212951660156,0.0,14068
ZKC,4,dynamic_weight,0.017711162567138672,0.0,3728
ZKC,25,solve_ftapas_50,0.019636154174804688,9.0,20630
NK,22,dynamic_weight,1.5552303791046143,0.0,29753
NK,10,dynamic_weight,0.09360551834106445,0.0,10836
NK,4,dynamic_cost,4.315376281738281e-05,0.0,3895
ZKC,27,dynamic_cost,0.06663656234741211,0.0,21788
ZKW,4,dynamic_cost,2.4557113647460938e-05,0.0,11142
ZKC,4,solve_ftapas_50,0.00037384033203125,58.0,3029
ZKC,15,solve_ftapas_70,0.006306648254394531,0.0,12945
ZKC,4,dynamic_weight,0.02651071548461914,0.0,2539
NK,25,solve_ftapas_50,0.04401731491088867,0.0,21612
ZKC,27,solve_ftapas_70,0.03828001022338867,29.0,22606
NK,27,branch_bound,1.1113307476043701,0.0,25631
NK,20,greedy_redux,3.790855407714844e-05,124.0,8374
ZKC,20,solve_ftapas_15,0.07198333740234375,0.0,18680
ZKC,10,greedy_simple,3.4809112548828125e-05,1026.0,9575
NK,27,solve_ftapas_30,0.03871512413024902,0.0,32390
ZKW,4,greedy_simple,1.4066696166992188e-05,1546.0,4001
ZKW,4,solve_ftapas_70,0.00016450881958007812,132.0,3723
ZKC,15,dynamic_weight,0.28703832626342773,0.0,13904
ZKW,4,solve_ftapas_50,0.00021386146545410156,0.0,9280
NK,27,solve_ftapas_15,0.0822293758392334,0.0,15869
ZKW,4,solve_ftapas_30,0.00024318695068359375,0.0,3307
NK,4,dynamic_cost,2.193450927734375e-05,0.0,636
NK,25,solve_ftapas_15,0.07037806510925293,0.0,29386
ZKC,25,solve_ftapas_50,0.02150893211364746,2.0,22304
ZKC,20,greedy_redux,4.3392181396484375e-05,1361.0,19925
ZKW,22,greedy_redux,5.316734313964844e-05,0.0,10024
ZKC,27,greedy_simple,2.86102294921875e-05,354.0,22805
ZKW,10,branch_bound,0.0002636909484863281,0.0,5248
ZKW,27,greedy_simple,2.6226043701171875e-05,824.0,6275
ZKC,15,solve_ftapas_50,0.0043642520904541016,35.0,12951
ZKW,4,solve_ftapas_30,0.00020003318786621094,0.0,7767
NK,4,solve_ftapas_15,0.00033402442932128906,0.0,1314
ZKC,4,dynamic_cost,2.8371810913085938e-05,0.0,1877
ZKW,4,greedy_redux,3.409385681152344e-05,0.0,1346
NK,4,greedy_redux,1.5497207641601562e-05,0.0,3779
NK,27,greedy_simple,2.7894973754882812e-05,689.0,31266
NK,25,solve_ftapas_70,0.014754056930541992,0.0,18933
ZKC,20,solve_ftapas_50,0.010054826736450195,0.0,16361
NK,22,dynamic_weight,1.3432214260101318,0.0,16816
ZKW,15,solve_ftapas_70,0.004840373992919922,0.0,3598
NK,10,solve_ftapas_70,0.0019428730010986328,0.0,8047
ZKC,27,dynamic_weight,2.1647374629974365,0.0,26155
NK,25,greedy_redux,7.963180541992188e-05,26.0,17606
ZKW,4,solve_ftapas_15,0.0006508827209472656,0.0,2767
ZKC,27,dynamic_cost,0.10967254638671875,0.0,25751
ZKC,27,dynamic_cost,0.09135842323303223,0.0,23084
NK,22,solve_ftapas_50,0.02776193618774414,0.0,21602
NK,25,greedy_redux,7.224082946777344e-05,805.0,14463
ZKC,20,solve_ftapas_50,0.02456068992614746,20.0,19362
NK,10,greedy_redux,4.029273986816406e-05,0.0,10612
ZKC,15,solve_ftapas_70,0.007890939712524414,0.0,15680
ZKC,15,dynamic_cost,0.01502537727355957,0.0,13334
ZKW,4,greedy_simple,3.170967102050781e-05,476.0,3268
ZKW,10,dynamic_cost,0.0002999305725097656,0.0,4711
ZKC,10,solve_ftapas_15,0.007456302642822266,0.0,7981
ZKC,25,solve_ftapas_70,0.03545832633972168,37.0,22960
NK,27,solve_ftapas_30,0.08818197250366211,10.0,33977
NK,20,greedy_simple,4.673004150390625e-05,0.0,25238
ZKC,20,dynamic_weight,0.5373401641845703,0.0,17964
ZKC,25,solve_ftapas_30,0.03848981857299805,0.0,23234
ZKC,10,solve_ftapas_50,0.0014736652374267578,73.0,9443
ZKC,10,greedy_redux,2.9087066650390625e-05,790.0,9666
NK,15,solve_ftapas_30,0.006316661834716797,0.0,8336
ZKC,25,dynamic_cost,0.03390693664550781,0.0,22318
ZKC,20,solve_ftapas_50,0.011600255966186523,86.0,19064
NK,10,solve_ftapas_30,0.0022499561309814453,0.0,6010
ZKC,4,solve_ftapas_15,0.00033664703369140625,0.0,2079
NK,15,branch_bound,0.0004439353942871094,0.0,18281
NK,27,solve_ftapas_15,0.1711139678955078,0.0,26842
ZKC,10,branch_bound,0.005311012268066406,0.0,8849
ZKC,15,solve_ftapas_15,0.02651071548461914,0.0,10174
ZKC,25,branch_bound,36.24079155921936,0.0,23776
ZKW,20,solve_ftapas_30,0.020945310592651367,0.0,4467
ZKW,27,solve_ftapas_30,0.07347273826599121,0.0,2958
ZKC,27,greedy_redux,7.724761962890625e-05,680.0,23309
ZKC,4,branch_bound,0.00019550323486328125,0.0,3764
ZKC,25,branch_bound,26.77479600906372,0.0,22839
ZKC,15,solve_ftapas_15,0.012157678604125977,0.0,11067
ZKC,25,greedy_redux,4.792213439941406e-05,960.0,22619
ZKC,27,greedy_redux,3.743171691894531e-05,811.0,21867
NK,22,greedy_redux,2.956390380859375e-05,0.0,14591
ZKC,25,solve_ftapas_70,0.013769388198852539,0.0,19833
NK,15,greedy_redux,2.6464462280273438e-05,184.0,4929
ZKC,25,dynamic_cost,0.04059791564941406,0.0,19978
ZKC,15,dynamic_weight,0.31256532669067383,0.0,13589
NK,10,branch_bound,0.0022525787353515625,0.0,5339
ZKC,10,dynamic_weight,0.12536263465881348,0.0,10141
ZKC,22,greedy_redux,4.673004150390625e-05,827.0,20941
ZKW,4,branch_bound,8.344650268554688e-05,0.0,2683
ZKC,10,branch_bound,0.0020732879638671875,0.0,10334
NK,10,solve_ftapas_50,0.0014529228210449219,0.0,7289
ZKC,15,branch_bound,0.023385286331176758,0.0,9471
NK,15,dynamic_cost,0.007864952087402344,0.0,15236
ZKC,25,solve_ftapas_15,0.14737963676452637,0.0,21903
ZKW,4,solve_ftapas_15,0.0005156993865966797,0.0,5601
NK,20,greedy_simple,4.601478576660156e-05,84.0,20384
NK,15,solve_ftapas_15,0.01933002471923828,0.0,17315
NK,10,solve_ftapas_30,0.002247333526611328,0.0,10922
ZKC,4,solve_ftapas_15,0.0004925727844238281,0.0,3268
ZKW,15,dynamic_cost,7.43865966796875e-05,0.0,1300
NK,25,branch_bound,1.8865656852722168,0.0,18371
NK,22,solve_ftapas_50,0.027021408081054688,0.0,21081
ZKC,27,solve_ftapas_30,0.08051538467407227,0.0,22016
ZKC,10,solve_ftapas_15,0.007951021194458008,0.0,8809
NK,10,solve_ftapas_15,0.0075228214263916016,0.0,10400
ZKC,15,solve_ftapas_15,0.022371530532836914,22.0,11726
ZKC,20,solve_ftapas_70,0.00734400749206543,68.0,17788
ZKW,10,dynamic_cost,0.0007598400115966797,0.0,10439
ZKC,25,solve_ftapas_50,0.02257561683654785,21.0,22346
NK,10,dynamic_weight,0.13436245918273926,0.0,12078
ZKC,4,solve_ftapas_30,0.0002677440643310547,0.0,3052
NK,20,greedy_redux,5.6743621826171875e-05,483.0,26430
NK,15,solve_ftapas_50,0.003154754638671875,0.0,11989
NK,22,greedy_redux,4.6253204345703125e-05,249.0,22117
NK,4,dynamic_cost,3.7670135498046875e-05,0.0,1992
ZKC,25,greedy_simple,3.528594970703125e-05,1431.0,23677
ZKC,4,dynamic_cost,3.3855438232421875e-05,0.0,3665
ZKC,10,solve_ftapas_50,0.0016205310821533203,0.0,9161
NK,22,solve_ftapas_30,0.017217397689819336,0.0,20988
ZKW,25,greedy_redux,8.654594421386719e-05,0.0,4191
ZKW,10,dynamic_cost,0.00023221969604492188,0.0,5065
NK,25,dynamic_weight,0.9630115032196045,0.0,20905
ZKC,10,solve_ftapas_30,0.002247333526611328,52.0,7501
ZKC,22,solve_ftapas_30,0.045136213302612305,0.0,16464
NK,20,greedy_simple,5.125999450683594e-05,550.0,24215
NK,20,greedy_simple,4.029273986816406e-05,61.0,16000
ZKW,4,greedy_simple,1.8835067749023438e-05,371.0,2877
ZKC,27,dynamic_weight,1.8075823783874512,0.0,19080
NK,10,dynamic_weight,0.22478079795837402,0.0,3908
ZKC,22,dynamic_cost,0.04849982261657715,0.0,18806
NK,10,branch_bound,0.00021982192993164062,0.0,15090
NK,25,greedy_redux,7.82012939453125e-05,0.0,35082
ZKC,10,greedy_redux,3.695487976074219e-05,0.0,7364
ZKW,4,dynamic_cost,3.218650817871094e-05,0.0,3719
NK,25,branch_bound,2.271749258041382,0.0,14294
NK,4,branch_bound,0.00013589859008789062,0.0,3620
NK,15,greedy_simple,3.981590270996094e-05,94.0,9301
NK,22,dynamic_cost,0.008734703063964844,0.0,10180
ZKW,4,solve_ftapas_30,0.0003955364227294922,0.0,4166
ZKC,15,branch_bound,0.06587433815002441,0.0,15495
ZKC,15,branch_bound,0.10755801200866699,0.0,14720
ZKW,4,branch_bound,0.0002079010009765625,0.0,3541
ZKW,4,solve_ftapas_50,0.00029730796813964844,0.0,2536
ZKC,4,solve_ftapas_70,0.0002892017364501953,0.0,2783
ZKC,4,solve_ftapas_50,0.00031638145446777344,0.0,2838
NK,15,solve_ftapas_15,0.026479721069335938,9.0,18149
ZKW,4,dynamic_cost,4.029273986816406e-05,0.0,6350
ZKC,15,greedy_redux,4.887580871582031e-05,1468.0,13812
ZKC,25,solve_ftapas_50,0.048178911209106445,46.0,22546
NK,22,solve_ftapas_70,0.018342256546020508,0.0,19818
ZKC,4,solve_ftapas_70,0.00028133392333984375,0.0,2953
ZKW,4,dynamic_weight,0.033693790435791016,0.0,1910
ZKC,10,greedy_simple,3.147125244140625e-05,0.0,8202
ZKC,4,branch_bound,0.0002086162567138672,0.0,2924
ZKW,10,solve_ftapas_50,0.0023221969604492188,0.0,3786
NK,27,greedy_simple,5.340576171875e-05,19.0,24603
NK,10,greedy_simple,2.8371810913085938e-05,0.0,11762
NK,10,dynamic_cost,0.00040721893310546875,0.0,6985
ZKC,10,dynamic_cost,0.0027322769165039062,0.0,11897
ZKC,20,solve_ftapas_30,0.03162789344787598,9.0,15868
NK,25,greedy_redux,6.365776062011719e-05,366.0,17001
ZKC,25,solve_ftapas_70,0.02751779556274414,0.0,22713
ZKW,4,solve_ftapas_70,0.00022935867309570312,14144.0,14144
NK,4,solve_ftapas_30,0.00041365623474121094,0.0,2533
ZKC,15,dynamic_cost,0.013682842254638672,0.0,13710
ZKC,25,solve_ftapas_15,0.1410074234008789,0.0,20809
ZKC,15,dynamic_weight,0.4982321262359619,0.0,12426
ZKC,22,solve_ftapas_70,0.021735191345214844,40.0,18973
NK,27,solve_ftapas_15,0.16519951820373535,0.0,25569
ZKW,4,greedy_redux,6.008148193359375e-05,0.0,21447
NK,15,solve_ftapas_15,0.02010178565979004,0.0,633
ZKW,4,solve_ftapas_30,0.00037789344787597656,0.0,3197
NK,10,dynamic_weight,0.23505449295043945,0.0,13942
ZKW,4,branch_bound,9.202957153320312e-05,0.0,2407
NK,15,solve_ftapas_15,0.026425600051879883,0.0,10751
ZKC,25,branch_bound,17.524264574050903,0.0,19894
ZKC,27,solve_ftapas_30,0.10842251777648926,10.0,24502
ZKW,4,dynamic_weight,0.028926610946655273,0.0,2144
ZKW,4,solve_ftapas_70,0.0002739429473876953,0.0,4047
NK,25,solve_ftapas_30,0.059557437896728516,0.0,16001
ZKC,15,branch_bound,0.0754241943359375,0.0,13401
NK,4,solve_ftapas_70,0.0002968311309814453,0.0,0
ZKW,4,dynamic_cost,2.86102294921875e-05,0.0,1194
NK,4,branch_bound,0.0001423358917236328,0.0,4896
ZKW,4,solve_ftapas_30,0.0003631114959716797,0.0,2577
ZKC,22,branch_bound,3.850149154663086,0.0,19909
ZKW,4,solve_ftapas_70,0.00031447410583496094,0.0,5337
NK,27,solve_ftapas_50,0.025149106979370117,0.0,27312
ZKC,22,greedy_redux,7.2479248046875e-05,109.0,18347
ZKW,4,solve_ftapas_30,0.00032448768615722656,0.0,5893
ZKW,4,branch_bound,0.00012183189392089844,0.0,3535
ZKC,10,solve_ftapas_30,0.0023653507232666016,0.0,8290
ZKW,4,solve_ftapas_50,0.00027751922607421875,0.0,2088
ZKW,20,dynamic_cost,0.00010561943054199219,0.0,2097
