iid,dataset,size,key,elapsed,result,target
65,ZKC,10,solve_ftapas_15,0.01128697395324707,7985,7994
425,NK,20,solve_ftapas_15,0.10141110420227051,18212,18212
4,ZKC,22,solve_ftapas_15,0.19472289085388184,21505,21510
26,NK,15,solve_ftapas_15,0.06526017189025879,14756,14756
83,NK,10,solve_ftapas_15,0.009607076644897461,10500,10500
212,NK,20,solve_ftapas_15,0.12644505500793457,24074,24074
1639,ZKW,10,solve_ftapas_15,0.00870513916015625,6847,6847
282,ZKC,10,solve_ftapas_15,0.013218164443969727,10874,10874
1638,ZKW,4,solve_ftapas_15,0.0005321502685546875,3535,3535
291,NK,4,solve_ftapas_15,0.0007817745208740234,1379,1379
16,ZKC,27,solve_ftapas_15,0.31610894203186035,23107,23107
370,ZKC,20,solve_ftapas_15,0.09880805015563965,15806,15806
329,ZKC,22,solve_ftapas_15,0.1676030158996582,18733,18741
80,ZKC,25,solve_ftapas_15,0.2599608898162842,23443,23443
430,ZKC,20,solve_ftapas_15,0.1083378791809082,18464,18478
294,NK,27,solve_ftapas_15,0.28588390350341797,5865,5865
242,NK,20,solve_ftapas_15,0.10663390159606934,602,602
484,NK,15,solve_ftapas_15,0.04595303535461426,15328,15328
232,NK,27,solve_ftapas_15,0.31730198860168457,19679,19679
1423,ZKW,10,solve_ftapas_15,0.009891033172607422,2829,2829
47,NK,25,solve_ftapas_15,0.20398402214050293,26880,26880
470,ZKC,22,solve_ftapas_15,0.1345207691192627,16464,16490
82,ZKC,27,solve_ftapas_15,0.23052597045898438,21561,21569
49,ZKC,25,solve_ftapas_15,0.2152571678161621,22480,22489
243,NK,15,solve_ftapas_15,0.03869295120239258,14213,14213
108,ZKC,4,solve_ftapas_15,0.0009522438049316406,3957,4003
363,ZKC,15,solve_ftapas_15,0.04687619209289551,14566,14595
1516,ZKW,4,solve_ftapas_15,0.0004909038543701172,11480,11480
355,NK,10,solve_ftapas_15,0.009294986724853516,929,929
440,NK,10,solve_ftapas_15,0.009057044982910156,8385,8385
428,ZKC,25,solve_ftapas_15,0.2063910961151123,23213,23222
40,NK,27,solve_ftapas_15,0.2533130645751953,32459,32459
80,ZKC,20,solve_ftapas_15,0.10215020179748535,18280,18280
364,ZKW,15,solve_ftapas_15,0.022897958755493164,5147,5147
38,ZKC,20,solve_ftapas_15,0.11809921264648438,18491,18499
397,NK,27,solve_ftapas_15,0.27813196182250977,34843,34843
377,NK,15,solve_ftapas_15,0.038561105728149414,7407,7407
935,ZKW,4,solve_ftapas_15,0.000579833984375,3142,3142
152,ZKC,20,solve_ftapas_15,0.10297203063964844,17275,17295
71,NK,22,solve_ftapas_15,0.0989220142364502,15148,15148
393,ZKC,27,solve_ftapas_15,0.2813260555267334,24427,24427
189,ZKC,20,solve_ftapas_15,0.11107897758483887,18340,18340
182,NK,25,solve_ftapas_15,0.1768639087677002,26799,26799
186,NK,22,solve_ftapas_15,0.14510178565979004,30750,30750
147,NK,25,solve_ftapas_15,0.18199682235717773,22113,22113
490,NK,22,solve_ftapas_15,0.1495969295501709,29825,29825
194,NK,20,solve_ftapas_15,0.08870291709899902,18578,18578
440,ZKC,27,solve_ftapas_15,0.26352906227111816,24896,24903
440,NK,15,solve_ftapas_15,0.034774065017700195,11868,11868
557,ZKW,15,solve_ftapas_15,0.03381800651550293,2736,2736
198,NK,15,solve_ftapas_15,0.040555715560913086,7728,7728
401,NK,4,solve_ftapas_15,0.0012919902801513672,1839,1839
337,NK,20,solve_ftapas_15,0.10042905807495117,20678,20678
485,ZKC,27,solve_ftapas_15,0.2625439167022705,24027,24038
331,NK,25,solve_ftapas_15,0.2280259132385254,33280,33280
157,ZKC,25,solve_ftapas_15,0.22998595237731934,23484,23484
272,NK,10,solve_ftapas_15,0.01073312759399414,7189,7189
25,ZKC,27,solve_ftapas_15,0.299375057220459,26419,26419
1486,ZKW,4,solve_ftapas_15,0.0008838176727294922,11355,11355
134,NK,25,solve_ftapas_15,0.22059416770935059,27928,27928
1665,ZKW,4,solve_ftapas_15,0.0006558895111083984,3339,3339
367,ZKC,22,solve_ftapas_15,0.1557152271270752,20449,20449
143,NK,20,solve_ftapas_15,0.11959290504455566,25671,25671
333,NK,27,solve_ftapas_15,0.2915363311767578,35564,35564
229,ZKC,10,solve_ftapas_15,0.014207124710083008,10026,10026
350,ZKC,4,solve_ftapas_15,0.0007381439208984375,2207,2207
336,NK,20,solve_ftapas_15,0.09208011627197266,10068,10068
49,ZKC,4,solve_ftapas_15,0.0009758472442626953,4569,4569
63,ZKC,27,solve_ftapas_15,0.2679407596588135,22890,22890
141,ZKC,20,solve_ftapas_15,0.1083838939666748,18796,18796
911,ZKW,10,solve_ftapas_15,0.00640416145324707,5485,5485
20,NK,27,solve_ftapas_15,0.24956274032592773,32922,32922
859,ZKW,25,solve_ftapas_15,0.1822671890258789,2082,2082
332,ZKC,10,solve_ftapas_15,0.009223222732543945,7364,7364
275,NK,20,solve_ftapas_15,0.10907387733459473,26743,26743
41,ZKC,22,solve_ftapas_15,0.15182995796203613,20933,20941
1969,ZKW,4,solve_ftapas_15,0.0006787776947021484,4882,4882
91,NK,10,solve_ftapas_15,0.012807130813598633,9323,9323
443,NK,10,solve_ftapas_15,0.012058734893798828,8081,8081
384,NK,20,solve_ftapas_15,0.09029817581176758,22664,22664
476,ZKC,27,solve_ftapas_15,0.26966404914855957,23557,23559
31,NK,10,solve_ftapas_15,0.010180950164794922,11261,11287
459,NK,10,solve_ftapas_15,0.014004945755004883,10611,10611
253,NK,27,solve_ftapas_15,0.29346203804016113,33530,33530
231,NK,15,solve_ftapas_15,0.03263497352600098,12498,12498
58,NK,22,solve_ftapas_15,0.14415383338928223,20241,20241
8,ZKC,20,solve_ftapas_15,0.11533689498901367,19233,19246
300,ZKC,22,solve_ftapas_15,0.15625977516174316,18683,18684
136,ZKW,10,solve_ftapas_15,0.009000301361083984,4691,4691
115,ZKW,10,solve_ftapas_15,0.010837793350219727,2877,2877
345,ZKC,20,solve_ftapas_15,0.11633515357971191,19084,19084
351,ZKC,25,solve_ftapas_15,0.25454115867614746,25909,25923
1216,ZKW,20,solve_ftapas_15,0.04540419578552246,6879,6879
76,ZKC,27,solve_ftapas_15,0.30171918869018555,24861,24868
262,ZKC,20,solve_ftapas_15,0.0864560604095459,14071,14071
353,ZKC,10,solve_ftapas_15,0.014638185501098633,9983,9983
807,ZKW,10,solve_ftapas_15,0.0053920745849609375,6268,6268
390,NK,4,solve_ftapas_15,0.0008120536804199219,4102,4102
477,ZKC,20,solve_ftapas_15,0.1002800464630127,18664,18664
370,NK,20,solve_ftapas_15,0.08743405342102051,3230,3230
544,ZKW,4,solve_ftapas_15,0.0006840229034423828,3834,3834
243,NK,25,solve_ftapas_15,0.16592001914978027,11981,11981
472,NK,27,solve_ftapas_15,0.2698507308959961,13575,13575
352,NK,22,solve_ftapas_15,0.14175105094909668,18927,18927
201,NK,25,solve_ftapas_15,0.18963003158569336,29086,29086
242,ZKC,20,solve_ftapas_15,0.12014889717102051,21998,21998
234,NK,10,solve_ftapas_15,0.015554189682006836,2178,2178
160,ZKC,4,solve_ftapas_15,0.0013949871063232422,3351,3351
427,ZKC,20,solve_ftapas_15,0.10744071006774902,16196,16197
51,NK,27,solve_ftapas_15,0.2334129810333252,23751,23751
106,ZKC,10,solve_ftapas_15,0.012274980545043945,10356,10356
209,ZKC,4,solve_ftapas_15,0.0008330345153808594,3696,3696
58,NK,25,solve_ftapas_15,0.22045087814331055,11366,11366
384,ZKC,10,solve_ftapas_15,0.010619163513183594,8323,8323
271,NK,15,solve_ftapas_15,0.038168907165527344,15353,15354
41,ZKC,15,solve_ftapas_15,0.0398557186126709,12538,12549
1222,ZKW,10,solve_ftapas_15,0.003984212875366211,13623,13623
1023,ZKW,4,solve_ftapas_15,0.0006589889526367188,3751,3751
304,ZKC,25,solve_ftapas_15,0.24533891677856445,25781,25794
605,ZKW,4,solve_ftapas_15,0.0008342266082763672,956,956
425,ZKC,10,solve_ftapas_15,0.010936975479125977,7959,7959
489,NK,20,solve_ftapas_15,0.09685611724853516,13496,13496
339,ZKC,15,solve_ftapas_15,0.04590320587158203,14273,14293
426,ZKC,10,solve_ftapas_15,0.010782957077026367,8952,8961
102,ZKC,4,solve_ftapas_15,0.0006701946258544922,2936,2936
623,ZKW,10,solve_ftapas_15,0.0047719478607177734,7227,7227
1487,ZKW,10,solve_ftapas_15,0.006716012954711914,3405,3405
451,ZKC,4,solve_ftapas_15,0.0012178421020507812,4256,4256
403,ZKC,15,solve_ftapas_15,0.04274487495422363,13245,13245
246,NK,15,solve_ftapas_15,0.05289816856384277,23596,23596
181,NK,27,solve_ftapas_15,0.23702192306518555,22597,22597
495,NK,22,solve_ftapas_15,0.15070796012878418,15781,15781
161,ZKC,20,solve_ftapas_15,0.0870511531829834,14823,14823
345,NK,4,solve_ftapas_15,0.0008549690246582031,4388,4388
1830,ZKW,10,solve_ftapas_15,0.009650945663452148,2345,2345
465,ZKC,27,solve_ftapas_15,0.2766420841217041,23985,23985
473,NK,20,solve_ftapas_15,0.10681915283203125,19917,19917
22,ZKC,20,solve_ftapas_15,0.11304116249084473,16351,16351
263,NK,25,solve_ftapas_15,0.22801804542541504,15106,15106
202,ZKC,27,solve_ftapas_15,0.26834607124328613,23029,23029
479,NK,4,solve_ftapas_15,0.0008449554443359375,3988,3988
50,ZKW,4,solve_ftapas_15,0.00023794174194335938,177150,177150
221,NK,22,solve_ftapas_15,0.1516880989074707,14005,14005
56,NK,25,solve_ftapas_15,0.1831200122833252,9930,9930
1807,ZKW,4,solve_ftapas_15,0.0007081031799316406,4908,4908
1466,ZKW,15,solve_ftapas_15,0.017004013061523438,5670,5670
330,ZKC,22,solve_ftapas_15,0.11813879013061523,16506,16513
394,ZKC,10,solve_ftapas_15,0.009596109390258789,8428,8428
98,NK,22,solve_ftapas_15,0.13700580596923828,23280,23280
1147,ZKW,4,solve_ftapas_15,0.000518798828125,4926,4926
490,ZKC,27,solve_ftapas_15,0.26505494117736816,24039,24057
746,ZKW,4,solve_ftapas_15,0.0005249977111816406,5764,5764
94,ZKC,27,solve_ftapas_15,0.31705713272094727,24522,24525
1189,ZKW,25,solve_ftapas_15,0.1123661994934082,5070,5070
352,ZKC,20,solve_ftapas_15,0.11334395408630371,17178,17178
230,ZKC,15,solve_ftapas_15,0.04146003723144531,11096,11096
72,NK,25,solve_ftapas_15,0.19033408164978027,11568,11568
145,NK,22,solve_ftapas_15,0.16393208503723145,28551,28551
65,ZKC,27,solve_ftapas_15,0.2989199161529541,24847,24857
400,NK,10,solve_ftapas_15,0.012080907821655273,14234,14234
70,ZKC,20,solve_ftapas_15,0.12468504905700684,19274,19274
255,NK,15,solve_ftapas_15,0.0490880012512207,16652,16652
143,NK,27,solve_ftapas_15,0.22034883499145508,25212,25212
466,ZKC,22,solve_ftapas_15,0.12496089935302734,15612,15635
150,NK,4,solve_ftapas_15,0.0006759166717529297,2938,3000
1685,ZKW,4,solve_ftapas_15,0.0005350112915039062,5863,5863
151,ZKW,10,solve_ftapas_15,0.0055348873138427734,4957,4957
108,NK,4,solve_ftapas_15,0.0011141300201416016,3497,3497
441,NK,27,solve_ftapas_15,0.23237991333007812,17488,17488
25,ZKW,4,solve_ftapas_15,0.0005249977111816406,3927,3927
508,ZKW,22,solve_ftapas_15,0.06514883041381836,5631,5633
431,ZKC,15,solve_ftapas_15,0.039832115173339844,13672,13672
449,ZKC,27,solve_ftapas_15,0.27635884284973145,23693,23694
90,NK,27,solve_ftapas_15,0.2438662052154541,19653,19653
362,NK,15,solve_ftapas_15,0.034446001052856445,16531,16531
188,ZKC,15,solve_ftapas_15,0.02899312973022461,9938,9938
169,NK,4,solve_ftapas_15,0.001748800277709961,6731,6731
426,ZKC,4,solve_ftapas_15,0.0010139942169189453,3588,3588
414,ZKC,4,solve_ftapas_15,0.0006830692291259766,3208,3221
92,ZKC,27,solve_ftapas_15,0.2692992687225342,24913,24929
74,NK,15,solve_ftapas_15,0.030261993408203125,8464,8464
492,ZKC,10,solve_ftapas_15,0.012684822082519531,8077,8077
976,ZKW,15,solve_ftapas_15,0.022570133209228516,5587,5587
104,NK,15,solve_ftapas_15,0.046804189682006836,14938,14938
285,NK,27,solve_ftapas_15,0.21381521224975586,29882,29882
305,ZKC,27,solve_ftapas_15,0.2460629940032959,22423,22423
153,NK,20,solve_ftapas_15,0.08460593223571777,8374,8374
1025,ZKW,4,solve_ftapas_15,0.0006091594696044922,6073,6073
50,NK,22,solve_ftapas_15,0.13409709930419922,21850,21850
339,NK,27,solve_ftapas_15,0.26105284690856934,18250,18250
157,NK,15,solve_ftapas_15,0.04317307472229004,17977,17977
42,NK,25,solve_ftapas_15,0.21328210830688477,29910,29910
253,NK,25,solve_ftapas_15,0.19177484512329102,14110,14110
1693,ZKW,10,solve_ftapas_15,0.0052547454833984375,10029,10029
221,NK,10,solve_ftapas_15,0.009145736694335938,5469,5469
91,ZKW,25,solve_ftapas_15,0.04178571701049805,15020,15020
306,ZKC,25,solve_ftapas_15,0.19134211540222168,19912,19915
1393,ZKW,4,solve_ftapas_15,0.0006647109985351562,5230,5230
5,ZKC,4,solve_ftapas_15,0.0008051395416259766,4026,4026
130,NK,27,solve_ftapas_15,0.21778512001037598,14001,14001
64,NK,27,solve_ftapas_15,0.2674119472503662,37448,37448
1776,ZKW,25,solve_ftapas_15,0.12619304656982422,4237,4237
778,ZKW,4,solve_ftapas_15,0.0005545616149902344,3057,3057
28,NK,25,solve_ftapas_15,0.17702293395996094,6451,6451
110,NK,25,solve_ftapas_15,0.19260597229003906,18534,18534
59,NK,22,solve_ftapas_15,0.14881300926208496,21970,21970
216,NK,4,solve_ftapas_15,0.00074005126953125,0,0
334,NK,25,solve_ftapas_15,0.18209004402160645,28782,28782
451,NK,4,solve_ftapas_15,0.0011591911315917969,4109,4109
137,ZKC,15,solve_ftapas_15,0.05112195014953613,12563,12563
14,ZKC,25,solve_ftapas_15,0.20223307609558105,20618,20630
397,ZKW,4,solve_ftapas_15,0.0006668567657470703,5551,5551
1911,ZKW,4,solve_ftapas_15,0.0006692409515380859,4203,4203
348,ZKC,27,solve_ftapas_15,0.3051619529724121,25140,25140
469,ZKC,27,solve_ftapas_15,0.2885599136352539,24102,24119
438,ZKW,27,solve_ftapas_15,0.21079230308532715,3401,3401
246,ZKC,4,solve_ftapas_15,0.0013859272003173828,3414,3414
436,NK,10,solve_ftapas_15,0.011522054672241211,10288,10288
272,NK,27,solve_ftapas_15,0.23934102058410645,29064,29064
426,ZKC,22,solve_ftapas_15,0.18097615242004395,20496,20496
405,NK,10,solve_ftapas_15,0.010136842727661133,8435,8448
134,NK,4,solve_ftapas_15,0.000804901123046875,3557,3557
10,ZKC,10,solve_ftapas_15,0.011843204498291016,7484,7501
1953,ZKW,10,solve_ftapas_15,0.0053408145904541016,4164,4164
100,NK,25,solve_ftapas_15,0.22685003280639648,32048,32048
140,NK,20,solve_ftapas_15,0.07370305061340332,10706,10706
436,NK,27,solve_ftapas_15,0.2451481819152832,22813,22813
129,NK,22,solve_ftapas_15,0.14656901359558105,4325,4325
284,ZKC,22,solve_ftapas_15,0.14651870727539062,21930,21931
284,ZKC,4,solve_ftapas_15,0.0018241405487060547,4000,4000
338,NK,4,solve_ftapas_15,0.000659942626953125,2961,2961
270,ZKC,22,solve_ftapas_15,0.14140081405639648,21555,21567
171,ZKC,25,solve_ftapas_15,0.21269512176513672,19621,19621
98,NK,27,solve_ftapas_15,0.24954509735107422,25631,25631
122,ZKC,25,solve_ftapas_15,0.20906281471252441,21321,21321
457,NK,22,solve_ftapas_15,0.14671611785888672,16890,16890
1579,ZKW,4,solve_ftapas_15,0.0006098747253417969,3986,3986
66,NK,25,solve_ftapas_15,0.22899103164672852,33335,33335
428,NK,15,solve_ftapas_15,0.030625104904174805,7841,7841
145,ZKC,20,solve_ftapas_15,0.1191411018371582,17800,17805
156,ZKC,4,solve_ftapas_15,0.0008461475372314453,3646,3693
72,NK,10,solve_ftapas_15,0.009062051773071289,10315,10315
329,ZKC,15,solve_ftapas_15,0.04697895050048828,13284,13306
129,NK,10,solve_ftapas_15,0.007682085037231445,9399,9399
254,NK,10,solve_ftapas_15,0.011921167373657227,9113,9113
19,ZKC,22,solve_ftapas_15,0.14723992347717285,19500,19500
257,NK,10,solve_ftapas_15,0.011728286743164062,10400,10400
288,NK,15,solve_ftapas_15,0.04480409622192383,17499,17499
1869,ZKW,4,solve_ftapas_15,0.0006814002990722656,1572,1572
637,ZKW,4,solve_ftapas_15,0.00061798095703125,1967,1967
106,ZKC,25,solve_ftapas_15,0.23810029029846191,26246,26257
219,ZKC,4,solve_ftapas_15,0.0010297298431396484,4423,4423
378,NK,25,solve_ftapas_15,0.22404980659484863,21191,21191
21,NK,22,solve_ftapas_15,0.15108776092529297,22879,22879
170,ZKC,20,solve_ftapas_15,0.11448884010314941,19917,19925
1117,ZKW,10,solve_ftapas_15,0.0041599273681640625,12647,12647
33,ZKC,4,solve_ftapas_15,0.0007619857788085938,3348,3348
1073,ZKW,4,solve_ftapas_15,0.00043010711669921875,31037,31037
272,ZKC,20,solve_ftapas_15,0.11198091506958008,19447,19447
1227,ZKW,4,solve_ftapas_15,0.0006656646728515625,4909,4909
375,NK,15,solve_ftapas_15,0.0387570858001709,16908,16908
486,ZKC,22,solve_ftapas_15,0.14008378982543945,20105,20112
1767,ZKW,4,solve_ftapas_15,0.000640869140625,5280,5280
361,ZKC,22,solve_ftapas_15,0.14576005935668945,19499,19512
628,ZKW,4,solve_ftapas_15,0.0006442070007324219,2768,2768
494,ZKC,10,solve_ftapas_15,0.014434099197387695,10026,10026
441,ZKC,22,solve_ftapas_15,0.16644835472106934,22324,22333
391,ZKC,20,solve_ftapas_15,0.09832596778869629,17102,17102
20,ZKC,15,solve_ftapas_15,0.0489649772644043,13264,13270
9,NK,27,solve_ftapas_15,0.24368000030517578,33071,33080
269,ZKC,27,solve_ftapas_15,0.28323793411254883,25399,25399
410,ZKC,25,solve_ftapas_15,0.24323105812072754,24704,24706
155,ZKC,20,solve_ftapas_15,0.11519718170166016,18024,18024
438,NK,22,solve_ftapas_15,0.1953740119934082,20772,20772
248,ZKC,20,solve_ftapas_15,0.1022491455078125,15263,15263
353,NK,10,solve_ftapas_15,0.014470338821411133,13810,13810
219,NK,22,solve_ftapas_15,0.1328439712524414,23493,23493
330,NK,4,solve_ftapas_15,0.0067632198333740234,5239,5239
103,ZKC,10,solve_ftapas_15,0.010672807693481445,7616,7616
87,ZKC,10,solve_ftapas_15,0.0203399658203125,9278,9282
328,NK,20,solve_ftapas_15,0.10360383987426758,22507,22507
391,NK,15,solve_ftapas_15,0.055869102478027344,10116,10116
162,ZKC,22,solve_ftapas_15,0.18089818954467773,21459,21478
308,NK,10,solve_ftapas_15,0.008958816528320312,6377,6377
195,NK,22,solve_ftapas_15,0.1558701992034912,10327,10327
402,NK,10,solve_ftapas_15,0.011185884475708008,2504,2504
458,NK,15,solve_ftapas_15,0.03497600555419922,11297,11297
17,NK,25,solve_ftapas_15,0.27800512313842773,21038,21038
216,ZKC,15,solve_ftapas_15,0.05453896522521973,10892,10892
374,ZKC,25,solve_ftapas_15,0.2274308204650879,23628,23628
382,NK,25,solve_ftapas_15,0.20007586479187012,27533,27533
25,ZKC,22,solve_ftapas_15,0.1209261417388916,16841,16851
68,NK,20,solve_ftapas_15,0.11036276817321777,28944,28944
182,ZKC,27,solve_ftapas_15,0.32617878913879395,26144,26144
91,ZKC,22,solve_ftapas_15,0.1638050079345703,20658,20659
2,ZKW,10,solve_ftapas_15,0.008234977722167969,2743,2743
467,NK,27,solve_ftapas_15,0.24083209037780762,30866,30871
310,NK,15,solve_ftapas_15,0.039721012115478516,8550,8550
58,ZKC,27,solve_ftapas_15,0.31438112258911133,24737,24737
1064,ZKW,10,solve_ftapas_15,0.007668972015380859,4686,4686
359,ZKC,22,solve_ftapas_15,0.13593530654907227,20950,20955
240,ZKC,27,solve_ftapas_15,0.24418902397155762,23503,23512
319,NK,27,solve_ftapas_15,0.23982715606689453,26098,26098
464,ZKC,25,solve_ftapas_15,0.22153306007385254,24362,24362
417,NK,22,solve_ftapas_15,0.11790990829467773,26338,26338
365,NK,25,solve_ftapas_15,0.2323439121246338,23941,23941
462,NK,10,solve_ftapas_15,0.014012813568115234,10310,10310
530,ZKW,20,solve_ftapas_15,0.03560924530029297,6722,6722
235,NK,27,solve_ftapas_15,0.2676401138305664,4713,4713
137,NK,10,solve_ftapas_15,0.012866735458374023,7720,7720
246,ZKW,4,solve_ftapas_15,0.0006668567657470703,4224,4224
95,NK,10,solve_ftapas_15,0.010999917984008789,10485,10485
358,NK,27,solve_ftapas_15,0.3167438507080078,13623,13623
61,NK,20,solve_ftapas_15,0.10213708877563477,21534,21534
96,ZKC,25,solve_ftapas_15,0.23028206825256348,21625,21625
1245,ZKW,4,solve_ftapas_15,0.0007040500640869141,4033,4033
221,ZKC,4,solve_ftapas_15,0.0011057853698730469,4157,4157
272,ZKC,4,solve_ftapas_15,0.0009241104125976562,3249,3249
129,NK,25,solve_ftapas_15,0.20734715461730957,23171,23171
490,ZKW,4,solve_ftapas_15,0.0006337165832519531,4175,4175
294,NK,25,solve_ftapas_15,0.223175048828125,30378,30378
53,NK,27,solve_ftapas_15,0.2662851810455322,31600,31600
458,NK,27,solve_ftapas_15,0.2238309383392334,23862,23862
371,ZKC,27,solve_ftapas_15,0.35154008865356445,25563,25569
331,ZKC,4,solve_ftapas_15,0.000985860824584961,3164,3164
417,NK,27,solve_ftapas_15,0.3200702667236328,28456,28467
28,ZKC,10,solve_ftapas_15,0.01044917106628418,7881,7881
358,ZKC,27,solve_ftapas_15,0.31265878677368164,25485,25485
1999,ZKW,27,solve_ftapas_15,0.1474292278289795,6134,6134
101,NK,10,solve_ftapas_15,0.011422872543334961,5035,5035
142,ZKC,27,solve_ftapas_15,0.3358330726623535,23471,23488
384,ZKC,15,solve_ftapas_15,0.06533312797546387,15147,15147
493,NK,25,solve_ftapas_15,0.2725410461425781,29910,29910
94,ZKC,22,solve_ftapas_15,0.20369625091552734,21868,21868
137,ZKC,22,solve_ftapas_15,0.20250391960144043,20734,20734
314,NK,27,solve_ftapas_15,0.24315905570983887,23474,23488
310,NK,27,solve_ftapas_15,0.25696301460266113,15982,15982
1629,ZKW,20,solve_ftapas_15,0.05813908576965332,7303,7303
471,ZKC,22,solve_ftapas_15,0.17859315872192383,21086,21090
407,NK,20,solve_ftapas_15,0.11598420143127441,23126,23126
490,NK,27,solve_ftapas_15,0.3187580108642578,15869,15869
176,NK,22,solve_ftapas_15,0.18813490867614746,10068,10068
286,ZKC,27,solve_ftapas_15,0.3775780200958252,26175,26175
1756,ZKW,10,solve_ftapas_15,0.007968902587890625,3926,3926
21,NK,15,solve_ftapas_15,0.03363513946533203,18689,18689
27,NK,20,solve_ftapas_15,0.12784910202026367,28964,28964
29,ZKC,25,solve_ftapas_15,0.25635385513305664,21108,21108
59,NK,27,solve_ftapas_15,0.247575044631958,20927,20927
1595,ZKW,4,solve_ftapas_15,0.0007932186126708984,5034,5034
1215,ZKW,15,solve_ftapas_15,0.0348820686340332,5656,5656
353,NK,20,solve_ftapas_15,0.11391091346740723,20833,20833
666,ZKW,4,solve_ftapas_15,0.0005347728729248047,2708,2708
386,ZKC,10,solve_ftapas_15,0.010386943817138672,7481,7481
304,NK,4,solve_ftapas_15,0.0008349418640136719,5361,5361
1698,ZKW,10,solve_ftapas_15,0.0069370269775390625,4776,4776
248,ZKC,4,solve_ftapas_15,0.0008890628814697266,3960,3960
419,ZKC,10,solve_ftapas_15,0.01173090934753418,7458,7458
86,NK,10,solve_ftapas_15,0.008224964141845703,7906,7906
786,ZKW,27,solve_ftapas_15,0.17908000946044922,4411,4411
292,NK,10,solve_ftapas_15,0.009119987487792969,6818,6818
151,ZKC,20,solve_ftapas_15,0.1318368911743164,18466,18466
453,NK,25,solve_ftapas_15,0.22650885581970215,27852,27852
128,ZKC,10,solve_ftapas_15,0.009840965270996094,8013,8013
31,ZKC,4,solve_ftapas_15,0.0008509159088134766,3360,3360
332,ZKC,20,solve_ftapas_15,0.12967300415039062,17603,17603
99,NK,27,solve_ftapas_15,0.29233288764953613,11169,11169
426,ZKW,4,solve_ftapas_15,0.000598907470703125,3896,3896
459,NK,20,solve_ftapas_15,0.12174367904663086,24281,24281
1076,ZKW,4,solve_ftapas_15,0.0004999637603759766,27295,27295
1665,ZKW,15,solve_ftapas_15,0.030936241149902344,6007,6007
417,ZKC,4,solve_ftapas_15,0.0009720325469970703,4268,4268
341,NK,20,solve_ftapas_15,0.13026881217956543,24971,24971
348,NK,27,solve_ftapas_15,0.2709789276123047,27411,27411
272,ZKC,22,solve_ftapas_15,0.15866994857788086,18736,18736
653,ZKW,10,solve_ftapas_15,0.010105133056640625,4002,4002
161,ZKC,27,solve_ftapas_15,0.3144948482513428,24095,24103
317,ZKC,20,solve_ftapas_15,0.11881613731384277,19001,19011
207,ZKC,4,solve_ftapas_15,0.0009138584136962891,4201,4201
198,NK,22,solve_ftapas_15,0.12543201446533203,22804,22804
15,NK,27,solve_ftapas_15,0.24952220916748047,28117,28117
51,NK,15,solve_ftapas_15,0.057042837142944336,19732,19732
99,NK,25,solve_ftapas_15,0.2668631076812744,20396,20396
97,ZKC,10,solve_ftapas_15,0.009694099426269531,8505,8505
367,ZKC,10,solve_ftapas_15,0.018948793411254883,10624,10624
255,ZKC,25,solve_ftapas_15,0.2960047721862793,24881,24886
247,NK,4,solve_ftapas_15,0.0008442401885986328,5771,5771
308,NK,22,solve_ftapas_15,0.12767982482910156,10062,10062
69,ZKC,10,solve_ftapas_15,0.015139102935791016,6682,6682
1551,ZKW,4,solve_ftapas_15,0.0006349086761474609,5713,5713
222,ZKC,27,solve_ftapas_15,0.3593740463256836,27698,27710
135,NK,25,solve_ftapas_15,0.24390697479248047,34936,34936
499,ZKC,4,solve_ftapas_15,0.0007996559143066406,2888,2888
282,NK,10,solve_ftapas_15,0.013829946517944336,14852,14852
239,ZKC,22,solve_ftapas_15,0.15755391120910645,18565,18567
102,ZKC,25,solve_ftapas_15,0.2735929489135742,24072,24085
6,ZKC,27,solve_ftapas_15,0.32993102073669434,24405,24405
248,ZKC,27,solve_ftapas_15,0.3473179340362549,25295,25298
80,ZKC,15,solve_ftapas_15,0.04069972038269043,13898,13904
220,ZKC,25,solve_ftapas_15,0.2520561218261719,22969,22969
378,ZKC,15,solve_ftapas_15,0.03650307655334473,11425,11425
206,NK,22,solve_ftapas_15,0.1139681339263916,10419,10419
232,ZKW,4,solve_ftapas_15,0.0006089210510253906,5886,5886
260,NK,22,solve_ftapas_15,0.1492328643798828,10006,10006
67,NK,20,solve_ftapas_15,0.12758612632751465,25267,25267
406,NK,22,solve_ftapas_15,0.158674955368042,27618,27618
406,NK,25,solve_ftapas_15,0.23346614837646484,31176,31176
477,NK,22,solve_ftapas_15,0.16417407989501953,28538,28538
457,ZKC,4,solve_ftapas_15,0.005728960037231445,1877,1877
312,NK,15,solve_ftapas_15,0.036386728286743164,13122,13122
343,ZKC,20,solve_ftapas_15,0.13431406021118164,19898,19905
225,NK,20,solve_ftapas_15,0.11181902885437012,26875,26875
543,ZKW,4,solve_ftapas_15,0.0005791187286376953,3963,3963
430,NK,22,solve_ftapas_15,0.14162302017211914,25133,25133
490,ZKC,25,solve_ftapas_15,0.2239522933959961,22102,22111
48,NK,20,solve_ftapas_15,0.10893893241882324,25501,25501
15,ZKC,27,solve_ftapas_15,0.290999174118042,24216,24216
256,ZKC,4,solve_ftapas_15,0.0009310245513916016,3560,3560
813,ZKW,4,solve_ftapas_15,0.0005891323089599609,2536,2536
