target,best_score,batch_size,mutation_rate,init_method,runtime
50603,49533,1280,0.08,random,3.128596782684326
18007,17826,1280,0.08,random,3.0751748085021973
43343,40840,1280,0.08,random,3.1927549839019775
52258,52258,1280,0.08,random,3.0162289142608643
27772,26450,1280,0.08,random,3.1419191360473633
55122,54130,1280,0.08,random,3.1281869411468506
51393,50902,1280,0.08,random,3.0815138816833496
56332,56332,1280,0.08,random,3.1206469535827637
19901,19643,1280,0.08,random,3.2090601921081543
53330,52118,1280,0.08,random,3.169973134994507
15470,15310,1280,0.08,random,3.155916929244995
34572,31978,1280,0.08,random,3.2246809005737305
38667,35555,1280,0.16,random,3.0899510383605957
25628,23531,1280,0.08,random,3.1857399940490723
44321,40395,1280,0.16,random,3.0922300815582275
48073,46113,1280,0.16,random,3.048430919647217
35770,32363,1280,0.16,random,3.180813789367676
49784,49784,1280,0.16,random,3.158250093460083
45176,40200,1280,0.16,random,3.178316116333008
50428,46058,1280,0.16,random,3.0306003093719482
39180,35176,1280,0.16,random,3.06329083442688
47153,47153,1280,0.16,random,3.1156389713287354
41567,38457,1280,0.16,random,3.068070888519287
13813,13253,1280,0.16,random,3.0708212852478027
33621,29896,1280,0.16,random,3.120461940765381
43182,39454,1280,0.16,random,3.1937949657440186
45967,44399,1280,0.16,random,3.1148548126220703
46847,43012,1280,0.16,random,3.0016160011291504
43222,39361,1280,0.16,random,3.1474881172180176
25679,23462,1280,0.16,random,3.084045171737671
59121,56642,1280,0.16,random,3.212178945541382
43413,43074,1280,0.16,random,3.1815900802612305
37444,33767,1280,0.16,random,3.2452478408813477
50757,48037,1280,0.16,random,3.0881989002227783
47488,46934,1280,0.16,random,3.1570348739624023
40704,37263,1280,0.16,random,3.1071741580963135
18186,17839,1280,0.16,random,3.068377733230591
45571,41148,1280,0.16,random,3.130765914916992
41596,38088,1280,0.16,random,3.0936341285705566
55841,55513,1280,0.16,random,3.2162859439849854
31840,30597,1280,0.16,random,3.0940499305725098
38758,34546,1280,0.16,random,3.102038621902466
43131,37960,1280,0.16,random,3.1959779262542725
50742,50277,1280,0.16,random,3.095609188079834
43208,41708,1280,0.16,random,3.1708498001098633
45119,43951,1280,0.16,random,3.0843729972839355
53207,52079,1280,0.16,random,3.0497138500213623
39321,36088,1280,0.16,random,3.126260995864868
43343,40375,1280,0.16,random,3.051936149597168
46883,46883,1280,0.16,random,3.207056760787964
33666,30633,1280,0.16,random,3.230526924133301
50603,50201,1280,0.16,random,3.0924839973449707
18007,15975,1280,0.16,random,3.180556058883667
52258,51790,1280,0.16,random,3.189919948577881
27772,25168,1280,0.16,random,3.227235794067383
51393,50741,1280,0.16,random,3.073543071746826
19901,19506,1280,0.16,random,3.17441725730896
56332,56186,1280,0.16,random,3.1302289962768555
55122,54773,1280,0.16,random,3.260012149810791
53330,52015,1280,0.16,random,3.136695146560669
15470,14197,1280,0.16,random,3.0156853199005127
34572,32898,1280,0.16,random,3.0988543033599854
38667,35434,1280,0.32,random,3.0199642181396484
25628,24187,1280,0.16,random,3.1688461303710938
44321,39427,1280,0.32,random,3.1596181392669678
48073,46218,1280,0.32,random,3.166898012161255
49784,49784,1280,0.32,random,3.0549912452697754
35770,32342,1280,0.32,random,3.22515606880188
45176,41300,1280,0.32,random,3.155879020690918
50428,46017,1280,0.32,random,3.0762810707092285
47153,47153,1280,0.32,random,3.0365688800811768
39180,33916,1280,0.32,random,3.1420669555664062
13813,9951,1280,0.32,random,3.1559157371520996
41567,37203,1280,0.32,random,3.217747926712036
33621,29603,1280,0.32,random,3.108731985092163
43182,37373,1280,0.32,random,3.0561840534210205
43222,38678,1280,0.32,random,3.184291124343872
45967,45434,1280,0.32,random,3.206836223602295
46847,44055,1280,0.32,random,3.162181854248047
59121,55355,1280,0.32,random,3.089460849761963
25679,22778,1280,0.32,random,3.095141887664795
43413,43224,1280,0.32,random,3.0753607749938965
37444,34496,1280,0.32,random,3.2184252738952637
50757,47064,1280,0.32,random,3.1035897731781006
47488,46705,1280,0.32,random,3.1610002517700195
18186,10874,1280,0.32,random,3.0693612098693848
40704,37697,1280,0.32,random,3.1552789211273193
45571,39706,1280,0.32,random,3.244194269180298
41596,35841,1280,0.32,random,3.1837198734283447
55841,55823,1280,0.32,random,3.054049015045166
31840,27741,1280,0.32,random,3.1200430393218994
38758,34099,1280,0.32,random,3.0235531330108643
43131,38984,1280,0.32,random,3.225667953491211
43208,41825,1280,0.32,random,3.2108101844787598
50742,50571,1280,0.32,random,3.139746904373169
45119,43166,1280,0.32,random,3.221315860748291
53207,52188,1280,0.32,random,3.0735297203063965
39321,35178,1280,0.32,random,3.0243260860443115
46883,46883,1280,0.32,random,3.2194952964782715
33666,29888,1280,0.32,random,3.216862201690674
50603,50170,1280,0.32,random,3.0779330730438232
43343,39177,1280,0.32,random,3.063481092453003
18007,12398,1280,0.32,random,3.215080976486206
52258,52079,1280,0.32,random,3.160700798034668
27772,26442,1280,0.32,random,3.1752572059631348
56332,56332,1280,0.32,random,3.0305087566375732
51393,50795,1280,0.32,random,3.1208159923553467
55122,53699,1280,0.32,random,3.221046209335327
19901,17573,1280,0.32,random,3.2094521522521973
53330,52088,1280,0.32,random,3.2058298587799072
15470,13491,1280,0.32,random,3.232754945755005
34572,31667,1280,0.32,random,3.2341041564941406
38667,1939,5,0.0,naive,3.0008251667022705
44321,4808,5,0.0,naive,3.000216007232666
48073,2914,5,0.0,naive,3.00007700920105
25628,21537,1280,0.32,random,3.1613218784332275
49784,2828,5,0.0,naive,3.0011582374572754
35770,4862,5,0.0,naive,3.000941753387451
45176,3996,5,0.0,naive,3.000588893890381
50428,3421,5,0.0,naive,3.0000038146972656
47153,1684,5,0.0,naive,3.000941038131714
39180,2417,5,0.0,naive,3.000882148742676
41567,3359,5,0.0,naive,3.000547170639038
13813,4164,5,0.0,naive,3.000532388687134
33621,4650,5,0.0,naive,3.0010087490081787
43182,4285,5,0.0,naive,3.000977039337158
45967,2121,5,0.0,naive,3.0009148120880127
43222,3850,5,0.0,naive,3.00049090385437
46847,3449,5,0.0,naive,3.001091957092285
59121,5925,5,0.0,naive,3.0004241466522217
25679,5068,5,0.0,naive,3.0008580684661865
43413,2079,5,0.0,naive,3.0010361671447754
37444,3861,5,0.0,naive,3.000230312347412
47488,2271,5,0.0,naive,3.0001678466796875
50757,2888,5,0.0,naive,3.000627040863037
40704,2707,5,0.0,naive,3.0002448558807373
45571,3990,5,0.0,naive,3.001044988632202
18186,5164,5,0.0,naive,3.000791072845459
41596,2357,5,0.0,naive,3.00079607963562
55841,2461,5,0.0,naive,3.0001258850097656
31840,2655,5,0.0,naive,3.0000698566436768
43131,3358,5,0.0,naive,3.000631093978882
38758,5353,5,0.0,naive,3.0009567737579346
43208,2001,5,0.0,naive,3.0008840560913086
50742,4213,5,0.0,naive,3.0010619163513184
45119,5737,5,0.0,naive,3.0003321170806885
53207,7559,5,0.0,naive,3.000131845474243
39321,3931,5,0.0,naive,3.000345230102539
46883,1112,5,0.0,naive,3.0007290840148926
33666,3390,5,0.0,naive,3.0002691745758057
50603,4102,5,0.0,naive,3.00016188621521
43343,4544,5,0.0,naive,3.0009572505950928
18007,2483,5,0.0,naive,3.0009231567382812
52258,5021,5,0.0,naive,3.001028060913086
27772,6017,5,0.0,naive,3.0009849071502686
55122,5649,5,0.0,naive,3.0010361671447754
51393,3571,5,0.0,naive,3.0001330375671387
56332,5077,5,0.0,naive,3.0005080699920654
19901,1913,5,0.0,naive,3.0000598430633545
53330,3253,5,0.0,naive,3.00077486038208
15470,904,5,0.0,naive,3.000805139541626
34572,2245,5,0.0,naive,3.0001988410949707
25628,5314,5,0.0,naive,3.000872850418091
38667,38531,5,0.01,naive,3.001081943511963
44321,43420,5,0.01,naive,3.0010061264038086
48073,48073,5,0.01,naive,3.000803232192993
49784,49784,5,0.01,naive,3.000276803970337
35770,35770,5,0.01,naive,3.0001893043518066
45176,45176,5,0.01,naive,3.001047134399414
50428,50278,5,0.01,naive,3.0001819133758545
47153,47153,5,0.01,naive,3.000110149383545
39180,38934,5,0.01,naive,3.0004630088806152
41567,41320,5,0.01,naive,3.0009429454803467
13813,13813,5,0.01,naive,3.0009078979492188
33621,32843,5,0.01,naive,3.0010879039764404
43182,43182,5,0.01,naive,3.000213861465454
45967,45967,5,0.01,naive,3.0003950595855713
43222,42992,5,0.01,naive,3.000027894973755
46847,46808,5,0.01,naive,3.000162124633789
59121,59121,5,0.01,naive,3.000141143798828
25679,25084,5,0.01,naive,3.000764846801758
43413,43384,5,0.01,naive,3.0010478496551514
37444,36680,5,0.01,naive,3.0010502338409424
47488,47488,5,0.01,naive,3.000398874282837
50757,50757,5,0.01,naive,3.0002360343933105
40704,39903,5,0.01,naive,3.0000298023223877
45571,45571,5,0.01,naive,3.0010550022125244
18186,17800,5,0.01,naive,3.001067638397217
41596,41021,5,0.01,naive,3.000720262527466
55841,55823,5,0.01,naive,3.000176191329956
31840,31386,5,0.01,naive,3.0001420974731445
43131,43131,5,0.01,naive,3.0001637935638428
38758,37855,5,0.01,naive,3.000581979751587
43208,43208,5,0.01,naive,3.0005602836608887
50742,50742,5,0.01,naive,3.0008039474487305
45119,45119,5,0.01,naive,3.000762939453125
53207,53207,5,0.01,naive,3.0007259845733643
39321,39063,5,0.01,naive,3.0009639263153076
46883,46883,5,0.01,naive,3.000714063644409
33666,33561,5,0.01,naive,3.0008347034454346
50603,50603,5,0.01,naive,3.000882148742676
43343,43343,5,0.01,naive,3.000394821166992
18007,18007,5,0.01,naive,3.0001220703125
52258,52258,5,0.01,naive,3.0007400512695312
27772,27427,5,0.01,naive,3.000143051147461
55122,55004,5,0.01,naive,3.000777006149292
51393,51393,5,0.01,naive,3.0000009536743164
56332,56332,5,0.01,naive,3.0000410079956055
19901,19901,5,0.01,naive,3.0010738372802734
53330,53330,5,0.01,naive,3.000826120376587
15470,15310,5,0.01,naive,3.0010411739349365
34572,34335,5,0.01,naive,3.000558853149414
25628,25505,5,0.01,naive,3.000736951828003
38667,38217,5,0.02,naive,3.000042200088501
44321,43192,5,0.02,naive,3.00063419342041
48073,47929,5,0.02,naive,3.000371217727661
49784,49784,5,0.02,naive,3.0004642009735107
35770,35770,5,0.02,naive,3.0001509189605713
45176,44495,5,0.02,naive,3.000171184539795
50428,50152,5,0.02,naive,3.000649929046631
47153,47153,5,0.02,naive,3.0003011226654053
39180,38168,5,0.02,naive,3.000487804412842
41567,41060,5,0.02,naive,3.0000929832458496
13813,13813,5,0.02,naive,3.000018358230591
33621,33112,5,0.02,naive,3.0007708072662354
43182,41833,5,0.02,naive,3.0007309913635254
45967,45786,5,0.02,naive,3.0009899139404297
43222,42613,5,0.02,naive,3.000549077987671
46847,46592,5,0.02,naive,3.0010690689086914
59121,59121,5,0.02,naive,3.0003819465637207
25679,25158,5,0.02,naive,3.0009002685546875
43413,43384,5,0.02,naive,3.0001380443573
37444,36750,5,0.02,naive,3.0009639263153076
47488,47488,5,0.02,naive,3.000138998031616
50757,50757,5,0.02,naive,3.0001039505004883
40704,40280,5,0.02,naive,3.000415802001953
45571,44856,5,0.02,naive,3.0010359287261963
18186,18186,5,0.02,naive,3.00040864944458
41596,40451,5,0.02,naive,3.0005369186401367
55841,55841,5,0.02,naive,3.000631809234619
31840,31336,5,0.02,naive,3.000478982925415
43131,42837,5,0.02,naive,3.000685691833496
38758,38117,5,0.02,naive,3.000152111053467
43208,43208,5,0.02,naive,3.0002198219299316
50742,50571,5,0.02,naive,3.0002381801605225
45119,44814,5,0.02,naive,3.000231981277466
53207,53161,5,0.02,naive,3.0006468296051025
39321,39123,5,0.02,naive,3.0001049041748047
46883,46883,5,0.02,naive,3.0010581016540527
33666,33050,5,0.02,naive,3.0009186267852783
50603,50603,5,0.02,naive,3.0001888275146484
43343,43035,5,0.02,naive,3.0009169578552246
18007,18007,5,0.02,naive,3.000624895095825
52258,52258,5,0.02,naive,3.0004489421844482
27772,26879,5,0.02,naive,3.0000810623168945
55122,55050,5,0.02,naive,3.000588893890381
51393,51301,5,0.02,naive,3.0000498294830322
56332,56332,5,0.02,naive,3.000822067260742
19901,19901,5,0.02,naive,3.00004506111145
53330,53330,5,0.02,naive,3.000559091567993
15470,15470,5,0.02,naive,3.000424861907959
34572,34180,5,0.02,naive,3.000991106033325
25628,25159,5,0.02,naive,3.000439167022705
38667,37376,5,0.04,naive,3.0008490085601807
44321,42383,5,0.04,naive,3.000425100326538
48073,47202,5,0.04,naive,3.000986099243164
49784,49506,5,0.04,naive,3.00014591217041
35770,33552,5,0.04,naive,3.0006749629974365
45176,43414,5,0.04,naive,3.000757932662964
50428,49219,5,0.04,naive,3.0000078678131104
47153,47153,5,0.04,naive,3.0003387928009033
39180,37761,5,0.04,naive,3.000778913497925
41567,41201,5,0.04,naive,3.0000250339508057
13813,13813,5,0.04,naive,3.0005548000335693
33621,32651,5,0.04,naive,3.000377893447876
43182,40436,5,0.04,naive,3.0004711151123047
45967,44977,5,0.04,naive,3.000035047531128
43222,42315,5,0.04,naive,3.0002658367156982
46847,45677,5,0.04,naive,3.00072979927063
59121,57200,5,0.04,naive,3.000255823135376
25679,25010,5,0.04,naive,3.000626802444458
43413,42788,5,0.04,naive,3.0001420974731445
37444,34838,5,0.04,naive,3.001105785369873
47488,46387,5,0.04,naive,3.001098871231079
50757,49288,5,0.04,naive,3.000523090362549
40704,39544,5,0.04,naive,3.000387191772461
45571,44309,5,0.04,naive,3.0004889965057373
18186,18186,5,0.04,naive,3.0008583068847656
41596,39593,5,0.04,naive,3.000239133834839
55841,55603,5,0.04,naive,3.000357151031494
31840,30130,5,0.04,naive,3.000415325164795
43131,41615,5,0.04,naive,3.0009641647338867
38758,37328,5,0.04,naive,3.0008339881896973
43208,42814,5,0.04,naive,3.0004100799560547
50742,49872,5,0.04,naive,3.000250816345215
45119,44294,5,0.04,naive,3.0011048316955566
53207,53079,5,0.04,naive,3.000741720199585
39321,37884,5,0.04,naive,3.001020908355713
46883,46669,5,0.04,naive,3.0007827281951904
33666,32741,5,0.04,naive,3.000962018966675
50603,49976,5,0.04,naive,3.001009702682495
43343,42567,5,0.04,naive,3.000114917755127
18007,17826,5,0.04,naive,3.001079797744751
52258,51980,5,0.04,naive,3.000248670578003
27772,26947,5,0.04,naive,3.000792980194092
55122,54335,5,0.04,naive,3.0001959800720215
51393,51063,5,0.04,naive,3.0004730224609375
56332,56271,5,0.04,naive,3.000865936279297
19901,19901,5,0.04,naive,3.0009427070617676
53330,52283,5,0.04,naive,3.000777244567871
15470,15470,5,0.04,naive,3.000030994415283
34572,33113,5,0.04,naive,3.0009400844573975
25628,24347,5,0.04,naive,3.0009877681732178
38667,36672,5,0.08,naive,3.0003559589385986
44321,41859,5,0.08,naive,3.0010478496551514
48073,45947,5,0.08,naive,3.000190019607544
49784,47675,5,0.08,naive,3.0004630088806152
35770,32822,5,0.08,naive,3.0006089210510254
45176,42602,5,0.08,naive,3.0011110305786133
50428,47247,5,0.08,naive,3.0008649826049805
47153,45234,5,0.08,naive,3.000476837158203
39180,35716,5,0.08,naive,3.0002241134643555
41567,39687,5,0.08,naive,3.000148057937622
13813,13813,5,0.08,naive,3.0000288486480713
33621,31458,5,0.08,naive,3.0000431537628174
43182,40107,5,0.08,naive,3.0003230571746826
45967,44079,5,0.08,naive,3.0011441707611084
43222,40944,5,0.08,naive,3.001149892807007
46847,45057,5,0.08,naive,3.0003788471221924
59121,55649,5,0.08,naive,3.0009138584136963
25679,24242,5,0.08,naive,3.0003058910369873
43413,41957,5,0.08,naive,3.0010969638824463
37444,34167,5,0.08,naive,3.0011351108551025
47488,45460,5,0.08,naive,3.0007500648498535
50757,48595,5,0.08,naive,3.000270128250122
40704,38533,5,0.08,naive,3.000274181365967
45571,40610,5,0.08,naive,3.0001749992370605
18186,18186,5,0.08,naive,3.0000579357147217
41596,38554,5,0.08,naive,3.0011510848999023
55841,54496,5,0.08,naive,3.0007033348083496
31840,29297,5,0.08,naive,3.0027201175689697
43131,39918,5,0.08,naive,3.0002381801605225
38758,35797,5,0.08,naive,3.0001518726348877
43208,41132,5,0.08,naive,3.0007779598236084
50742,50370,5,0.08,naive,3.0007808208465576
45119,43533,5,0.08,naive,3.00036883354187
53207,51017,5,0.08,naive,3.0004689693450928
39321,36430,5,0.08,naive,3.0004680156707764
46883,44530,5,0.08,naive,3.0006589889526367
33666,31126,5,0.08,naive,3.0000059604644775
50603,48799,5,0.08,naive,3.000330924987793
43343,40891,5,0.08,naive,3.000257968902588
18007,17826,5,0.08,naive,3.000375986099243
52258,49753,5,0.08,naive,3.0002567768096924
27772,26894,5,0.08,naive,3.00048828125
55122,52963,5,0.08,naive,3.0001060962677
51393,49296,5,0.08,naive,3.0010221004486084
56332,52881,5,0.08,naive,3.0004982948303223
19901,19901,5,0.08,naive,3.0001699924468994
53330,51083,5,0.08,naive,3.000174045562744
15470,15470,5,0.08,naive,3.0007479190826416
34572,32129,5,0.08,naive,3.0007588863372803
25628,24174,5,0.08,naive,3.0000391006469727
38667,34847,5,0.16,naive,3.000056743621826
44321,40210,5,0.16,naive,3.001067876815796
48073,44594,5,0.16,naive,3.000386953353882
49784,44145,5,0.16,naive,3.000087022781372
35770,32443,5,0.16,naive,3.000433921813965
45176,40987,5,0.16,naive,3.0003299713134766
50428,45755,5,0.16,naive,3.0005850791931152
47153,43268,5,0.16,naive,3.0001699924468994
39180,35175,5,0.16,naive,3.000546932220459
41567,38255,5,0.16,naive,3.000486135482788
13813,13813,5,0.16,naive,3.0009500980377197
33621,30128,5,0.16,naive,3.0003771781921387
43182,37295,5,0.16,naive,3.0000908374786377
45967,43819,5,0.16,naive,3.0004889965057373
43222,38877,5,0.16,naive,3.00062894821167
46847,42718,5,0.16,naive,3.000303268432617
59121,53109,5,0.16,naive,3.0002689361572266
25679,23311,5,0.16,naive,3.0004873275756836
43413,40212,5,0.16,naive,3.000153064727783
37444,34845,5,0.16,naive,3.001046895980835
47488,46285,5,0.16,naive,3.0005948543548584
50757,46889,5,0.16,naive,3.0008718967437744
40704,36401,5,0.16,naive,3.0003325939178467
45571,40521,5,0.16,naive,3.0010299682617188
18186,18186,5,0.16,naive,3.0001931190490723
41596,37296,5,0.16,naive,3.0003578662872314
55841,51914,5,0.16,naive,3.000019073486328
31840,28602,5,0.16,naive,3.0004119873046875
43131,38298,5,0.16,naive,3.00036883354187
38758,35262,5,0.16,naive,3.0002479553222656
43208,40015,5,0.16,naive,3.0002071857452393
50742,46236,5,0.16,naive,3.000638008117676
45119,41478,5,0.16,naive,3.0004160404205322
53207,48336,5,0.16,naive,3.0001919269561768
39321,36887,5,0.16,naive,3.000649929046631
46883,42874,5,0.16,naive,3.0010528564453125
33666,29749,5,0.16,naive,3.0001771450042725
50603,47262,5,0.16,naive,3.001168966293335
43343,38955,5,0.16,naive,3.00075101852417
18007,17495,5,0.16,naive,3.0001211166381836
52258,49394,5,0.16,naive,3.00091814994812
27772,25680,5,0.16,naive,3.000837802886963
55122,51156,5,0.16,naive,3.0005178451538086
51393,46850,5,0.16,naive,3.0009207725524902
56332,50333,5,0.16,naive,3.0003628730773926
19901,19901,5,0.16,naive,3.000854969024658
53330,47988,5,0.16,naive,3.0004842281341553
15470,14957,5,0.16,naive,3.000458002090454
34572,31948,5,0.16,naive,3.000159978866577
25628,24173,5,0.16,naive,3.00058913230896
38667,34188,5,0.32,naive,3.0006542205810547
44321,38694,5,0.32,naive,3.000452995300293
48073,42552,5,0.32,naive,3.000786066055298
49784,42624,5,0.32,naive,3.000119924545288
35770,30614,5,0.32,naive,3.000998020172119
45176,39188,5,0.32,naive,3.000242233276367
50428,44177,5,0.32,naive,3.0006909370422363
47153,41197,5,0.32,naive,3.0001189708709717
39180,34096,5,0.32,naive,3.001049280166626
41567,37062,5,0.32,naive,3.000087022781372
13813,9280,5,0.32,naive,3.0000741481781006
33621,31329,5,0.32,naive,3.0003581047058105
43182,37243,5,0.32,naive,3.000310182571411
45967,39112,5,0.32,naive,3.0006890296936035
43222,37814,5,0.32,naive,3.0004239082336426
46847,40638,5,0.32,naive,3.0000600814819336
59121,51942,5,0.32,naive,3.000553846359253
25679,22643,5,0.32,naive,3.000093936920166
43413,39672,5,0.32,naive,3.000523805618286
37444,33463,5,0.32,naive,3.0010979175567627
47488,42131,5,0.32,naive,3.0007519721984863
50757,44344,5,0.32,naive,3.000732898712158
40704,37904,5,0.32,naive,3.000185251235962
45571,38491,5,0.32,naive,3.0009591579437256
18186,13413,5,0.32,naive,3.0009257793426514
41596,37099,5,0.32,naive,3.000802993774414
55841,48720,5,0.32,naive,3.000204086303711
31840,28733,5,0.32,naive,3.0001399517059326
43131,38087,5,0.32,naive,3.0004191398620605
38758,35419,5,0.32,naive,3.0003247261047363
43208,38109,5,0.32,naive,3.0003600120544434
50742,44924,5,0.32,naive,3.000562906265259
45119,41819,5,0.32,naive,3.00028920173645
53207,45578,5,0.32,naive,3.0007450580596924
39321,34646,5,0.32,naive,3.000216007232666
46883,39843,5,0.32,naive,3.000422239303589
33666,29580,5,0.32,naive,3.000171184539795
50603,45174,5,0.32,naive,3.001055955886841
43343,38119,5,0.32,naive,3.0003111362457275
18007,12560,5,0.32,naive,3.001615285873413
52258,45924,5,0.32,naive,3.000838041305542
27772,25213,5,0.32,naive,3.0005269050598145
55122,48151,5,0.32,naive,3.0000948905944824
51393,46274,5,0.32,naive,3.0006861686706543
56332,47803,5,0.32,naive,3.000023126602173
19901,14233,5,0.32,naive,3.000659942626953
53330,46412,5,0.32,naive,3.000836133956909
15470,11511,5,0.32,naive,3.0000228881835938
34572,31324,5,0.32,naive,3.0005321502685547
25628,23360,5,0.32,naive,3.0006089210510254
38667,3545,10,0.0,naive,3.0007998943328857
44321,6919,10,0.0,naive,3.0000431537628174
48073,5093,10,0.0,naive,3.0006349086761475
49784,6219,10,0.0,naive,3.0020859241485596
35770,7653,10,0.0,naive,3.001497983932495
45176,4146,10,0.0,naive,3.0017521381378174
50428,6797,10,0.0,naive,3.0009031295776367
47153,6965,10,0.0,naive,3.001439094543457
39180,4485,10,0.0,naive,3.001115322113037
41567,7227,10,0.0,naive,3.000624895095825
13813,4996,10,0.0,naive,3.000011682510376
33621,5542,10,0.0,naive,3.0017080307006836
43182,6257,10,0.0,naive,3.0010998249053955
45967,5200,10,0.0,naive,3.001728057861328
43222,9169,10,0.0,naive,3.000175952911377
46847,6730,10,0.0,naive,3.0001769065856934
59121,7325,10,0.0,naive,3.0009820461273193
25679,8227,10,0.0,naive,3.0006041526794434
43413,7389,10,0.0,naive,3.000565767288208
37444,6827,10,0.0,naive,3.001657009124756
47488,5037,10,0.0,naive,3.0018560886383057
50757,5593,10,0.0,naive,3.0022311210632324
40704,8486,10,0.0,naive,3.0004122257232666
45571,4856,10,0.0,naive,3.00108003616333
18186,2842,10,0.0,naive,3.0015318393707275
41596,5511,10,0.0,naive,3.0000338554382324
55841,5407,10,0.0,naive,3.0009868144989014
31840,5133,10,0.0,naive,3.0009541511535645
43131,5928,10,0.0,naive,3.0017547607421875
38758,5017,10,0.0,naive,3.000930070877075
43208,3462,10,0.0,naive,3.0007810592651367
50742,7428,10,0.0,naive,3.001026153564453
45119,6020,10,0.0,naive,3.001210927963257
53207,5199,10,0.0,naive,3.000537157058716
39321,6673,10,0.0,naive,3.0005440711975098
46883,4677,10,0.0,naive,3.0000388622283936
33666,6212,10,0.0,naive,3.000959873199463
50603,7243,10,0.0,naive,3.000156879425049
43343,6488,10,0.0,naive,3.001250743865967
18007,6700,10,0.0,naive,3.0016210079193115
52258,6290,10,0.0,naive,3.0009398460388184
27772,5510,10,0.0,naive,3.0001227855682373
55122,7127,10,0.0,naive,3.0014631748199463
51393,4578,10,0.0,naive,3.0009422302246094
56332,1672,10,0.0,naive,3.0013651847839355
19901,6384,10,0.0,naive,3.0000650882720947
53330,5189,10,0.0,naive,3.0008039474487305
15470,4675,10,0.0,naive,3.000051975250244
34572,5955,10,0.0,naive,3.0002171993255615
25628,5342,10,0.0,naive,3.000404119491577
38667,38667,10,0.01,naive,3.0021560192108154
44321,44071,10,0.01,naive,3.002171754837036
48073,47929,10,0.01,naive,3.0001840591430664
49784,49784,10,0.01,naive,3.0019571781158447
35770,35723,10,0.01,naive,3.000624179840088
45176,45060,10,0.01,naive,3.002295970916748
50428,50428,10,0.01,naive,3.0023276805877686
47153,47153,10,0.01,naive,3.0007121562957764
39180,39021,10,0.01,naive,3.0008111000061035
41567,41480,10,0.01,naive,3.0001893043518066
13813,13680,10,0.01,naive,3.001295804977417
33621,33298,10,0.01,naive,3.0011799335479736
43182,42176,10,0.01,naive,3.0007920265197754
45967,45810,10,0.01,naive,3.00190806388855
43222,42781,10,0.01,naive,3.0002410411834717
46847,46597,10,0.01,naive,3.000627040863037
59121,59121,10,0.01,naive,3.0009679794311523
25679,25645,10,0.01,naive,3.001059055328369
43413,43413,10,0.01,naive,3.001023054122925
37444,37242,10,0.01,naive,3.0014541149139404
47488,47191,10,0.01,naive,3.0011799335479736
50757,50047,10,0.01,naive,3.0016989707946777
40704,40591,10,0.01,naive,3.0018742084503174
45571,45392,10,0.01,naive,3.0004448890686035
18186,17958,10,0.01,naive,3.001291036605835
41596,41167,10,0.01,naive,3.0008771419525146
55841,55841,10,0.01,naive,3.0017809867858887
31840,31830,10,0.01,naive,3.00221586227417
43131,42861,10,0.01,naive,3.001415967941284
38758,38620,10,0.01,naive,3.0013718605041504
43208,42974,10,0.01,naive,3.000534772872925
50742,50742,10,0.01,naive,3.0008838176727295
45119,45119,10,0.01,naive,3.000586986541748
53207,53207,10,0.01,naive,3.0010228157043457
39321,39321,10,0.01,naive,3.001239061355591
46883,46883,10,0.01,naive,3.0009031295776367
33666,33407,10,0.01,naive,3.0008842945098877
50603,50603,10,0.01,naive,3.001124858856201
43343,43192,10,0.01,naive,3.0020971298217773
18007,18007,10,0.01,naive,3.0014169216156006
52258,52258,10,0.01,naive,3.00132417678833
27772,26943,10,0.01,naive,3.0008509159088135
55122,55122,10,0.01,naive,3.001573085784912
51393,51393,10,0.01,naive,3.0007450580596924
56332,56332,10,0.01,naive,3.001265048980713
19901,19901,10,0.01,naive,3.0021839141845703
53330,53270,10,0.01,naive,3.0007312297821045
15470,14905,10,0.01,naive,3.000598192214966
34572,34110,10,0.01,naive,3.001680850982666
25628,25628,10,0.01,naive,3.0020570755004883
38667,38667,10,0.02,naive,3.0011072158813477
44321,44065,10,0.02,naive,3.00117826461792
48073,48073,10,0.02,naive,3.0022239685058594
49784,49784,10,0.02,naive,3.0018250942230225
35770,35196,10,0.02,naive,3.001621961593628
45176,45176,10,0.02,naive,3.002117872238159
50428,50287,10,0.02,naive,3.0013182163238525
47153,47153,10,0.02,naive,3.0010030269622803
39180,38961,10,0.02,naive,3.0016419887542725
41567,41480,10,0.02,naive,3.0007588863372803
13813,13813,10,0.02,naive,3.0006120204925537
33621,33006,10,0.02,naive,3.0011911392211914
43182,43100,10,0.02,naive,3.0006420612335205
45967,45967,10,0.02,naive,3.001890182495117
43222,43222,10,0.02,naive,3.0010712146759033
46847,46793,10,0.02,naive,3.00095272064209
59121,59121,10,0.02,naive,3.0008912086486816
25679,25346,10,0.02,naive,3.001801013946533
43413,43413,10,0.02,naive,3.00026273727417
37444,37444,10,0.02,naive,3.000941038131714
47488,47488,10,0.02,naive,3.00089693069458
50757,50757,10,0.02,naive,3.0005009174346924
40704,40174,10,0.02,naive,3.00034499168396
45571,45296,10,0.02,naive,3.000040292739868
18186,17996,10,0.02,naive,3.000210762023926
41596,41205,10,0.02,naive,3.0002920627593994
55841,55841,10,0.02,naive,3.001494884490967
31840,31840,10,0.02,naive,3.0015861988067627
43131,43131,10,0.02,naive,3.0001518726348877
38758,38599,10,0.02,naive,3.001347064971924
