opcount,elapsed,optimizations,size,itype
10,0.0001477069999964442,set(),15,NR
3,5.714199869544245e-05,"{'residuals', 'weight'}",10,NR
6825467,42.20597319800072,"{'residuals', 'weight'}",25,ZR
67108863,292.93188156700126,set(),25,ZR
8388607,36.574246043999665,set(),22,ZR
65535,0.2691328639994026,set(),15,NR
9,0.00012608500037458725,"{'residuals', 'weight'}",4,ZR
6,5.044699901191052e-05,"{'residuals', 'weight'}",4,ZR
2031620,8.854290887999014,set(),22,NR
1,2.7215000955038704e-05,"{'residuals', 'weight'}",4,NR
102,0.0006623029985348694,"{'residuals', 'weight'}",10,ZR
7303175,31.3137862629992,set(),25,NR
31,0.00021552599901042413,set(),4,ZR
651,0.005826156000694027,"{'residuals', 'weight'}",10,ZR
7,0.00024757200117164757,"{'residuals', 'weight'}",20,NR
1,6.232900159375276e-05,"{'residuals', 'weight'}",25,NR
54,0.0011192570000275737,"{'residuals', 'weight'}",25,NR
98,0.0010425909986224724,"{'residuals', 'weight'}",15,ZR
2097151,9.025794545999815,set(),20,NR
11,0.00012723200052278116,"{'residuals', 'weight'}",4,ZR
2,2.579500142019242e-05,set(),4,NR
10,6.264800140343141e-05,"{'residuals', 'weight'}",4,NR
12929,0.10023913399891171,"{'residuals', 'weight'}",15,ZR
1,1.493700074206572e-05,"{'residuals', 'weight'}",10,NR
8384517,35.74959343400042,set(),25,NR
19,0.00011443400035204832,"{'residuals', 'weight'}",4,ZR
1101,0.005746449000071152,set(),15,ZR
8,0.00015419099872815423,"{'residuals', 'weight'}",22,NR
2047,0.009776115000931895,set(),10,ZR
21,0.0003787019995797891,"{'residuals', 'weight'}",25,ZR
8,0.00014151600043987855,"{'residuals', 'weight'}",10,NR
65535,0.264461669999946,set(),15,ZR
1,1.9502000213833526e-05,"{'residuals', 'weight'}",20,NR
524658,2.3416026949998923,set(),22,ZR
67108863,291.8736267429995,set(),25,ZR
7287,0.03855628500059538,"{'residuals', 'weight'}",15,ZR
482,0.0016893169995455537,set(),22,ZR
205,0.001981421999516897,"{'residuals', 'weight'}",10,ZR
8,0.00014895800086378586,"{'residuals', 'weight'}",10,ZR
139,0.0014767009997740388,"{'residuals', 'weight'}",25,ZR
67108863,292.40745862400036,set(),25,NR
1,1.9443999917712063e-05,"{'residuals', 'weight'}",22,NR
17,9.99650001176633e-05,"{'residuals', 'weight'}",4,ZR
5,4.863700087298639e-05,"{'residuals', 'weight'}",10,NR
67108863,286.2346370489995,set(),25,NR
391061,2.4490590610002982,"{'residuals', 'weight'}",22,ZR
1,2.389899964327924e-05,"{'residuals', 'weight'}",10,NR
2047,0.0074191160001646494,set(),10,ZR
1,1.948200042534154e-05,"{'residuals', 'weight'}",25,NR
15843,0.09286623499974667,"{'residuals', 'weight'}",15,ZR
31,0.00012148800124123227,set(),4,NR
4,3.0065000828471966e-05,set(),4,ZR
4071,0.019552313000531285,"{'residuals', 'weight'}",15,ZR
245,0.0009292640006606234,set(),10,NR
7,0.00014118299986876082,"{'residuals', 'weight'}",22,NR
2047,0.008346888998858049,set(),10,ZR
1,1.703000089037232e-05,"{'residuals', 'weight'}",22,NR
2,2.78329989669146e-05,"{'residuals', 'weight'}",20,NR
2097151,8.904619176999404,set(),20,NR
31,0.000245880999500514,set(),4,ZR
8388607,34.85983183299868,set(),22,ZR
2,4.399399949761573e-05,"{'residuals', 'weight'}",22,NR
31,0.0002773509986582212,set(),4,NR
13,0.0001494330008426914,"{'residuals', 'weight'}",4,ZR
31,0.00022600299962505233,set(),4,NR
2047,0.010428797999338713,set(),10,NR
613,0.002694808999876841,"{'residuals', 'weight'}",20,ZR
2097151,8.427371973000845,set(),20,ZR
43,0.0003945070002373541,"{'residuals', 'weight'}",10,NR
31,0.00011697099944285583,set(),4,ZR
31,0.00018224099949293304,set(),4,ZR
6,7.695299973420333e-05,set(),20,NR
633,0.0033423799995944137,"{'residuals', 'weight'}",10,ZR
734,0.003575263001039275,"{'residuals', 'weight'}",22,ZR
2047,0.0067854739991162205,set(),10,ZR
65535,0.2953876579995267,set(),15,ZR
2,2.6092000553035177e-05,set(),10,NR
7394,0.044794702998842695,set(),25,ZR
1,2.97050009976374e-05,"{'residuals', 'weight'}",20,NR
26,0.0004739340001833625,"{'residuals', 'weight'}",22,NR
8429,0.044173914999191766,"{'residuals', 'weight'}",25,NR
142,0.0006494439985544886,set(),22,ZR
2097151,8.46686051100005,set(),20,NR
8749,0.06348548999994819,"{'residuals', 'weight'}",15,ZR
2097151,8.42238149900004,set(),20,NR
27,0.0002363600015087286,"{'residuals', 'weight'}",25,ZR
34798,0.1912167819991737,set(),22,NR
3158,0.015645815999960178,"{'residuals', 'weight'}",25,ZR
43,0.00026631499895302113,"{'residuals', 'weight'}",10,NR
296628,1.31157366700063,set(),25,ZR
2116155,13.582265865001318,"{'residuals', 'weight'}",25,ZR
2097151,8.720142490999933,set(),20,ZR
12,0.00012761400103045162,"{'residuals', 'weight'}",20,NR
53,0.0002993869984493358,"{'residuals', 'weight'}",15,ZR
67108863,287.83175856900016,set(),25,NR
33,0.00030422799864027184,"{'residuals', 'weight'}",10,ZR
1,1.695400169410277e-05,"{'residuals', 'weight'}",22,NR
1171,0.0041480139989289455,set(),25,ZR
2,2.4279999706777744e-05,set(),4,NR
65535,0.2965407840001717,set(),15,ZR
30,0.0001857170009316178,set(),4,NR
67108863,284.81599728699985,set(),25,ZR
1657,0.00548588300080155,set(),15,NR
2047,0.0103971869993984,set(),10,ZR
5,0.00010811900028784294,"{'residuals', 'weight'}",15,NR
365,0.003635248000136926,"{'residuals', 'weight'}",10,ZR
2173,0.009818603999519837,set(),25,ZR
18003,0.09011967100013862,set(),25,ZR
11,0.0002154100002371706,"{'residuals', 'weight'}",20,NR
563,0.005396161999669857,"{'residuals', 'weight'}",10,ZR
2097151,8.673297014000127,set(),20,ZR
15,0.00022002200057613663,"{'residuals', 'weight'}",15,ZR
1038,0.0035384200000407873,set(),22,NR
12,0.00014079399988986552,set(),22,NR
34,0.00027059000058216043,"{'residuals', 'weight'}",10,ZR
67108863,282.1374804319985,set(),25,ZR
6455,0.025882170000841143,set(),20,ZR
5241,0.023626799000339815,set(),22,ZR
14,0.0001493380004831124,"{'residuals', 'weight'}",4,ZR
5,6.27270001132274e-05,set(),10,NR
2047,0.009702478000690462,set(),10,ZR
387,0.0017090059991460294,set(),15,ZR
29,0.0002399259992671432,"{'residuals', 'weight'}",4,ZR
2,2.0757001038873568e-05,"{'residuals', 'weight'}",4,NR
559,0.002723249001064687,"{'residuals', 'weight'}",22,NR
11,9.261999912268948e-05,set(),4,ZR
817,0.0038796659991930937,"{'residuals', 'weight'}",10,ZR
65440,0.2792627689996152,set(),15,NR
2013,0.008569326999349869,"{'residuals', 'weight'}",22,ZR
65535,0.22670154200022807,set(),15,ZR
689,0.003172986000208766,"{'residuals', 'weight'}",10,ZR
1156,0.003807570999924792,set(),10,NR
2097151,8.658761021000828,set(),20,ZR
2097151,8.459433974001513,set(),20,NR
1308,0.006932761998541537,"{'residuals', 'weight'}",22,ZR
65535,0.30170546199951787,set(),15,NR
420,0.004018231000372907,"{'residuals', 'weight'}",20,ZR
1050768,4.406006373001219,set(),20,ZR
394637,2.3040759209998214,"{'residuals', 'weight'}",25,ZR
3,3.734199890459422e-05,"{'residuals', 'weight'}",4,NR
68,0.00030278400117822457,set(),15,ZR
2047,0.006932423999387538,set(),10,ZR
30,0.00023282799884327687,"{'residuals', 'weight'}",25,ZR
411,0.0020396349991642637,"{'residuals', 'weight'}",10,ZR
1,2.65199996647425e-05,"{'residuals', 'weight'}",15,NR
41,0.00035045599906879943,"{'residuals', 'weight'}",15,ZR
5,7.128199831640813e-05,"{'residuals', 'weight'}",4,NR
2097151,8.760893945000134,set(),20,NR
19539,0.11428107400024601,set(),25,ZR
2097151,9.239499271998284,set(),20,NR
18271,0.11567515999922762,"{'residuals', 'weight'}",25,NR
7115,0.03788516699933098,"{'residuals', 'weight'}",15,ZR
36,0.0002545440001995303,set(),10,ZR
12,5.677800072589889e-05,set(),4,ZR
2097151,9.03636793700025,set(),20,ZR
4,8.286599950224627e-05,"{'residuals', 'weight'}",15,NR
67108863,286.9743419940005,set(),25,ZR
2097151,8.577648398999372,set(),20,NR
2728349,17.168524635999347,"{'residuals', 'weight'}",25,ZR
17457,0.13473381100084225,"{'residuals', 'weight'}",15,ZR
373,0.002036108000538661,"{'residuals', 'weight'}",10,ZR
65026,0.2757974500000273,set(),15,NR
36,0.00032161000126507133,"{'residuals', 'weight'}",10,ZR
8388607,34.80405487899952,set(),22,ZR
2047,0.008184004000213463,set(),10,ZR
10,0.00010339100117562339,"{'residuals', 'weight'}",15,NR
3,3.356399975018576e-05,set(),15,NR
43,0.0004009399999631569,"{'residuals', 'weight'}",22,NR
4544437,27.529884225001297,"{'residuals', 'weight'}",25,ZR
9135113,54.793464487000165,"{'residuals', 'weight'}",25,ZR
1660,0.008258882000518497,"{'residuals', 'weight'}",25,NR
23,0.00022816199998487718,"{'residuals', 'weight'}",15,NR
9,8.785800127952825e-05,"{'residuals', 'weight'}",15,NR
40,0.0003454790003161179,"{'residuals', 'weight'}",10,NR
10,0.0001116719995479798,"{'residuals', 'weight'}",4,NR
276130,1.1201024700003472,set(),25,NR
65535,0.2508735079991311,set(),15,ZR
30,0.0003161919994454365,"{'residuals', 'weight'}",20,ZR
18,0.00011660499876597896,set(),22,ZR
3,3.5496001146384515e-05,set(),15,NR
212,0.0014044049985386664,"{'residuals', 'weight'}",25,ZR
2495,0.012098671000785544,"{'residuals', 'weight'}",25,NR
2047,0.006720446999679552,set(),10,ZR
2097151,8.672949496000001,set(),20,NR
8371165,34.40571910100152,set(),22,NR
49776,0.26108274800026265,"{'residuals', 'weight'}",25,ZR
21,0.0003082940002059331,"{'residuals', 'weight'}",22,ZR
8,4.739399992104154e-05,set(),4,ZR
4814,0.03288389600129449,"{'residuals', 'weight'}",15,ZR
1,1.5453000742127188e-05,"{'residuals', 'weight'}",20,NR
65535,0.2549484970004414,set(),15,ZR
3261,0.01047850899885816,set(),22,ZR
12,0.00013975899855722673,"{'residuals', 'weight'}",4,ZR
23499,0.14367791000040597,"{'residuals', 'weight'}",20,ZR
10827,0.07111531699956686,"{'residuals', 'weight'}",15,ZR
9512,0.05580232800093654,set(),20,ZR
1937,0.010894839999309625,set(),25,ZR
433111,2.639294216000053,"{'residuals', 'weight'}",22,ZR
9378007,57.89570358799938,"{'residuals', 'weight'}",25,ZR
83,0.0005813099996885285,"{'residuals', 'weight'}",20,ZR
19,0.00016161500025191344,"{'residuals', 'weight'}",4,ZR
196969,1.1773547850007162,"{'residuals', 'weight'}",22,ZR
3,5.670199971063994e-05,"{'residuals', 'weight'}",10,NR
2,2.5836001441348344e-05,set(),4,NR
4194802,17.40187483900081,set(),22,ZR
7,0.00010519399984332267,"{'residuals', 'weight'}",4,NR
3164,0.021601207999992766,set(),15,ZR
2047,0.011552640000445535,set(),10,ZR
67108863,282.8712787019995,set(),25,NR
65,0.00035704899892152753,"{'residuals', 'weight'}",20,NR
11271,0.0502919379996456,"{'residuals', 'weight'}",15,ZR
12,7.504799941671081e-05,set(),22,NR
1565969,10.105648590999408,"{'residuals', 'weight'}",25,ZR
8388607,34.83647600199947,set(),22,ZR
21,0.0001723790010146331,"{'residuals', 'weight'}",15,ZR
21,0.0002807529999699909,"{'residuals', 'weight'}",22,ZR
65535,0.2638145019991498,set(),15,NR
2097151,8.665489801000149,set(),20,NR
36,0.00015754099877085537,set(),10,ZR
3300793,20.731250550999903,"{'residuals', 'weight'}",25,ZR
20,8.892799996829126e-05,set(),4,ZR
17,0.00014360900058818515,"{'residuals', 'weight'}",22,NR
1,1.4395998732652515e-05,"{'residuals', 'weight'}",22,NR
1,1.383400012855418e-05,"{'residuals', 'weight'}",22,NR
8388607,34.469004533999396,set(),22,ZR
15,0.00013068999942333903,set(),4,NR
459,0.0031238720002875198,"{'residuals', 'weight'}",20,NR
11,8.46700004331069e-05,"{'residuals', 'weight'}",15,NR
569,0.0027341599998180754,"{'residuals', 'weight'}",10,ZR
693,0.0031554189990856685,"{'residuals', 'weight'}",10,ZR
21,0.00012575499931699596,"{'residuals', 'weight'}",4,ZR
13,0.0001055289994837949,"{'residuals', 'weight'}",4,NR
31,0.00014511400149785914,set(),4,NR
31,0.00014589899910788517,set(),4,ZR
2047,0.00685358900045685,set(),10,NR
65535,0.3137502250010584,set(),15,NR
19,0.00022438800078816712,"{'residuals', 'weight'}",4,ZR
2827,0.012508600999353803,set(),25,ZR
1294,0.0049148809994221665,set(),20,ZR
2047,0.010119067001141957,set(),10,NR
38,0.00034170999970228877,"{'residuals', 'weight'}",20,NR
65535,0.3299093410005298,set(),15,ZR
15,0.00019273600082669873,set(),22,NR
67108863,282.4723209980002,set(),25,NR
27,0.0003224970005248906,"{'residuals', 'weight'}",22,NR
15,0.00012694799988821615,set(),4,ZR
65554,0.2807641759991384,set(),22,ZR
2185,0.00713570600055391,set(),22,ZR
485495,2.981678350000948,"{'residuals', 'weight'}",20,ZR
236,0.001241563999428763,"{'residuals', 'weight'}",15,ZR
52,0.0002828109991241945,"{'residuals', 'weight'}",10,ZR
360385,2.337772617000155,"{'residuals', 'weight'}",22,ZR
14,9.350700020149816e-05,set(),15,NR
30,0.0001969500008272007,"{'residuals', 'weight'}",10,ZR
8,0.0001410490003763698,"{'residuals', 'weight'}",25,NR
14,0.00012484299986681435,set(),15,NR
355905,2.162160355001106,"{'residuals', 'weight'}",25,ZR
65535,0.2716153689998464,set(),15,ZR
216,0.0010072549994220026,set(),15,ZR
1515383,6.212960188000579,set(),20,NR
2,3.5118999221595004e-05,"{'residuals', 'weight'}",10,NR
65535,0.3230948450000142,set(),15,ZR
8388607,34.75312173900056,set(),22,ZR
7152,0.027864390000104322,set(),22,ZR
5081,0.02121252099823323,set(),22,ZR
25,0.00020591099928424228,"{'residuals', 'weight'}",20,ZR
8949,0.04708729500089248,"{'residuals', 'weight'}",15,ZR
2097151,8.77057462799894,set(),20,ZR
65535,0.2859818990000349,set(),15,ZR
262148,1.1266104810001707,set(),20,NR
60,0.00037013400105934124,set(),10,ZR
6082795,37.97458845800065,"{'residuals', 'weight'}",25,ZR
53,0.0004315919995860895,set(),15,ZR
2,2.4772998585831374e-05,set(),15,NR
5411,0.05213395600003423,"{'residuals', 'weight'}",15,ZR
26452,0.1416532780003763,"{'residuals', 'weight'}",20,ZR
5932443,35.55817809200016,"{'residuals', 'weight'}",25,ZR
70,0.0004550579997157911,"{'residuals', 'weight'}",25,NR
4,6.828299956396222e-05,"{'residuals', 'weight'}",4,ZR
5,5.52950004930608e-05,set(),15,NR
352645,2.045123441999749,"{'residuals', 'weight'}",22,ZR
9,6.851599937363062e-05,"{'residuals', 'weight'}",4,ZR
2097151,8.574077040000702,set(),20,ZR
15,7.373100015684031e-05,set(),4,ZR
17,8.137300028465688e-05,set(),10,NR
65535,0.30248738499903993,set(),15,NR
110,0.000784732999818516,"{'residuals', 'weight'}",20,ZR
1522,0.015690442000050098,"{'residuals', 'weight'}",20,NR
1,2.8778000341844745e-05,"{'residuals', 'weight'}",25,NR
31,0.00024788299924694,set(),4,ZR
8388607,35.41050861800068,set(),22,NR
31,0.00012960800086148083,set(),4,NR
2047,0.0072116650007956196,set(),10,ZR
3,3.8551001125597395e-05,"{'residuals', 'weight'}",20,NR
5,3.697099964483641e-05,set(),20,NR
896,0.004982049000318511,set(),22,NR
8388607,35.60548984700108,set(),22,ZR
2097151,8.855352080001467,set(),20,ZR
145,0.00185692599916365,"{'residuals', 'weight'}",22,NR
6407,0.049173082999914186,"{'residuals', 'weight'}",15,ZR
250269,1.5698492150004313,"{'residuals', 'weight'}",20,ZR
3,3.724899943335913e-05,"{'residuals', 'weight'}",4,ZR
31,0.00012394599980325438,set(),4,NR
939,0.004533893999905558,"{'residuals', 'weight'}",10,ZR
34,0.00021476400070241652,"{'residuals', 'weight'}",15,ZR
4,3.046200072276406e-05,set(),25,NR
10,0.00010129199836228509,"{'residuals', 'weight'}",22,NR
7,5.321999924490228e-05,"{'residuals', 'weight'}",4,NR
14,0.00010038400068879128,"{'residuals', 'weight'}",10,ZR
7,7.207899943750817e-05,"{'residuals', 'weight'}",22,NR
1543,0.004997560999981943,set(),15,NR
896,0.002899197999795433,set(),10,NR
1322541,7.827366327999698,"{'residuals', 'weight'}",22,ZR
21177,0.12734393000027922,"{'residuals', 'weight'}",20,NR
30,0.00028585499967448413,"{'residuals', 'weight'}",10,ZR
21,0.0001844549988163635,"{'residuals', 'weight'}",20,ZR
1,2.55940012721112e-05,"{'residuals', 'weight'}",20,NR
2047,0.006887993000418646,set(),10,ZR
23,0.00025964499945985153,"{'residuals', 'weight'}",15,NR
52,0.00043203400127822533,"{'residuals', 'weight'}",22,ZR
92,0.0006223510008567246,"{'residuals', 'weight'}",22,ZR
31,0.00021808900055475533,set(),4,NR
2097151,8.516010870000173,set(),20,NR
6807,0.031128320999414427,"{'residuals', 'weight'}",15,NR
580013,3.4708373399989796,"{'residuals', 'weight'}",22,ZR
31,0.00013052400026936084,set(),4,ZR
8388607,35.214096084999255,set(),22,NR
2,3.9026999729685485e-05,"{'residuals', 'weight'}",20,NR
48,0.00024656499954289757,set(),10,ZR
1,1.4245999409467913e-05,"{'residuals', 'weight'}",4,NR
5,3.877500057569705e-05,"{'residuals', 'weight'}",4,NR
11,0.00011208500109205488,set(),20,NR
27,0.00011642800018307753,set(),4,NR
12,8.451400026388001e-05,set(),4,ZR
33052,0.16002430799926515,set(),15,ZR
786441,3.050394267000229,set(),25,NR
11,5.1340999561944045e-05,set(),4,NR
1,1.5826999515411444e-05,"{'residuals', 'weight'}",4,NR
129,0.000841353999931016,"{'residuals', 'weight'}",22,ZR
1,2.463999953761231e-05,"{'residuals', 'weight'}",20,NR
13,0.000127088998851832,set(),15,NR
3,4.097400051250588e-05,set(),15,NR
2047,0.007060226000248804,set(),10,ZR
14825,0.08078869899873098,"{'residuals', 'weight'}",15,ZR
9,0.00017768900033843238,"{'residuals', 'weight'}",20,NR
17,0.00018972699945152272,"{'residuals', 'weight'}",4,ZR
119,0.001126909000959131,"{'residuals', 'weight'}",15,ZR
2097151,8.707149996000226,set(),20,NR
71,0.0008596039988333359,"{'residuals', 'weight'}",22,ZR
4877,0.019568475001506158,set(),15,ZR
1656340,6.977801147000719,set(),25,ZR
1,1.8852999346563593e-05,"{'residuals', 'weight'}",10,NR
31,0.00012939299995196052,set(),4,ZR
529,0.001816506999603007,set(),10,ZR
12513,0.06333765700037475,"{'residuals', 'weight'}",15,ZR
3,2.9123000786057673e-05,set(),20,NR
8,4.914800047117751e-05,set(),4,ZR
78,0.0003870609998557484,set(),15,ZR
103,0.0007379589987976942,"{'residuals', 'weight'}",20,ZR
577,0.004875552000157768,"{'residuals', 'weight'}",25,ZR
8388607,34.12937600500118,set(),22,NR
1,2.8026999643770978e-05,"{'residuals', 'weight'}",4,NR
18,0.00023855799918237608,"{'residuals', 'weight'}",10,NR
2047,0.01081325799896149,set(),10,ZR
27,0.000270341999566881,"{'residuals', 'weight'}",25,NR
2,3.303099947515875e-05,"{'residuals', 'weight'}",4,NR
2,2.9703000109293498e-05,"{'residuals', 'weight'}",4,NR
2097151,8.919266802999118,set(),20,NR
12,0.00014135799938230775,"{'residuals', 'weight'}",4,ZR
8388607,35.77734381399932,set(),22,NR
65535,0.3103911810012505,set(),15,ZR
1,3.1089000913198106e-05,"{'residuals', 'weight'}",25,NR
528,0.0019822399990516715,set(),22,ZR
65535,0.29387845900055254,set(),15,NR
31,0.00024225500055763405,set(),4,ZR
4,5.3468000260181725e-05,set(),20,NR
297,0.0020259840002836427,set(),10,NR
75,0.0008742440004425589,"{'residuals', 'weight'}",25,ZR
65535,0.25841058600053657,set(),15,ZR
67108863,279.75447769899984,set(),25,ZR
8,0.00011322099999233615,set(),20,NR
8388607,35.4123914970005,set(),22,ZR
19,0.00019055600023420993,"{'residuals', 'weight'}",4,NR
2047,0.006698316999973031,set(),10,NR
13,0.0001483310006733518,"{'residuals', 'weight'}",4,ZR
18,0.00019391100067878142,"{'residuals', 'weight'}",22,NR
24,0.00020008499996038154,"{'residuals', 'weight'}",10,ZR
3,4.1908999264705926e-05,set(),4,ZR
2,2.6013000024249777e-05,set(),15,NR
524945,2.121740120999675,set(),20,ZR
29047,0.11483329399925424,set(),25,ZR
8388607,34.59754397600045,set(),22,NR
2,2.4668001060490496e-05,"{'residuals', 'weight'}",4,NR
3,3.3905998861882836e-05,"{'residuals', 'weight'}",4,ZR
6637155,38.460752441000295,"{'residuals', 'weight'}",25,ZR
537,0.0027142990002175793,"{'residuals', 'weight'}",10,ZR
795,0.004784089000168024,"{'residuals', 'weight'}",15,NR
8,0.00015056000120239332,"{'residuals', 'weight'}",15,NR
4,5.2011000661877915e-05,set(),4,ZR
53,0.0006395959990186384,"{'residuals', 'weight'}",10,NR
31,0.00023994999901333358,set(),4,ZR
540825,2.2656187020002108,set(),20,ZR
38,0.00025857800028461497,"{'residuals', 'weight'}",22,ZR
1,1.0674999430193566e-05,"{'residuals', 'weight'}",4,NR
8,4.7960000301827677e-05,"{'residuals', 'weight'}",10,NR
374427,2.194529820000753,"{'residuals', 'weight'}",20,ZR
4,3.9451000702683814e-05,set(),4,NR
1802,0.005979833998935646,set(),25,ZR
321381,1.8649313480000274,"{'residuals', 'weight'}",20,ZR
56,0.00026816600075108,set(),25,NR
2047,0.006702705000861897,set(),10,ZR
6439815,39.13302173599914,"{'residuals', 'weight'}",25,ZR
57,0.0002746420013863826,set(),22,NR
2097151,8.793796018999274,set(),20,NR
4669,0.03383803099859506,"{'residuals', 'weight'}",15,ZR
5,9.927599967340939e-05,"{'residuals', 'weight'}",15,NR
13,0.00015157499910856131,"{'residuals', 'weight'}",4,ZR
13,0.0002468289985699812,"{'residuals', 'weight'}",20,NR
3,5.902299926674459e-05,"{'residuals', 'weight'}",20,NR
2047,0.007610492000821978,set(),10,NR
65535,0.30607316399982665,set(),15,ZR
309571,1.8801560409992817,"{'residuals', 'weight'}",20,ZR
11,0.00017466200006310828,"{'residuals', 'weight'}",4,ZR
88,0.0009197060007863911,"{'residuals', 'weight'}",15,NR
18,0.00022959600028116256,"{'residuals', 'weight'}",10,ZR
524286,2.185864078001032,set(),22,NR
19,0.00012001899995084386,"{'residuals', 'weight'}",4,ZR
3,3.509099951770622e-05,"{'residuals', 'weight'}",20,NR
2,1.5068000720930286e-05,set(),10,NR
210805,1.2103082049998193,"{'residuals', 'weight'}",20,ZR
1,1.7356998796458356e-05,"{'residuals', 'weight'}",25,NR
8388607,34.80604546500035,set(),22,ZR
30,0.00011210999946342781,set(),4,NR
67108863,279.1925291820007,set(),25,NR
47,0.0003829220004263334,"{'residuals', 'weight'}",25,NR
36,0.0003147390016238205,"{'residuals', 'weight'}",20,ZR
11,0.00013439799840853084,set(),15,NR
15,0.0001244529994437471,set(),4,ZR
8,0.0001665859999775421,"{'residuals', 'weight'}",22,NR
14829,0.06188639100037108,set(),25,ZR
67108863,275.9556026580012,set(),25,ZR
7,9.633299850975163e-05,set(),22,NR
435,0.004314345000238973,"{'residuals', 'weight'}",10,ZR
441,0.004115376999834552,"{'residuals', 'weight'}",10,ZR
2217,0.0264505539998936,"{'residuals', 'weight'}",25,NR
15,0.00012959600098838564,set(),4,NR
154,0.0014604810003220337,"{'residuals', 'weight'}",10,ZR
25,0.0002613340002426412,"{'residuals', 'weight'}",4,ZR
31,0.00023950800095917657,set(),4,ZR
2097151,8.07576027200048,set(),20,NR
530,0.002518425999369356,"{'residuals', 'weight'}",10,ZR
4700195,28.982034770999235,"{'residuals', 'weight'}",25,ZR
2047,0.009932087999914074,set(),10,NR
67108863,277.73166399799993,set(),25,NR
65535,0.2720690429996466,set(),15,ZR
391,0.002013715999055421,"{'residuals', 'weight'}",15,ZR
4171432,25.366885957000704,"{'residuals', 'weight'}",25,ZR
54,0.000318993999826489,"{'residuals', 'weight'}",15,ZR
67108863,280.9982717760013,set(),25,ZR
5,4.312700002628844e-05,set(),15,NR
1,1.0551999366725795e-05,set(),4,NR
204,0.000679991999277263,set(),10,ZR
1555,0.012653443000090192,"{'residuals', 'weight'}",22,NR
4925,0.026746315999844228,"{'residuals', 'weight'}",22,NR
12995,0.07339117999981681,"{'residuals', 'weight'}",15,ZR
1,1.8801998521666974e-05,"{'residuals', 'weight'}",4,NR
29,0.0003075660006288672,set(),22,NR
3,5.743099973187782e-05,"{'residuals', 'weight'}",15,NR
2097151,8.389949333000914,set(),20,ZR
8,8.930600051826332e-05,"{'residuals', 'weight'}",10,NR
100,0.00036278900006436743,set(),15,ZR
234,0.0010939580006379401,"{'residuals', 'weight'}",15,ZR
65535,0.22383059300045716,set(),15,NR
65535,0.2812591630008683,set(),15,ZR
1,3.214699972886592e-05,"{'residuals', 'weight'}",25,NR
7,0.00010555200060480274,"{'residuals', 'weight'}",20,NR
27,0.00012526799946499523,set(),4,ZR
13,0.00011892300062754657,set(),22,NR
131,0.0009457979995204369,"{'residuals', 'weight'}",22,NR
8325,0.031490122999457526,set(),25,ZR
20,0.00010837799891305622,"{'residuals', 'weight'}",10,NR
67108863,277.9907508640008,set(),25,ZR
26,0.0001778679998096777,"{'residuals', 'weight'}",15,NR
67108863,276.0025804809993,set(),25,ZR
60,0.0003223570001864573,"{'residuals', 'weight'}",15,ZR
48,0.00022436600011133123,"{'residuals', 'weight'}",15,NR
4,5.2617000619648024e-05,set(),22,NR
8388607,34.70366971600015,set(),22,ZR
939203,5.86902380399988,"{'residuals', 'weight'}",22,ZR
8981,0.051978999999846565,"{'residuals', 'weight'}",15,ZR
67108863,274.24046585699944,set(),25,NR
25865,0.09538419899945438,set(),15,NR
2047,0.006469703999755438,set(),10,ZR
2047,0.006688580000627553,set(),10,NR
560,0.0025383709999005077,"{'residuals', 'weight'}",25,ZR
60,0.00033896600143634714,"{'residuals', 'weight'}",10,ZR
30,0.00018305500088899862,"{'residuals', 'weight'}",10,ZR
31,0.00018233899936603848,set(),4,ZR
50,0.0005584769987763138,"{'residuals', 'weight'}",22,NR
31,0.00012069699914718512,set(),4,NR
517,0.0017843290006567258,set(),22,ZR
7,4.592099867295474e-05,set(),15,NR
7,4.4890999561175704e-05,set(),15,NR
9,7.90979993325891e-05,set(),20,NR
2515,0.00820430900057545,set(),25,ZR
65535,0.23662729000170657,set(),15,NR
6,4.4391999836079776e-05,"{'residuals', 'weight'}",10,NR
9,6.125000072643161e-05,set(),20,NR
271283,1.5767398410007445,"{'residuals', 'weight'}",20,ZR
26,0.0004475049991015112,"{'residuals', 'weight'}",25,ZR
65535,0.27624560900039796,set(),15,ZR
535,0.00264731499919435,"{'residuals', 'weight'}",25,ZR
23,0.0002230219997727545,"{'residuals', 'weight'}",25,ZR
1687,0.005637341000692686,set(),15,NR
184091,1.1209774100007053,"{'residuals', 'weight'}",20,ZR
2177,0.00718337599937513,set(),22,ZR
321,0.001696793000519392,"{'residuals', 'weight'}",10,ZR
735,0.006042503999196924,"{'residuals', 'weight'}",10,ZR
2097151,8.578422438000416,set(),20,ZR
14,0.00014709799870615825,"{'residuals', 'weight'}",22,NR
2037,0.008703330000571441,"{'residuals', 'weight'}",25,ZR
156,0.0005214950015215436,set(),10,ZR
1,1.0126001143362373e-05,set(),4,NR
1742,0.005448879001050955,set(),20,ZR
65535,0.24254875400038145,set(),15,NR
217,0.0011831459996756166,set(),20,NR
20,0.0001612940013728803,set(),4,ZR
31,0.0002312279993930133,set(),4,NR
9390,0.05648989399924176,set(),20,NR
1,1.807899934647139e-05,"{'residuals', 'weight'}",25,NR
2483,0.014389796000614297,"{'residuals', 'weight'}",22,NR
44,0.0002670480007509468,"{'residuals', 'weight'}",22,NR
