opcount,elapsed,optimizations,size,itype
67108863,457.02819995400023,set(),25,ZR
19,0.000216987999920093,"{'weight', 'residuals'}",4,ZR
7408229,55.94560575700052,{'weight'},22,ZR
2097151,14.361295796999912,set(),20,ZR
1819,0.01340714899924933,{'weight'},20,ZR
277,0.0028386080002746894,"{'weight', 'residuals'}",10,NR
1891739,14.390570735999972,{'weight'},20,ZR
65014157,549.8314776509997,{'residuals'},25,NR
1264,0.010752409999440715,{'residuals'},22,ZR
211,0.002097305000461347,"{'weight', 'residuals'}",10,NR
3,5.7393000133743044e-05,{'residuals'},20,NR
8256717,63.22814877399924,{'weight'},22,NR
31,0.00024024899994401494,set(),4,NR
19,0.0002059560001725913,"{'weight', 'residuals'}",4,ZR
19995,0.178973471000063,{'residuals'},15,ZR
13,0.00015282199910870986,"{'weight', 'residuals'}",15,NR
8,0.00015228299980662996,{'residuals'},25,NR
8527,0.07702033699933963,{'residuals'},22,NR
232,0.0021637449999616365,"{'weight', 'residuals'}",25,ZR
16,0.00016521799989277497,"{'weight', 'residuals'}",4,NR
830,0.006138845999885234,{'weight'},10,ZR
4,7.962800009408966e-05,"{'weight', 'residuals'}",20,NR
64313257,496.0173915589994,{'weight'},25,NR
23,0.0003922890000467305,"{'weight', 'residuals'}",22,ZR
887,0.00925886100048956,"{'weight', 'residuals'}",15,NR
8,0.0001129060001403559,{'residuals'},4,NR
398,0.003958332000365772,"{'weight', 'residuals'}",25,ZR
4,5.582899939327035e-05,set(),10,NR
2060127,17.589995706999616,{'residuals'},20,NR
861030,6.586468247000084,{'weight'},22,ZR
17,0.0005026300004828954,"{'weight', 'residuals'}",4,ZR
676,0.0053827809997528675,{'weight'},10,ZR
2047,0.01420600699930219,set(),10,NR
32,0.00034252800014655804,{'weight'},25,ZR
8277149,64.58075340599953,{'weight'},22,NR
196,0.0018978499992954312,{'residuals'},15,ZR
67108863,446.4760875390002,set(),25,NR
6,0.00022979999994277023,"{'weight', 'residuals'}",20,NR
36728903,311.0578718409997,{'residuals'},25,NR
11,0.00014022600043972488,set(),22,NR
1949,0.014337435999550507,{'weight'},10,NR
298071,2.8526857189999646,"{'weight', 'residuals'}",20,ZR
1883508,15.901682735000577,{'residuals'},20,NR
45987,0.46750988799976767,"{'weight', 'residuals'}",20,NR
18,0.00126758999977028,"{'weight', 'residuals'}",20,NR
8388607,65.13997251599994,{'weight'},22,NR
511,0.003710402999786311,{'weight'},22,NR
57281,0.4523041779993946,{'weight'},15,ZR
65579517,494.83137403399996,{'weight'},25,NR
67108863,459.03205650200016,set(),25,ZR
64514,0.5458124369997677,{'residuals'},15,NR
1232,0.008090268999694672,set(),22,ZR
6466287,45.30820906600002,{'weight'},25,NR
669,0.006217323999408109,"{'weight', 'residuals'}",10,ZR
3,5.2551999942807015e-05,{'residuals'},10,NR
15,0.00013965400012239115,{'weight'},4,ZR
8,0.0001478909998695599,{'residuals'},10,ZR
4109,0.036866588000521006,{'residuals'},20,NR
2057,0.01882815400040272,{'residuals'},20,NR
1054784,7.127665296999112,set(),20,ZR
88,0.0006148429993118043,set(),10,ZR
197319,1.6630017759998736,{'residuals'},22,ZR
18,0.00021450999975058949,set(),25,NR
192008,1.5768802150005286,{'residuals'},20,NR
3,5.648500064125983e-05,"{'weight', 'residuals'}",10,NR
4103,0.0395479790004174,"{'weight', 'residuals'}",22,NR
2097151,14.14120005299992,set(),20,NR
25,0.00026164500013692304,{'weight'},20,ZR
31,0.0002424710000923369,set(),4,NR
14760125,129.9883243710001,{'residuals'},25,ZR
6720455,57.90441188800014,{'residuals'},25,ZR
27799,0.22721698799978185,{'residuals'},25,ZR
78,0.0006595489994651871,set(),15,NR
515,0.003447676999712712,set(),10,NR
67108863,467.5976938110007,set(),25,NR
891,0.007720762000644754,{'residuals'},10,ZR
31,0.00024089999988063937,set(),4,ZR
1342387,9.208317372999772,set(),22,NR
18,0.0002149539996025851,set(),20,NR
2047,0.013839229000041087,set(),10,NR
807,0.007519994000176666,"{'weight', 'residuals'}",10,ZR
7,9.546999990561744e-05,{'weight'},10,ZR
27,0.00022803499996371102,set(),4,ZR
3,5.7812000704871025e-05,{'residuals'},20,NR
67108863,457.5800598759997,set(),25,ZR
623,0.005734705999202561,"{'weight', 'residuals'}",20,ZR
17,0.0001907500000015716,"{'weight', 'residuals'}",4,ZR
12,0.00014384200039785355,{'residuals'},4,NR
17,0.00030470799993054243,{'residuals'},25,NR
41,0.000413669000408845,{'residuals'},10,ZR
6,7.12609999027336e-05,"{'weight', 'residuals'}",10,NR
1033,0.006976224000027287,set(),10,ZR
13,0.00017061899961845484,{'weight'},22,NR
375,0.0026527899999564397,{'weight'},20,ZR
7,8.656900081405183e-05,set(),25,NR
12,0.00013467999997374136,{'residuals'},4,ZR
4,5.533900002774317e-05,{'weight'},4,NR
715577,6.897398907000024,"{'weight', 'residuals'}",22,ZR
67108863,463.503262145,set(),25,ZR
1781,0.015654840000024706,"{'weight', 'residuals'}",25,ZR
16446,0.1458399860002828,"{'weight', 'residuals'}",22,ZR
16825,0.11781879600039247,{'weight'},20,NR
2047,0.01360522699997091,set(),10,ZR
777,0.005269104999570118,set(),10,ZR
24,0.00028799699975934345,{'weight'},25,NR
3,4.320500011090189e-05,{'weight'},25,NR
271,0.002464760999828286,"{'weight', 'residuals'}",22,ZR
233,0.0022575849998247577,"{'weight', 'residuals'}",10,NR
29,0.00024709300032554893,{'weight'},4,ZR
8173687,68.21577705900017,{'residuals'},22,NR
7956,0.06673860800037801,{'residuals'},20,ZR
1024859,7.5149962479999886,{'weight'},20,NR
3,4.941499992128229e-05,set(),20,NR
4584,0.042276330000277085,"{'weight', 'residuals'}",20,ZR
65535,0.4454167759995471,set(),15,NR
9,9.682899963081582e-05,{'weight'},4,ZR
892705,8.054756611999437,{'residuals'},22,NR
14,0.0002701560006244108,"{'weight', 'residuals'}",22,NR
312,0.002808059000017238,"{'weight', 'residuals'}",10,ZR
2097151,14.244088814999486,set(),20,NR
30,0.00036827799976890674,set(),4,NR
184,0.0012932920008097426,set(),10,ZR
1084243,9.856604966000305,{'residuals'},25,NR
282,0.0033440580000387854,{'residuals'},15,ZR
3,4.65279999843915e-05,{'weight'},4,NR
1707,0.013052955999228288,{'weight'},10,ZR
654,0.005978175000564079,{'residuals'},10,ZR
2030,0.014268202000494057,set(),25,ZR
229383,1.5634626820001358,set(),22,NR
16295,0.15422043499984284,{'residuals'},15,ZR
1744831,15.927182170000378,{'residuals'},22,ZR
5231,0.04591781499948411,{'residuals'},15,NR
116321,1.064775032000398,{'residuals'},25,NR
44875,0.4092965429999822,{'residuals'},20,NR
47,0.0006577299991477048,{'residuals'},20,NR
10,0.0003972079994127853,{'weight'},22,NR
150,0.0014098139999987325,{'residuals'},10,ZR
31,0.0002510049998818431,set(),4,NR
463,0.00450472800002899,"{'weight', 'residuals'}",10,ZR
434913,4.100710364000406,"{'weight', 'residuals'}",20,ZR
67,0.0007751499997539213,"{'weight', 'residuals'}",25,ZR
12,0.00013642099929711549,{'weight'},10,ZR
6,6.802200005040504e-05,{'weight'},15,NR
55525,0.4176196460002757,{'weight'},15,ZR
9,0.00012558500020531937,"{'weight', 'residuals'}",4,NR
13,0.00016948000029515242,{'weight'},25,NR
12,0.00010676800047804136,set(),4,ZR
12876,0.08439337100026023,set(),25,ZR
908,0.005989874999613676,set(),22,ZR
14,0.00017091900008381344,set(),22,NR
17,0.00019034899924008641,"{'weight', 'residuals'}",4,ZR
21,0.00021112600006745197,{'residuals'},4,ZR
67108863,456.8932711789994,set(),25,ZR
62353183,472.0095062569999,{'weight'},25,ZR
6,7.821500003046822e-05,{'weight'},4,ZR
131,0.00098194199927093,{'weight'},22,ZR
1657,0.011494264000248222,set(),22,ZR
23,0.0003993189993707347,"{'weight', 'residuals'}",22,NR
51,0.0005090309996376163,"{'weight', 'residuals'}",25,NR
65535,0.4402666930000123,set(),15,NR
9,0.0001864729993030778,"{'weight', 'residuals'}",25,NR
17279,0.15208378199986328,{'residuals'},15,ZR
20,0.00017992900029639713,{'weight'},4,ZR
399,0.004568046000713366,"{'weight', 'residuals'}",22,NR
267,0.002327194999452331,{'residuals'},20,ZR
11,9.850500009633834e-05,{'weight'},4,NR
95,0.0009098509999603266,{'residuals'},15,ZR
74,0.0005730819993914338,{'weight'},22,NR
261,0.0017982930003199726,{'weight'},15,NR
19372347,145.54759786499926,{'weight'},25,NR
5,7.851999998820247e-05,{'weight'},22,NR
1821,0.013815817000249808,{'weight'},10,ZR
12,0.0004017000001113047,"{'weight', 'residuals'}",15,ZR
1985977,15.144638130000203,{'weight'},20,ZR
9551809,84.30865683800039,{'residuals'},25,ZR
60557433,517.3957693990005,{'residuals'},25,NR
31,0.0002515520000088145,set(),4,ZR
789,0.007156141999985266,{'residuals'},10,ZR
69,0.0005797869998787064,{'weight'},20,NR
93,0.0008516180005244678,"{'weight', 'residuals'}",10,NR
141976,0.9847152780002943,set(),25,ZR
4,6.169700009195367e-05,set(),4,NR
7,0.00013166900043870555,"{'weight', 'residuals'}",10,NR
2097151,14.453574479000054,set(),20,NR
65535,0.4353291170000375,set(),15,NR
6,8.826199973555049e-05,"{'weight', 'residuals'}",4,ZR
2097151,13.89544589199977,set(),20,NR
279581,2.6917713220000223,"{'weight', 'residuals'}",20,ZR
23,0.00020375500025693327,set(),4,ZR
1205753,8.557503167000505,{'weight'},22,NR
224,0.0015440930001204833,set(),20,ZR
1240,0.008794866000243928,set(),20,ZR
10,0.0001896880003187107,{'residuals'},22,NR
25,0.00025512100000923965,{'residuals'},4,ZR
13,0.00014456099961535074,"{'weight', 'residuals'}",4,NR
130,0.0014962949999244302,"{'weight', 'residuals'}",10,ZR
2097151,14.419409393999558,set(),20,NR
9419,0.08097064300000056,{'residuals'},20,ZR
24,0.00022302100023807725,set(),10,ZR
782635,7.564696813999944,"{'weight', 'residuals'}",22,ZR
7885,0.05424758500066673,{'weight'},15,NR
1525,0.011570499000299606,{'weight'},10,NR
999,0.008550695999474556,{'residuals'},10,ZR
3,4.428899956110399e-05,set(),4,NR
2137,0.021909299999606446,"{'weight', 'residuals'}",20,NR
113,0.0011441560000093887,"{'weight', 'residuals'}",10,NR
8183409,76.77671336399999,"{'weight', 'residuals'}",25,ZR
873,0.007688858000619803,{'residuals'},10,ZR
1977,0.020086558000002697,"{'weight', 'residuals'}",20,ZR
8388607,57.454870949,set(),22,NR
65535,0.4297156940001514,set(),15,NR
303,0.0026053470000988455,{'residuals'},10,NR
843,0.007105038000190689,{'residuals'},10,NR
319,0.003170671000589209,"{'weight', 'residuals'}",15,NR
755,0.00628557600066415,{'residuals'},25,ZR
60950691,458.7881481120003,{'weight'},25,ZR
4363,0.04586507299973164,"{'weight', 'residuals'}",22,NR
38362,0.27030319000004965,{'weight'},20,ZR
67108843,510.937195683,{'weight'},25,NR
4,6.231000043044332e-05,set(),4,ZR
60214001,464.5028949030002,{'weight'},25,ZR
6,8.500999956595479e-05,set(),22,NR
2047,0.01412588300081552,set(),10,NR
8388607,57.35220900400054,set(),22,NR
65337,0.551950209000097,{'residuals'},15,NR
61923,0.47104167100042105,{'weight'},15,NR
31,0.00025757500043255277,set(),4,ZR
11893489,106.82232923100037,{'residuals'},25,ZR
36,0.00039915400066092843,set(),10,ZR
9952893,86.85507765200055,{'residuals'},25,ZR
490,0.003222299999833922,set(),10,NR
7,0.00011696000001393259,"{'weight', 'residuals'}",20,NR
8,6.42160002826131e-05,{'weight'},4,NR
23,0.00023050399977364577,{'residuals'},4,NR
25754,0.19388578299913206,{'weight'},22,ZR
6,5.902499924559379e-05,{'weight'},4,NR
10,0.00012430000060703605,{'weight'},15,NR
123,0.0011638080004559015,{'residuals'},10,NR
6519,0.0603564049997658,"{'weight', 'residuals'}",22,NR
8015007,60.39448785499917,{'weight'},22,ZR
16,0.0001534590001028846,"{'weight', 'residuals'}",15,NR
17,0.00018125899987353478,{'residuals'},4,ZR
36,0.00028647500039369334,{'weight'},10,ZR
9,0.00011404100041545462,{'weight'},15,NR
59199,0.5118160450001596,{'residuals'},15,NR
2,3.108500004600501e-05,{'weight'},10,NR
21,0.0002261299996462185,"{'weight', 'residuals'}",4,ZR
1240,0.01047690799987322,{'residuals'},20,ZR
57085,0.4227171430002272,{'weight'},15,ZR
13,0.00011714599986589747,{'weight'},4,NR
29,0.00027042600049753673,{'residuals'},4,NR
488,0.004305186000237882,"{'weight', 'residuals'}",22,ZR
323,0.0030239139996410813,"{'weight', 'residuals'}",22,NR
297,0.002045766000264848,set(),10,NR
3932166,26.27563986699988,set(),25,NR
5137,0.043067607000011776,{'residuals'},15,NR
2047,0.014002438999341393,set(),10,NR
3,0.00011272600022493862,{'weight'},4,NR
2097151,14.236816032000206,set(),20,ZR
993823,7.393091087999892,{'weight'},22,ZR
23,0.00018786700002237922,set(),4,ZR
2879,0.028090478999729385,{'residuals'},20,ZR
19,0.00018672900023375405,{'residuals'},4,NR
845415,6.222728038999776,{'weight'},20,NR
224,0.0019609840001066914,{'residuals'},20,NR
1390955,12.029475870999704,{'residuals'},20,NR
32,0.0003950039999836008,"{'weight', 'residuals'}",20,NR
4146983,40.41954957600046,"{'weight', 'residuals'}",25,ZR
553,0.005151624000063748,"{'weight', 'residuals'}",10,ZR
525,0.003898836000189476,{'weight'},10,ZR
22,0.0002508350007701665,{'weight'},20,ZR
8,6.895099977555219e-05,{'weight'},10,NR
67108863,459.5384410630004,set(),25,ZR
24145,0.20128088900037255,{'residuals'},22,ZR
13259,0.11919965800007049,"{'weight', 'residuals'}",15,ZR
2179,0.02158586999939871,"{'weight', 'residuals'}",15,NR
21,0.00021505800032173283,{'residuals'},4,ZR
4633,0.04407783499937068,"{'weight', 'residuals'}",20,NR
23,0.000261027999840735,{'weight'},20,ZR
21681,0.17783310999948299,{'residuals'},25,ZR
4601,0.04302164199998515,"{'weight', 'residuals'}",22,NR
11,0.0001983720003408962,{'residuals'},20,NR
8,0.00010091999956785003,set(),25,NR
100291,0.9549405879997721,"{'weight', 'residuals'}",20,NR
1789,0.01324834400020336,{'weight'},10,ZR
25165827,171.8635862709998,set(),25,NR
64,0.0006649179995292798,"{'weight', 'residuals'}",10,ZR
18,0.0002180500005124486,set(),22,NR
11,0.00014323399955173954,{'weight'},20,NR
2047,0.013591337999969255,set(),10,NR
4,7.348800045292592e-05,{'residuals'},15,NR
9,0.00012041399986628676,"{'weight', 'residuals'}",4,NR
12,0.00010790899978019297,set(),4,ZR
12,0.00014742199982720194,"{'weight', 'residuals'}",4,NR
846,0.006039256999429199,{'weight'},15,NR
8388607,57.00899029899938,set(),22,ZR
25,0.00026136199994653,{'residuals'},4,ZR
2097151,14.272293786999398,set(),20,ZR
7565103,57.21068935999938,{'weight'},22,ZR
3,5.8165000154986046e-05,{'residuals'},4,ZR
2911,0.030047301999729825,"{'weight', 'residuals'}",25,NR
23,0.0002226389997304068,{'weight'},15,ZR
27,0.0002138720001312322,{'weight'},4,ZR
7434,0.06867306100048154,"{'weight', 'residuals'}",22,ZR
2047,0.013793707000331779,set(),10,ZR
3941,0.03283884299980855,{'residuals'},20,ZR
8388607,58.65608776299996,set(),22,NR
268671,2.5824595639996915,"{'weight', 'residuals'}",20,ZR
2097151,14.603142104999279,set(),20,NR
2097151,14.457073957999455,set(),20,NR
2,3.112300055363448e-05,set(),4,NR
62,0.0005287059993861476,{'weight'},22,ZR
58777,0.4428985329996067,{'weight'},15,ZR
2047,0.013839338999787287,set(),10,NR
6,8.598200020060176e-05,{'weight'},20,NR
5309,0.0531291550005335,"{'weight', 'residuals'}",22,NR
103,0.001155060000201047,"{'weight', 'residuals'}",25,NR
124599,0.8929409430002124,{'weight'},20,NR
323173,2.8826307730005283,{'residuals'},20,ZR
31,0.00026039299973490415,set(),4,ZR
67108863,459.7115244309998,set(),25,NR
4,7.302399990294361e-05,{'residuals'},4,ZR
64,0.0005479480005305959,{'weight'},20,ZR
4,5.579800017585512e-05,{'weight'},15,NR
821,0.007261319999997795,{'residuals'},10,ZR
24,0.0004309289997763699,"{'weight', 'residuals'}",25,NR
250351,1.7822169789997133,{'weight'},20,NR
1937,0.014438995000091381,{'weight'},10,ZR
579,0.0041043440005523735,set(),15,ZR
67777,0.6797312680000687,"{'weight', 'residuals'}",22,NR
22,0.0011419620004744502,"{'weight', 'residuals'}",20,NR
12,0.00014319199999590637,set(),4,ZR
4080,0.03086426899972139,{'weight'},15,ZR
8,0.0001039870003296528,{'residuals'},4,ZR
11,9.292600043409038e-05,set(),4,NR
22,0.0003218299998479779,"{'weight', 'residuals'}",15,NR
53,0.0005171920001885155,{'residuals'},10,ZR
49249478,409.2039708359998,{'residuals'},25,NR
7899,0.07353964399953838,"{'weight', 'residuals'}",15,ZR
31,0.00022026799979357747,set(),4,ZR
3,5.5870000323920976e-05,"{'weight', 'residuals'}",10,NR
9,0.00015209899993351428,{'residuals'},15,NR
20,0.0001599770002940204,set(),4,ZR
2097151,14.455420428999787,set(),20,NR
73,0.0005539419998967787,set(),10,ZR
6,7.533000007242663e-05,{'weight'},4,ZR
65535,0.4936490849995607,set(),15,ZR
257,0.0031908910004858626,{'residuals'},22,ZR
2047,0.013902760999371822,set(),10,ZR
1936659,14.4692727190004,{'weight'},20,ZR
8,0.00011471000016172184,{'weight'},25,NR
47107,0.39276996399985364,{'residuals'},15,NR
577,0.00507293899954675,"{'weight', 'residuals'}",10,ZR
67108863,453.83404501399946,set(),25,NR
2047,0.014243731000533444,set(),10,ZR
39984,0.27666752799996175,set(),20,ZR
8,0.00011859599999297643,"{'weight', 'residuals'}",4,NR
8,0.00010273299994878471,{'residuals'},4,ZR
151,0.0015112600003703847,"{'weight', 'residuals'}",20,ZR
59183,0.44845131100009894,{'weight'},15,ZR
187,0.0021283519999997225,"{'weight', 'residuals'}",10,NR
855,0.008480890000100771,"{'weight', 'residuals'}",15,NR
9269,0.08413044700046157,{'residuals'},15,NR
3,6.221300009201514e-05,{'residuals'},15,NR
6275403,55.863136037000004,{'residuals'},25,NR
2047,0.014733571999386186,set(),10,ZR
12537,0.12777625999933662,"{'weight', 'residuals'}",15,ZR
4,7.944400022097398e-05,"{'weight', 'residuals'}",4,ZR
301,0.003076122000493342,"{'weight', 'residuals'}",10,ZR
14,0.0001453929999115644,{'weight'},15,NR
53,0.000720549999641662,{'residuals'},20,NR
9,9.439499990548939e-05,{'weight'},4,ZR
11,0.00012149800022598356,{'residuals'},4,NR
673,0.006693733000247448,{'residuals'},10,ZR
8,0.0001540949997433927,"{'weight', 'residuals'}",15,NR
3244299,32.21627478099981,"{'weight', 'residuals'}",25,ZR
117312,1.0008501950005666,{'residuals'},25,ZR
15767,0.14514170099937473,{'residuals'},15,ZR
8241,0.08403049200023816,"{'weight', 'residuals'}",20,NR
557,0.00526685400018323,{'residuals'},15,NR
429601,4.111977124000077,{'residuals'},20,ZR
277,0.0026821210003618035,"{'weight', 'residuals'}",25,ZR
37649215,330.27024670799983,{'residuals'},25,NR
1819,0.02190927300034673,"{'weight', 'residuals'}",15,NR
5959,0.0403879000004963,set(),22,ZR
2151,0.014629668999987189,set(),15,ZR
967,0.00700525399952312,{'weight'},10,NR
49186,0.41677093599992077,{'residuals'},20,NR
5977,0.04173094100042363,{'weight'},22,ZR
10378,0.07807736999984627,{'weight'},20,ZR
51027,0.5093465419995482,"{'weight', 'residuals'}",20,ZR
19785,0.1860720829999991,"{'weight', 'residuals'}",15,ZR
67108859,590.8129415700005,{'residuals'},25,NR
15,0.00027296900043438654,{'residuals'},4,ZR
61562427,462.72014462600055,{'weight'},25,ZR
33,0.0003365100001246901,{'weight'},22,ZR
3409,0.030509889999848383,{'residuals'},15,NR
27,0.00021488599941221764,{'weight'},4,ZR
5393,0.047104475000196544,"{'weight', 'residuals'}",15,ZR
13,0.00018516100044507766,"{'weight', 'residuals'}",4,NR
663,0.006032703000528272,"{'weight', 'residuals'}",15,ZR
65535,0.43702312400000665,set(),15,ZR
392197,3.4040533490006055,{'residuals'},20,ZR
139940,0.9472715470001276,set(),25,ZR
13,0.0003252520000387449,{'residuals'},22,NR
1867,0.015554770000562712,{'weight'},10,ZR
112,0.0007761980004943325,set(),20,ZR
67108863,450.39848466700005,set(),25,NR
2047,0.014273314999627473,set(),10,ZR
2097151,14.474626795999939,set(),20,ZR
3,5.005999992135912e-05,set(),4,NR
693,0.006048338000255171,"{'weight', 'residuals'}",22,ZR
2047,0.01550170500013337,{'weight'},10,NR
853,0.008013300000129675,"{'weight', 'residuals'}",15,NR
531,0.004889998999715317,"{'weight', 'residuals'}",10,ZR
398,0.0026903220004896866,set(),20,ZR
18,0.0003040510000573704,"{'weight', 'residuals'}",20,ZR
2093221,19.01718919799987,{'residuals'},22,ZR
963,0.008603919000051974,{'residuals'},10,ZR
7206337,54.937356980000004,{'weight'},22,ZR
47852,0.32537149600011617,set(),25,ZR
65535,0.4302764350004509,set(),15,NR
2047,0.013610596000035002,set(),10,ZR
31,0.00023541499922430376,set(),4,NR
515,0.004344304999904125,{'residuals'},10,NR
1027,0.006785063000279479,set(),10,NR
28013,0.2504552690006676,"{'weight', 'residuals'}",22,ZR
1,2.0790000235137995e-05,{'weight'},4,NR
1511,0.012574360000144225,{'residuals'},10,NR
593983,4.352287450000404,{'weight'},20,NR
30655,0.20143916599954537,set(),25,NR
109,0.0009554420003041741,{'residuals'},10,ZR
9671,0.09260677099973691,"{'weight', 'residuals'}",15,ZR
25,0.0002155940001102863,{'weight'},4,ZR
67108863,449.46563794099984,set(),25,NR
9,0.0001565060001667007,{'weight'},10,NR
27,0.0003500099992379546,{'residuals'},10,NR
2097151,14.248465138000029,set(),20,NR
1308479,11.259074304000023,{'residuals'},20,NR
87,0.0008799890001682797,"{'weight', 'residuals'}",22,ZR
21,0.0001958149996426073,{'residuals'},4,ZR
666784,5.6760108250000485,{'residuals'},25,ZR
507,0.00429563300076552,{'residuals'},20,ZR
1764941,13.25925340699996,{'weight'},20,ZR
8388607,58.004096265000044,set(),22,ZR
8371165,56.28132731599999,set(),22,NR
84,0.0008432849999735481,"{'weight', 'residuals'}",20,ZR
2531,0.025811464000071282,"{'weight', 'residuals'}",15,NR
66648,0.44285984999987704,set(),20,ZR
8388607,57.61573959100042,set(),22,ZR
18,0.00024049400053627323,{'weight'},25,NR
100,0.0009217619990522508,{'residuals'},15,ZR
6,6.791800115024671e-05,"{'weight', 'residuals'}",4,NR
915,0.009833343001446337,"{'weight', 'residuals'}",22,NR
58394613,440.9791946870009,{'weight'},25,ZR
10932,0.07792629399955331,set(),25,ZR
2,2.6941999749396928e-05,set(),4,NR
112,0.0010115580007550307,{'residuals'},20,ZR
1056,0.008819890999802737,{'residuals'},15,ZR
49603,0.411208859000908,{'residuals'},15,NR
897,0.008066049998888047,"{'weight', 'residuals'}",10,ZR
12,0.00022142600028018933,"{'weight', 'residuals'}",4,ZR
395,0.0034944099988933885,"{'weight', 'residuals'}",15,NR
1147341,9.521922158999587,{'residuals'},20,NR
3,6.311300057859626e-05,"{'weight', 'residuals'}",15,NR
67108863,458.70472749799956,set(),25,ZR
1758197,12.079763820000153,{'weight'},25,NR
977431,9.020725133999804,"{'weight', 'residuals'}",22,ZR
33,0.0003757470003620256,"{'weight', 'residuals'}",25,NR
29,0.0002476740010024514,{'weight'},4,ZR
220,0.0035140580002916977,set(),15,NR
5,6.587099960597698e-05,set(),10,NR
4713441,45.63637290099905,"{'weight', 'residuals'}",25,ZR
348,0.0023348510003415868,set(),15,ZR
7316,0.04864472699955513,set(),20,ZR
8388607,57.153331498000625,set(),22,NR
40,0.0003301860015199054,set(),10,ZR
11453777,99.68975486999989,{'residuals'},25,ZR
2,3.9664000723860227e-05,{'residuals'},15,NR
67108863,472.9363436350004,set(),25,ZR
87,0.0006095789995015366,{'weight'},10,NR
8,6.991300142544787e-05,{'weight'},4,NR
58475,0.44323806099964713,{'weight'},15,ZR
31,0.00025518599977658596,set(),4,NR
2097151,14.436336709999523,set(),20,NR
9,0.0001789699999790173,"{'weight', 'residuals'}",20,NR
5,6.885099901410285e-05,{'weight'},10,NR
4,5.424899973149877e-05,{'weight'},15,NR
16,0.0001780399998096982,"{'weight', 'residuals'}",4,ZR
8066271,67.05709738100086,{'residuals'},22,NR
1538,0.013699697999982163,{'residuals'},10,NR
2,3.109200042672455e-05,set(),10,NR
9,0.00017164000018965453,{'residuals'},15,NR
23701,0.1655874970001605,{'weight'},25,NR
24574,0.18855362300018896,{'weight'},15,ZR
5,0.00010581100104900543,"{'weight', 'residuals'}",22,NR
1595,0.012366895000013756,{'weight'},10,ZR
48592,0.35621720000017376,{'weight'},25,ZR
56539,0.42154129200025636,{'weight'},15,ZR
8007371,59.8532138540013,{'weight'},22,ZR
3,6.898100036778487e-05,"{'weight', 'residuals'}",20,NR
13,0.00012340700050117448,{'weight'},22,NR
25,0.00020708699958049692,{'weight'},4,ZR
3,4.199999966658652e-05,{'weight'},15,NR
8388607,58.93137995500001,set(),22,ZR
67108863,467.89137370699973,set(),25,ZR
27497,0.2469953500003612,{'residuals'},15,ZR
900685,8.878657059000034,"{'weight', 'residuals'}",22,ZR
1947,0.016643104998365743,{'residuals'},15,ZR
72,0.0005849320004926994,{'weight'},10,ZR
3148692,21.927770570000575,set(),25,ZR
115,0.0013952219997008797,{'residuals'},22,NR
7396389,55.948918145999414,{'weight'},22,ZR
15,0.00020279599993955344,"{'weight', 'residuals'}",22,NR
5,8.509200051776133e-05,{'residuals'},10,NR
3,4.821900074603036e-05,{'residuals'},4,ZR
142,0.0010258530001010513,set(),22,ZR
67108863,458.8039563559996,set(),25,ZR
7667,0.07304727100017772,"{'weight', 'residuals'}",15,ZR
57646201,443.34484164199966,{'weight'},25,ZR
6,7.830200047465041e-05,{'weight'},4,ZR
273343,2.6636133729989524,"{'weight', 'residuals'}",20,ZR
4412897,38.47950891099936,{'residuals'},22,NR
3,6.682699859084096e-05,"{'weight', 'residuals'}",20,NR
4,4.4594999053515494e-05,{'weight'},10,NR
2047,0.014032084998689243,set(),10,NR
656141,5.963178250000055,{'residuals'},20,ZR
35265,0.25750893500116945,{'weight'},15,NR
18,0.00022195700148586184,set(),25,NR
17,0.0002033220007433556,set(),25,NR
65535,0.4388730229984503,set(),15,ZR
7219605,70.44167726899832,"{'weight', 'residuals'}",25,ZR
1587559,14.373253132000173,{'residuals'},22,ZR
1987,0.015106441998796072,{'weight'},10,NR
14539,0.14862364300097397,"{'weight', 'residuals'}",20,NR
94220,0.8185575520001294,{'residuals'},25,NR
1839863,16.645466256999498,{'residuals'},22,ZR
59787,0.4584780299992417,{'weight'},15,ZR
65535,0.44074060399907466,set(),15,NR
67108863,511.59218609800064,{'weight'},25,NR
2704,0.018957246000354644,set(),20,ZR
1,1.8509999790694565e-05,"{'weight', 'residuals'}",4,NR
561187,4.885644783000316,{'residuals'},20,ZR
232945,2.1564913439997326,"{'weight', 'residuals'}",20,ZR
29,0.00030760199842916336,{'residuals'},4,NR
4,7.916599861346185e-05,{'residuals'},20,NR
3,4.211699888401199e-05,set(),20,NR
2,2.515699998184573e-05,set(),4,NR
156,0.0011500549990159925,set(),10,ZR
13,0.0002449160001560813,"{'weight', 'residuals'}",20,NR
11,0.00011114799963252153,{'weight'},10,NR
37457,0.2828253539992147,set(),20,ZR
411757,3.66616719600097,{'residuals'},20,ZR
18,0.00033568399885552935,"{'weight', 'residuals'}",22,NR
2753591,23.537183576001553,{'residuals'},22,NR
1419,0.011762029000237817,{'residuals'},25,ZR
8,0.00014398999883269425,"{'weight', 'residuals'}",10,NR
13453,0.1364059150000685,"{'weight', 'residuals'}",20,NR
14,0.00022269500004767906,"{'weight', 'residuals'}",15,ZR
57,0.0006361920004565036,"{'weight', 'residuals'}",10,NR
5,8.717399941815529e-05,{'residuals'},15,NR
